Deuterium exports,Deuterium inventory,Fixed plant power,Fusion Fleet Gross Electric,Imports,Fusion Fleet Net Electric,Fusion Fleet Thermal Power,Fusion Fleet Magnet & station power,Salt Heating,Tritium exports,Fusion Fleet Tritium Inventory,Var plant power,,Fusion Fleet Fusion Power
-31167.23672,0,654.4367108,12440.59256,8.36E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.23E-10,6.28E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.34E-16,8534.093631,31163.6529,3906.498933,1.92E-11,2.72E-10,6.28E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.31E-16,8534.093631,31163.6529,3906.498933,1.92E-11,2.60E-10,6.29E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.93E-11,2.75E-10,6.29E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.37E-16,8534.093631,31163.6529,3906.498933,1.93E-11,2.76E-10,6.29E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.25E-16,8534.093631,31163.6529,3906.498933,1.92E-11,2.72E-10,6.30E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.35E-16,8534.093631,31163.6529,3906.498933,1.93E-11,2.75E-10,6.30E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.29E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.54E-10,6.30E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.32E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.69E-10,6.31E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.18E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.31E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.29E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.31E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.30E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.75E-10,6.32E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.18E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.43E-10,6.32E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.19E-16,8534.093631,31163.6529,3906.498933,1.90E-11,2.72E-10,6.32E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.76E-10,6.32E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.20E-16,8534.093631,31163.6529,3906.498933,1.62E-11,2.76E-10,6.33E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.20E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.87E-10,6.33E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.33E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.50E-10,6.34E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.34E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.34E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.30E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.35E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.76E-10,6.35E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.16E-16,8534.093631,31163.6529,3906.498933,1.63E-11,2.75E-10,6.35E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.27E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.67E-10,6.36E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.25E-16,8534.093631,31163.6529,3906.498933,1.68E-11,3.71E-10,6.36E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.23E-16,8534.093631,31163.6529,3906.498933,3.08E-11,2.73E-10,6.36E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.10E-16,8534.093631,31163.6529,3906.498933,3.76E-11,2.65E-10,6.37E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.26E-16,8534.093631,31163.6529,3906.498933,3.91E-11,1.79E-10,6.37E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.16E-16,8534.093631,31163.6529,3906.498933,3.86E-11,2.83E-10,6.37E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.25E-16,8534.093631,31163.6529,3906.498933,3.93E-11,2.84E-10,6.37E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,3.91E-11,3.07E-10,6.38E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.23E-16,8534.093631,31163.6529,3906.498933,3.92E-11,2.64E-10,6.38E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.08E-16,8534.093631,31163.6529,3906.498933,3.39E-11,2.72E-10,6.38E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.15E-16,8534.093631,31163.6529,3906.498933,3.44E-11,2.88E-10,6.39E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.05E-16,8534.093631,31163.6529,3906.498933,3.39E-11,2.63E-10,6.39E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.14E-16,8534.093631,31163.6529,3906.498933,3.45E-11,2.63E-10,6.39E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.04E-16,8534.093631,31163.6529,3906.498933,3.40E-11,2.83E-10,6.40E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.03E-16,8534.093631,31163.6529,3906.498933,3.41E-11,2.62E-10,6.40E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.14E-16,8534.093631,31163.6529,3906.498933,3.93E-11,3.06E-10,6.40E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.13E-16,8534.093631,31163.6529,3906.498933,3.93E-11,2.62E-10,6.41E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.03E-16,8534.093631,31163.6529,3906.498933,3.45E-11,2.61E-10,6.41E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.11E-16,8534.093631,31163.6529,3906.498933,3.51E-11,2.63E-10,6.41E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.16E-16,8534.093631,31163.6529,3906.498933,3.92E-11,3.12E-10,6.41E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.13E-16,8534.093631,31163.6529,3906.498933,3.51E-11,2.65E-10,6.42E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.13E-16,8534.093631,31163.6529,3906.498933,3.51E-11,2.62E-10,6.42E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.10E-16,8534.093631,31163.6529,3906.498933,3.53E-11,1.43E-10,6.42E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.12E-16,8534.093631,31163.6529,3906.498933,3.63E-11,2.59E-10,6.43E+06,2596.971075,,23972.04069
-31105.38935,0,654.4367108,12424.06501,7.10E-16,8501.111691,31101.80615,3922.953321,21.60828344,2.87E-10,6.43E+06,2591.817179,,23924.46627
-30644.98264,0,654.4367108,12243.65198,7.09E-16,8349.202834,30641.40404,3894.449149,31.47095421,1.56E-10,6.43E+06,2553.450337,,23570.3108
-30079.23762,0,654.4367108,12017.75599,7.07E-16,8169.399821,30075.66468,3848.356166,32.52291751,-3.46E-10,6.44E+06,2506.30539,,23135.12668
-29478.04156,0,654.4367108,11777.55127,7.06E-16,7978.580307,29474.47463,3798.970967,33.23688954,3.92E-10,6.44E+06,2456.206219,,22672.67279
-29012.95751,0,654.4367108,11591.34173,7.93E-16,7831.595243,29009.39524,3759.746486,32.76902426,-1.32E-11,6.44E+06,2417.449603,,22314.91941
-27676.70264,0,654.4367108,11056.94568,7.02E-16,7408.288029,27673.15373,3648.657655,33.0336526,2.57E-10,6.45E+06,2306.096144,,21287.04133
-26479.70738,0,654.4367108,10578.15885,7.01E-16,7029.232745,26476.17044,3548.926104,33.05070944,1.05E-10,6.45E+06,2206.347536,,20366.28495
-26972.37237,0,654.4367108,10775.21237,6.98E-16,7185.258898,26968.8305,3589.953474,33.02307416,4.10E-12,6.45E+06,2247.402541,,20745.25423
-26529.52419,0,654.4367108,10597.90085,6.99E-16,7045.308973,26525.98675,3552.591879,32.56512515,5.51E-10,6.45E+06,2210.498896,,20404.60519
-26474.19172,0,654.4367108,10576.03843,7.93E-16,7027.346106,26470.65483,3548.692327,33.27656633,9.37E-11,6.46E+06,2205.887903,,20362.04218
-26990.22407,0,654.4367108,10782.44539,7.92E-16,7190.761107,26986.68202,3591.684285,33.26625763,-9.32E-11,6.46E+06,2248.890169,,20758.98617
-27234.84066,0,654.4367108,10879.89396,7.93E-16,7268.870131,27231.29617,3611.023832,32.22129311,-2.56E-10,6.46E+06,2269.274681,,20947.1509
-27185.29974,0,654.4367108,10860.29322,7.94E-16,7252.830841,27181.75574,3607.462377,32.78820706,5.08E-10,6.46E+06,2265.146311,,20909.04287
-27477.01369,0,654.4367108,10977.15988,7.01E-16,7344.908654,27473.46677,3632.251224,33.2678016,3.22E-10,6.47E+06,2289.455564,,21133.43598
-27400.86162,0,654.4367108,10946.77006,7.01E-16,7320.678718,27397.31547,3626.091339,33.45385871,1.72E-10,6.47E+06,2283.109622,,21074.85805
-26241.89623,0,654.4367108,10483.07532,7.93E-16,6953.861406,26238.36167,3529.213914,33.1559166,-9.78E-11,6.47E+06,2186.530139,,20183.35513
-26004.21997,0,654.4367108,10387.74088,7.94E-16,6879.030192,26000.68778,3508.710684,32.45884427,4.37E-10,6.47E+06,2166.723981,,20000.52906
-28813.39087,0,654.4367108,11511.6702,7.01E-16,7768.147969,28809.83059,3743.522232,33.17515812,-2.77E-10,6.48E+06,2400.819216,,22161.40815
-28794.62567,0,654.4367108,11503.99643,7.94E-16,7762.479445,28791.06558,3741.51698,32.73365675,5.33E-10,6.48E+06,2399.255465,,22146.97352
-29767.28923,0,654.4367108,11892.94714,7.03E-16,8070.667308,29763.71941,3822.279831,32.44202118,-2.62E-10,6.48E+06,2480.309951,,22895.16878
-30758.75397,0,654.4367108,12288.9882,7.06E-16,8385.510471,30755.17424,3903.47773,31.01868498,4.09E-11,6.49E+06,2562.931187,,23657.82634
-31072.95372,0,654.4367108,12411.5741,7.08E-16,8490.052121,31069.37085,3921.521978,22.87988202,4.65E-10,6.49E+06,2589.114237,,23899.51604
-30737.45474,0,654.4367108,12280.49325,7.06E-16,8378.725552,30733.87521,3901.767695,31.08356912,1.52E-10,6.49E+06,2561.156268,,23641.44247
-30559.04938,0,654.4367108,12209.31706,7.94E-16,8321.92885,30555.47164,3887.388208,31.57104657,-2.86E-10,6.50E+06,2546.289303,,23504.20895
-26022.9192,0,654.4367108,10395.5071,7.08E-16,6884.483937,26019.38683,3511.023165,33.21307155,-1.44E-10,6.50E+06,2168.282236,,20014.91294
-24879.52159,0,654.4367108,9938.149346,7.06E-16,6522.417009,24876.00065,3415.732337,33.20442408,-2.33E-10,6.50E+06,2073.000054,,19135.38512
-22930.37703,0,654.4367108,9158.433174,7.05E-16,5905.30199,22926.87558,3253.131183,33.03036015,5.42E-10,6.50E+06,1910.572965,,17636.05814
-21350.91173,0,654.4367108,8526.829883,7.04E-16,5404.854987,21347.42607,3121.974896,33.49486437,-2.09E-10,6.51E+06,1778.952173,,16421.09698
-18235.71222,0,654.4367108,7280.534614,7.09E-16,4418.756889,18232.25772,2861.777725,32.89505635,6.16E-11,6.51E+06,1519.35481,,14024.81363
-17707.54633,0,654.4367108,7069.396019,8.00E-16,4251.301019,17704.09711,2818.095,33.22571632,5.21E-10,6.51E+06,1475.341425,,13618.53623
-19577.16421,0,654.4367108,7817.01175,7.01E-16,4843.70614,19573.69629,2973.30561,32.63639457,-1.03E-10,6.51E+06,1631.141357,,15056.68945
-19417.51541,0,654.4367108,7753.008087,6.99E-16,4793.387416,19414.04909,2959.620672,32.25538941,-3.23E-10,6.51E+06,1617.837424,,14933.88391
-20245.76716,0,654.4367108,8084.749906,7.01E-16,5054.939383,20242.29255,3029.810523,33.42495266,2.73E-10,6.51E+06,1686.857712,,15570.99427
-20031.95598,0,654.4367108,7999.108839,6.99E-16,4987.424825,20028.48352,3011.684014,33.11586297,3.03E-10,6.52E+06,1669.040293,,15406.52578
-20777.89573,0,654.4367108,8297.276974,6.99E-16,5223.970834,20774.41581,3073.306139,32.57696394,3.03E-10,6.52E+06,1731.201317,,15980.31985
-17342.5289,0,654.4367108,6923.313106,7.00E-16,4135.839605,17339.08332,2787.473501,33.02203216,2.38E-10,6.52E+06,1444.92361,,13337.7564
-11865.64978,0,654.4367108,4732.41434,7.02E-16,2401.787676,11862.25897,2330.626663,32.5772238,2.37E-10,6.52E+06,988.5215811,,9124.814595
-13374.82629,0,654.4367108,5335.967935,7.93E-16,2879.869856,13371.4204,2456.098078,32.28518687,4.62E-11,6.52E+06,1114.285033,,10285.708
-16193.19761,0,654.4367108,6463.438657,7.02E-16,3772.127413,16189.76353,2691.311244,32.63642476,-3.10E-10,6.52E+06,1349.146961,,12453.66425
-15857.77118,0,654.4367108,6329.529093,7.03E-16,3665.486442,15854.34045,2664.042651,33.31975497,-2.39E-10,6.53E+06,1321.195038,,12195.6465
-18501.4216,0,654.4367108,7386.890828,7.01E-16,4502.777386,18497.96444,2884.113442,33.08854733,3.68E-10,6.53E+06,1541.497036,,14229.20341
-19771.93533,0,654.4367108,7895.034043,7.95E-16,4905.196027,19768.46546,2989.838017,32.93803639,3.36E-10,6.53E+06,1647.372122,,15206.51189
-21242.96675,0,654.4367108,8483.152155,7.03E-16,5371.488811,21239.48217,3111.663344,32.17863825,4.74E-10,6.53E+06,1769.956847,,16338.06321
-23667.63943,0,654.4367108,9452.973193,7.94E-16,6139.356693,23664.1306,3313.6165,32.07775837,3.11E-10,6.53E+06,1972.010883,,18203.17739
-24928.12325,0,654.4367108,9957.363846,7.02E-16,6538.176062,24924.60182,3419.187784,32.60977383,1.73E-10,6.54E+06,2077.050151,,19172.77063
-28308.18064,0,654.4367108,11309.37599,7.06E-16,7608.512456,28304.62541,3700.863531,32.61688867,-1.23E-10,6.54E+06,2358.718784,,21772.78878
-21303.99445,0,654.4367108,8507.593362,7.05E-16,5390.764502,21300.50926,3116.82886,32.2585635,3.47E-10,6.54E+06,1775.042438,,16385.00712
-17996.6712,0,654.4367108,7184.768768,7.07E-16,4343.306696,17993.21908,2841.462072,32.49928998,4.50E-10,6.54E+06,1499.434923,,13840.93775
-17830.68322,0,654.4367108,7118.696276,7.07E-16,4290.21894,17827.23277,2828.477336,33.34674682,7.44E-11,6.55E+06,1485.602731,,13713.25598
-13442.02772,0,654.4367108,5363.15923,7.94E-16,2900.642684,13438.62115,2462.516545,33.10359106,1.91E-10,6.55E+06,1119.885096,,10337.40088
-10689.19239,0,654.4367108,4262.130387,7.05E-16,2028.766394,10685.81335,2233.363993,33.35168874,1.75E-10,6.55E+06,890.484446,,8219.856424
-8678.922927,0,654.4367108,3457.767005,7.94E-16,1392.617573,8675.563988,2065.149433,32.65790866,-7.33E-11,6.55E+06,722.9636656,,6673.51076
-7107.526208,0,654.4367108,2829.208205,7.94E-16,895.0240266,7104.182983,1934.184179,32.64107188,1.62E-10,6.55E+06,592.0152486,,5464.756141
-12293.23654,0,654.4367108,4903.767395,7.07E-16,2536.666594,12289.84146,2367.100801,33.41948743,3.62E-10,6.55E+06,1024.153455,,9453.724202
-18085.99673,0,654.4367108,7220.764433,7.85E-16,4371.159144,18082.54372,2849.605289,33.19878722,3.80E-10,6.55E+06,1506.878643,,13909.64902
-16143.95615,0,654.4367108,6444.009057,7.01E-16,3756.09916,16140.52256,2687.909897,33.33849127,-2.48E-10,6.55E+06,1345.043547,,12415.78659
-22894.52629,0,654.4367108,9144.205678,7.01E-16,5893.765562,22891.0252,3250.440116,33.32682407,1.71E-10,6.56E+06,1907.585433,,17608.48092
-20385.71206,0,654.4367108,8140.566887,7.00E-16,5099.516564,20382.23605,3041.050323,33.00279348,1.80E-10,6.56E+06,1698.519671,,15678.64312
-19904.28266,0,654.4367108,7948.13354,7.00E-16,4946.842757,19900.81147,3001.290783,33.36196879,3.46E-10,6.56E+06,1658.400956,,15308.31651
-14441.47726,0,654.4367108,5763.11239,6.99E-16,3216.842531,14438.0607,2546.269859,33.57027545,4.00E-11,6.56E+06,1203.171725,,11106.20054
-7975.936236,0,654.4367108,3176.572613,7.02E-16,1170.011471,7972.584326,2006.561141,32.65125568,2.81E-10,6.56E+06,664.3820272,,6132.757174
-5448.458733,0,654.4367108,2165.659159,7.02E-16,369.5415692,5445.132099,1796.11759,32.82872359,2.07E-11,6.56E+06,453.7610082,,4188.563153
-5018.797959,0,654.4367108,1993.710431,7.91E-16,233.6242249,5015.475621,1760.086206,32.60204563,4.93E-10,6.56E+06,417.9563017,,3858.05817
-5040.917482,0,654.4367108,2002.825168,7.07E-16,240.1930122,5037.594923,1762.632156,33.30472039,3.11E-10,6.56E+06,419.7995769,,3875.073018
-4911.254768,0,654.4367108,1951.309378,7.14E-16,198.564505,4907.933505,1752.744873,34.22255609,-1.35E-10,6.56E+06,408.9944587,,3775.333465
-4897.405103,0,654.4367108,1945.730167,7.15E-16,194.2431082,4894.083979,1751.487058,34.11886845,-9.43E-11,6.57E+06,407.8403316,,3764.679984
-4880.47925,0,654.4367108,1938.432551,8.09E-16,189.7437076,4877.158294,1748.688843,32.73112723,-7.52E-11,6.57E+06,406.4298579,,3751.660226
-4985.381368,0,654.4367108,1980.38222,7.15E-16,222.9799334,4982.059364,1757.402287,32.70281488,1.07E-10,6.57E+06,415.1716137,,3832.353357
-7800.804565,0,654.4367108,3106.627063,7.17E-16,1114.380034,7797.454407,1992.247029,32.93130321,3.00E-11,6.57E+06,649.7878672,,5998.041851
-10074.62543,0,654.4367108,4016.457319,7.18E-16,1833.90868,10071.25254,2182.54864,33.74973684,-1.51E-11,6.57E+06,839.2710447,,7747.117336
-15225.40367,0,654.4367108,6076.596018,7.21E-16,3465.220129,15221.97926,2611.375889,33.34975844,2.18E-11,6.57E+06,1268.498272,,11709.21482
-15293.60893,0,654.4367108,6103.884063,7.21E-16,3486.808116,15290.18385,2617.075947,33.36610131,-1.91E-10,6.57E+06,1274.181987,,11761.67988
-15452.8315,0,654.4367108,6167.510338,8.14E-16,3537.32944,15449.40483,2630.180898,33.20263732,4.57E-11,6.57E+06,1287.450402,,11884.15756
-13957.2114,0,654.4367108,5569.021057,7.21E-16,3064.124506,13953.79968,2504.896551,32.55205302,3.72E-10,6.57E+06,1162.81664,,10733.69206
-13443.0643,0,654.4367108,5363.674509,7.20E-16,2900.806714,13439.65772,2462.867796,33.36846051,8.12E-11,6.58E+06,1119.971477,,10338.19825
-12213.97117,0,654.4367108,4871.658201,7.19E-16,2512.22426,12210.57688,2359.433942,32.35800969,-1.58E-12,6.58E+06,1017.548073,,9392.751448
-15362.01675,0,654.4367108,6131.031909,8.11E-16,3508.821171,15358.59098,2622.210738,32.80029839,-1.87E-10,6.58E+06,1279.882581,,11814.30075
-21217.35491,0,654.4367108,8473.269938,7.16E-16,5362.787169,21213.87059,3110.482768,33.13236093,3.39E-10,6.58E+06,1767.822549,,16318.36199
-25657.93189,0,654.4367108,10249.51252,8.00E-16,6768.907598,25654.40316,3480.60492,33.21013145,4.77E-10,6.58E+06,2137.86693,,19734.15628
-28533.97851,0,654.4367108,11399.63234,7.98E-16,7680.115381,28530.42102,3719.516959,32.45401567,1.49E-10,6.59E+06,2377.535085,,21946.47771
-25893.53068,0,654.4367108,10343.67074,7.16E-16,6843.644247,25889.9996,3500.026489,32.9986642,-2.29E-10,6.59E+06,2157.499966,,19915.3843
-27318.83622,0,654.4367108,10913.58626,7.18E-16,7295.314413,27315.29088,3618.271849,32.46975076,3.04E-10,6.59E+06,2276.27424,,21011.76221
-26243.54023,0,654.4367108,10483.77189,7.20E-16,6954.318397,26240.00565,3529.453497,33.25850106,1.86E-10,6.59E+06,2186.667137,,20184.61973
-20942.5953,0,654.4367108,8363.533262,7.21E-16,5275.509869,20939.11372,3088.023393,33.56939104,-3.23E-11,6.60E+06,1744.926143,,16107.01055
-14295.43055,0,654.4367108,5704.440062,8.15E-16,3171.009659,14292.01545,2533.430402,32.90125661,4.27E-10,6.60E+06,1191.001287,,10993.85804
-9701.277817,0,654.4367108,3866.975025,8.17E-16,1715.919274,9697.908654,2151.055752,33.36883863,-2.00E-10,6.60E+06,808.1590545,,7459.929734
-10376.11159,0,654.4367108,4136.926609,8.18E-16,1929.580603,10372.73568,2207.346005,33.42350699,1.34E-11,6.60E+06,864.3946398,,7979.027444
-12409.1245,0,654.4367108,4950.098108,7.28E-16,2573.403251,12405.72826,2376.694857,33.35631012,-1.75E-10,6.60E+06,1033.810689,,9542.867894
-11520.90168,0,654.4367108,4594.498793,8.22E-16,2292.647397,11517.51433,2301.851396,32.53067704,1.61E-10,6.60E+06,959.7928605,,8859.626404
-13641.67283,0,654.4367108,5442.840745,8.25E-16,2964.149723,13638.26427,2478.691021,32.64114065,3.73E-10,6.60E+06,1136.522022,,10490.97251
-20872.72262,0,654.4367108,8335.540503,7.34E-16,5253.45548,20869.24174,3082.085022,33.45368514,5.07E-10,6.60E+06,1739.103479,,16053.26288
-29931.14386,0,654.4367108,11958.65748,7.34E-16,8122.278101,29927.5724,3836.379382,32.88715748,1.68E-11,6.61E+06,2493.964366,,23021.20954
-28412.09424,0,654.4367108,11350.7217,8.27E-16,7641.775927,28408.53797,3708.945772,32.0397492,-3.11E-10,6.61E+06,2367.378164,,21852.72152
-25969.63027,0,654.4367108,10373.91316,8.25E-16,6868.063805,25966.09842,3505.849355,32.47996116,5.32E-10,6.61E+06,2163.841535,,19973.92187
-24941.67774,0,654.4367108,9962.844686,8.26E-16,6542.371854,24938.15617,3420.472832,32.76529267,-2.11E-10,6.62E+06,2078.179681,,19183.19706
-24558.42353,0,654.4367108,9809.706274,7.33E-16,6420.74534,24554.90579,3388.960934,33.19092658,1.69E-10,6.62E+06,2046.242149,,18888.38907
-18890.11798,0,654.4367108,7542.423654,8.24E-16,4625.772253,18886.65693,2916.651401,33.23546468,-2.30E-10,6.62E+06,1573.888078,,14528.19764
-16668.73369,0,654.4367108,6653.863617,8.22E-16,3922.365736,16665.29485,2731.497881,33.19545174,3.21E-10,6.62E+06,1388.774571,,12819.45758
-11369.28687,0,654.4367108,4534.049014,7.30E-16,2244.317474,11365.90102,2289.731541,33.04526371,4.05E-11,6.62E+06,947.1584186,,8743.000787
-9806.044974,0,654.4367108,3908.73338,8.20E-16,1749.336827,9802.674764,2159.396553,32.97913106,-9.46E-11,6.62E+06,816.8895637,,7540.519049
-9600.391131,0,654.4367108,3826.670125,7.28E-16,1683.89159,9597.022977,2142.778535,33.49876202,-3.52E-10,6.62E+06,799.7519147,,7382.325367
-8704.882181,0,654.4367108,3468.320199,7.27E-16,1400.561213,8701.522982,2067.758986,33.10421228,5.28E-11,6.63E+06,725.1269152,,6693.479217
-10649.87482,0,654.4367108,4246.206165,7.20E-16,2016.637951,10646.49618,2229.568214,32.83234093,5.70E-12,6.63E+06,887.2080146,,8189.612443
-14567.20188,0,654.4367108,5813.120318,8.05E-16,3257.114078,14563.78406,2556.00624,32.82971039,2.67E-10,6.63E+06,1213.648672,,11202.91081
-19646.15924,0,654.4367108,7844.76897,7.22E-16,4865.294143,19642.69063,2979.474827,33.05608251,6.12E-11,6.63E+06,1636.890886,,15109.76203
-17754.77809,0,654.4367108,7088.331419,7.24E-16,4266.187627,17751.3284,2822.143792,33.33856738,3.94E-10,6.63E+06,1479.277366,,13654.868
-15979.17427,0,654.4367108,6378.047624,8.15E-16,3703.999259,15975.74233,2674.048365,33.20864553,-3.68E-11,6.63E+06,1331.311861,,12289.03256
-12293.65718,0,654.4367108,4904.126043,8.24E-16,2536.489151,12290.2621,2367.636893,33.92052639,-3.16E-10,6.63E+06,1024.188508,,9454.047766
-12681.62654,0,654.4367108,5059.00518,8.26E-16,2659.845866,12678.22757,2399.159314,33.11249106,7.25E-11,6.64E+06,1056.518964,,9752.482747
-16077.14213,0,654.4367108,6417.102172,7.40E-16,3735.237804,16073.70921,2681.864368,32.86074192,4.07E-10,6.64E+06,1339.475768,,12364.3917
-20120.61263,0,654.4367108,8034.528458,7.41E-16,5015.568792,20117.13927,3018.959665,33.00353396,-3.39E-10,6.64E+06,1676.428273,,15474.72252
-25820.69481,0,654.4367108,10314.41495,7.42E-16,6820.778397,25817.16445,3493.636552,32.67832246,5.87E-11,6.64E+06,2151.430371,,19859.35727
-29172.20082,0,654.4367108,11654.96614,7.45E-16,7882.139714,29168.63695,3772.826421,32.57881665,1.19E-10,6.65E+06,2430.719746,,22437.41304
-30760.51499,0,654.4367108,12289.66182,7.45E-16,8386.118343,30756.93523,3903.543473,30.93767841,1.09E-10,6.65E+06,2563.077936,,23659.18095
-31167.23672,0,654.4367108,12440.59256,7.45E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.63E-10,6.65E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.43E-16,8534.093631,31163.6529,3906.498933,2.13E-11,2.18E-10,6.65E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.42E-16,8534.093631,31163.6529,3906.498933,2.13E-11,2.66E-10,6.66E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.30E-16,8534.093631,31163.6529,3906.498933,2.08E-11,2.67E-10,6.66E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.42E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.66E-10,6.66E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.41E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.87E-10,6.67E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.40E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.67E-10,6.67E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.34E-16,8534.093631,31163.6529,3906.498933,2.13E-11,2.87E-10,6.67E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.16E-16,8534.093631,31163.6529,3906.498933,2.08E-11,2.85E-10,6.68E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.85E-10,6.68E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.26E-16,8534.093631,31163.6529,3906.498933,2.14E-11,2.68E-10,6.68E+06,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.07E-16,8534.093631,31163.6529,3906.498933,2.09E-11,2.66E-10,6.69E+06,2596.971075,,23972.04069
