Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,commercial_pv_2,residential_pv_2
4920,0.760451885,1,0.0,0.658484771,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4921,0.760451885,1,0.0,0.599038371,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4922,0.760451885,1,0.0,0.48670188,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4923,0.760451885,1,0.0,0.434138947,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4924,0.760451885,1,0.0,0.496822941,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4925,0.760451885,1,0.0,0.467183836,1,0.809158107,1,1,0.407314903,1,1,0.809158107,0.0,0.0
4926,0.760451885,1,0.03584904,0.486047999,1,0.780359463,1,1,0.407314903,1,1,0.780359463,0.020997294857142853,0.019076810571428567
4927,0.760451885,1,0.093005169,0.431175034,1,0.558846447,1,1,0.407314903,1,1,0.558846447,0.05447445612857142,0.049492036360714274
4928,0.760451885,1,0.149304085,0.393453927,1,0.490987142,1,1,0.407314903,1,1,0.490987142,0.0874495355,0.07945110237499999
4929,0.760451885,1,0.321622763,0.233222129,1,0.513817658,1,1,0.407314903,1,1,0.513817658,0.18837904689999996,0.17114925602499995
4930,0.760451885,1,0.531424003,0.149270993,1,0.47122206,1,1,0.407314903,1,1,0.47122206,0.3112626303285714,0.28279348731071424
4931,0.760451885,1,0.721959785,0.2262551,1,0.440676747,1,1,0.407314903,1,1,0.440676747,0.42286215978571423,0.3841857427321428
4932,0.760451885,1,0.8256,0.272126838,1,0.393545948,1,1,0.407314903,1,1,0.393545948,0.4835657142857142,0.43933714285714276
4933,0.760451885,1,0.8256,0.263413573,1,0.283950107,1,1,0.407314903,1,1,0.283950107,0.4835657142857142,0.43933714285714276
4934,0.760451885,1,0.791792711,0.322709832,1,0.339884511,1,1,0.407314903,1,1,0.339884511,0.4637643021571428,0.4213468354964285
4935,0.760451885,1,0.617217285,0.443882038,1,0.57596104,1,1,0.407314903,1,1,0.57596104,0.36151298121428566,0.32844776951785704
4936,0.760451885,1,0.422582771,0.447994579,1,0.769583188,1,1,0.407314903,1,1,0.769583188,0.24751276587142856,0.22487440313928567
4937,0.760451885,1,0.226660162,0.414090913,1,0.783950481,1,1,0.407314903,1,1,0.783950481,0.13275809488571427,0.12061558620714283
4938,0.760451885,1,0.09352682,0.30639384,1,0.80347177,1,1,0.407314903,1,1,0.80347177,0.05477999457142856,0.0497696292142857
4939,0.760451885,1,0.027098788,0.327257749,1,0.807224966,1,1,0.407314903,1,1,0.807224966,0.015872147257142855,0.014420426471428568
4940,0.760451885,1,0.0,0.202976821,1,0.806764241,1,1,0.407314903,1,1,0.806764241,0.0,0.0
4941,0.760451885,1,0.0,0.175615489,1,0.81,1,1,0.407314903,1,1,0.81,0.0,0.0
4942,0.760451885,1,0.0,0.231591401,1,0.809774112,1,1,0.407314903,1,1,0.809774112,0.0,0.0
4943,0.760451885,1,0.0,0.240031135,1,0.732732112,1,1,0.407314903,1,1,0.732732112,0.0,0.0
4944,0.760451885,1,0.0,0.114455907,1,0.80073917,1,1,0.407314903,1,1,0.80073917,0.0,0.0
4945,0.760451885,1,0.0,0.114191736,1,0.533946351,1,1,0.407314903,1,1,0.533946351,0.0,0.0
4946,0.760451885,1,0.0,0.179792655,1,0.436596364,1,1,0.407314903,1,1,0.436596364,0.0,0.0
4947,0.760451885,1,0.0,0.127139627,1,0.338432621,1,1,0.407314903,1,1,0.338432621,0.0,0.0
4948,0.760451885,1,0.0,0.299731368,1,0.14313133,1,1,0.407314903,1,1,0.14313133,0.0,0.0
4949,0.760451885,1,0.0,0.291355199,1,0.199650998,1,1,0.407314903,1,1,0.199650998,0.0,0.0
4950,0.760451885,1,0.022148045,0.363354439,1,0.152561817,1,1,0.407314903,1,1,0.152561817,0.012972426357142856,0.01178592394642857
4951,0.760451885,1,0.092854758,0.25330901,1,0.199879559,1,1,0.407314903,1,1,0.199879559,0.054386358257142844,0.049411996221428556
4952,0.760451885,1,0.079440755,0.275138595,1,0.189600822,1,1,0.407314903,1,1,0.189600822,0.04652958507142856,0.04227383033928571
4953,0.760451885,1,0.124479924,0.378065258,1,0.357003651,1,1,0.407314903,1,1,0.357003651,0.07290966977142857,0.0662411024142857
4954,0.760451885,1,0.198151338,0.46435937,1,0.792202769,1,1,0.407314903,1,1,0.792202769,0.1160600694,0.10544481914999998
4955,0.760451885,1,0.290505359,0.471362343,1,0.663773956,1,1,0.407314903,1,1,0.663773956,0.17015313884285713,0.15459035175357141
4956,0.760451885,1,0.431839286,0.471485756,1,0.696907708,1,1,0.407314903,1,1,0.696907708,0.2529344389428571,0.22980019147857136
4957,0.760451885,1,0.290317953,0.454014826,1,0.732904727,1,1,0.407314903,1,1,0.732904727,0.17004337247142856,0.1544906249892857
4958,0.760451885,1,0.273468547,0.37841215,1,0.809774112,1,1,0.407314903,1,1,0.809774112,0.16017443467142856,0.14552433393928568
4959,0.760451885,1,0.480660453,0.363700285,1,0.728342031,1,1,0.407314903,1,1,0.728342031,0.28152969389999993,0.25578002677499995
4960,0.760451885,1,0.418619997,0.359668177,1,0.61327129,1,1,0.407314903,1,1,0.61327129,0.24519171252857141,0.22276564126071424
4961,0.760451885,1,0.23525463,0.225411736,1,0.576631323,1,1,0.407314903,1,1,0.576631323,0.13779199757142854,0.1251890709642857
4962,0.760451885,1,0.080809163,0.116643821,1,0.514133488,1,1,0.407314903,1,1,0.514133488,0.04733108118571428,0.04300201888214285
4963,0.760451885,1,0.019466555,0.098954632,1,0.400564601,1,1,0.407314903,1,1,0.400564601,0.011401839357142856,0.010358988196428569
4964,0.760451885,1,0.0,0.085645765,1,0.389781024,1,1,0.407314903,1,1,0.389781024,0.0,0.0
4965,0.760451885,1,0.0,0.011760577,1,0.407333884,1,1,0.407314903,1,1,0.407333884,0.0,0.0
4966,0.760451885,1,0.0,0.031366739,1,0.305691517,1,1,0.407314903,1,1,0.305691517,0.0,0.0
4967,0.760451885,1,0.0,0.049784487,1,0.166280982,1,1,0.407314903,1,1,0.166280982,0.0,0.0
4968,0.760451885,1,0.0,0.197057829,1,0.152479676,1,1,0.407314903,1,1,0.152479676,0.0,0.0
4969,0.760451885,1,0.0,0.256405774,1,0.180588683,1,1,0.407314903,1,1,0.180588683,0.0,0.0
4970,0.760451885,1,0.0,0.421223695,1,0.313811612,1,1,0.407314903,1,1,0.313811612,0.0,0.0
4971,0.760451885,1,0.0,0.533218091,1,0.61610118,1,1,0.407314903,1,1,0.61610118,0.0,0.0
4972,0.760451885,1,0.0,0.453816477,1,0.611570555,1,1,0.407314903,1,1,0.611570555,0.0,0.0
4973,0.760451885,1,0.0,0.483069618,1,0.526176545,1,1,0.407314903,1,1,0.526176545,0.0,0.0
4974,0.760451885,1,0.023644265,0.517871652,1,0.58791091,1,1,0.407314903,1,1,0.58791091,0.013848783785714285,0.012582126732142856
4975,0.760451885,1,0.040423284,0.531976237,1,0.567170572,1,1,0.407314903,1,1,0.567170572,0.02367649491428571,0.021510961842857137
4976,0.760451885,1,0.144021911,0.423653671,1,0.548382991,1,1,0.407314903,1,1,0.548382991,0.08435569072857142,0.07664023121071427
4977,0.760451885,1,0.331570462,0.478820507,1,0.56604125,1,1,0.407314903,1,1,0.56604125,0.19420555631428568,0.1764428529928571
4978,0.760451885,1,0.559160428,0.412407313,1,0.623749972,1,1,0.407314903,1,1,0.623749972,0.3275082506857142,0.29755322775714277
4979,0.760451885,1,0.765361875,0.333839066,1,0.532302373,1,1,0.407314903,1,1,0.532302373,0.44828338392857137,0.40728185491071417
4980,0.760451885,1,0.8256,0.381176288,1,0.374525902,1,1,0.407314903,1,1,0.374525902,0.4835657142857142,0.43933714285714276
4981,0.760451885,1,0.8256,0.285691555,1,0.264408983,1,1,0.407314903,1,1,0.264408983,0.4835657142857142,0.43933714285714276
4982,0.760451885,1,0.8256,0.202383255,1,0.119766267,1,1,0.407314903,1,1,0.119766267,0.4835657142857142,0.43933714285714276
4983,0.760451885,1,0.616379904,0.178493843,1,0.188816249,1,1,0.407314903,1,1,0.188816249,0.36102251519999995,0.3280021631999999
4984,0.760451885,1,0.451456596,0.195473516,1,0.064351996,1,1,0.407314903,1,1,0.064351996,0.26442457765714283,0.2402394028714285
4985,0.760451885,1,0.234766342,0.058494609,1,0.04156486,1,1,0.407314903,1,1,0.04156486,0.1375060003142857,0.1249292319928571
4986,0.760451885,1,0.080708321,0.015257592,1,0.059977766,1,1,0.407314903,1,1,0.059977766,0.047272016585714276,0.04294835653214285
4987,0.760451885,1,0.020007371,0.063129069,1,0.047931186,1,1,0.407314903,1,1,0.047931186,0.011718603014285713,0.01064677956785714
4988,0.760451885,1,0.0,0.126979293,1,0.062230217,1,1,0.407314903,1,1,0.062230217,0.0,0.0
4989,0.760451885,1,0.0,0.181237314,1,0.052160666,1,1,0.407314903,1,1,0.052160666,0.0,0.0
4990,0.760451885,1,0.0,0.172835639,1,0.032372728,1,1,0.407314903,1,1,0.032372728,0.0,0.0
4991,0.760451885,1,0.0,0.200425163,1,0.014284937,1,1,0.407314903,1,1,0.014284937,0.0,0.0
4992,0.760451885,1,0.0,0.226377258,1,0.022771073,1,1,0.407314903,1,1,0.022771073,0.0,0.0
4993,0.760451885,1,0.0,0.127672332,1,0.039869934,1,1,0.407314903,1,1,0.039869934,0.0,0.0
4994,0.760451885,1,0.0,0.182261691,1,0.087025805,1,1,0.407314903,1,1,0.087025805,0.0,0.0
4995,0.760451885,1,0.0,0.163137894,1,0.073507393,1,1,0.407314903,1,1,0.073507393,0.0,0.0
4996,0.760451885,1,0.0,0.177911321,1,0.092598064,1,1,0.407314903,1,1,0.092598064,0.0,0.0
4997,0.760451885,1,0.0,0.135782101,1,0.098443444,1,1,0.407314903,1,1,0.098443444,0.0,0.0
4998,0.760451885,1,0.024032215,0.236582758,1,0.057353205,1,1,0.407314903,1,1,0.057353205,0.01407601164285714,0.012788571553571425
4999,0.760451885,1,0.041556133,0.231634419,1,0.098031758,1,1,0.407314903,1,1,0.098031758,0.024340020757142856,0.022113799346428566
5000,0.760451885,1,0.144091259,0.184756895,1,0.045486438,1,1,0.407314903,1,1,0.045486438,0.08439630884285713,0.07667713425357141
5001,0.760451885,1,0.328867449,0.017290836,1,0.032989756,1,1,0.407314903,1,1,0.032989756,0.19262236298571425,0.1750044639321428
5002,0.760451885,1,0.552176305,0.0034749,1,0.01477301,1,1,0.407314903,1,1,0.01477301,0.32341755007142853,0.2938366765892857
5003,0.760451885,1,0.75232495,0.00416988,1,0.004574903,1,1,0.407314903,1,1,0.004574903,0.44064747071428567,0.40034434839285704
5004,0.760451885,1,0.761552863,0.00617463,1,0.002875219,1,1,0.407314903,1,1,0.002875219,0.4460523911857142,0.4052549163821428
5005,0.760451885,1,0.79020026,0.0275238,1,0.0,1,1,0.407314903,1,1,0.0,0.46283158085714277,0.4204994240714285
5006,0.760451885,1,0.755504293,0.0264546,1,0.0,1,1,0.407314903,1,1,0.0,0.44250965732857134,0.4020362130607142
5007,0.760451885,1,0.664423395,0.03317679,1,0.028853192,1,1,0.407314903,1,1,0.028853192,0.3891622742142857,0.3535681637678571
5008,0.760451885,1,0.419614046,0.05332878,1,0.025579334,1,1,0.407314903,1,1,0.025579334,0.2457739412285714,0.22329461733571423
5009,0.760451885,1,0.234923806,0.07019865,1,0.048311393,1,1,0.407314903,1,1,0.048311393,0.13759822922857143,0.12501302533571426
5010,0.760451885,1,0.099016399,0.172157835,1,0.151949744,1,1,0.407314903,1,1,0.151949744,0.057995319414285706,0.052690869467857136
5011,0.760451885,1,0.024167791,0.172918867,1,0.110318966,1,1,0.407314903,1,1,0.110318966,0.014155420442857142,0.012860717353571426
5012,0.760451885,1,0.0,0.175848367,1,0.086850669,1,1,0.407314903,1,1,0.086850669,0.0,0.0
5013,0.760451885,1,0.0,0.203174625,1,0.080861348,1,1,0.407314903,1,1,0.080861348,0.0,0.0
5014,0.760451885,1,0.0,0.166888977,1,0.070342852,1,1,0.407314903,1,1,0.070342852,0.0,0.0
5015,0.760451885,1,0.0,0.199598327,1,0.064255393,1,1,0.407314903,1,1,0.064255393,0.0,0.0
5016,0.760451885,1,0.0,0.221700884,1,0.027230107,1,1,0.407314903,1,1,0.027230107,0.0,0.0
5017,0.760451885,1,0.0,0.230537402,1,0.011431705,1,1,0.407314903,1,1,0.011431705,0.0,0.0
5018,0.760451885,1,0.0,0.246776374,1,0.04373059,1,1,0.407314903,1,1,0.04373059,0.0,0.0
5019,0.760451885,1,0.0,0.198426821,1,0.052136439,1,1,0.407314903,1,1,0.052136439,0.0,0.0
5020,0.760451885,1,0.0,0.139723896,1,0.02667578,1,1,0.407314903,1,1,0.02667578,0.0,0.0
5021,0.760451885,1,0.0,0.165768324,1,0.043850562,1,1,0.407314903,1,1,0.043850562,0.0,0.0
5022,0.760451885,1,0.032162459,0.122453474,1,0.023426949,1,1,0.407314903,1,1,0.023426949,0.018838011699999997,0.017115022824999996
5023,0.760451885,1,0.118195247,0.129947451,1,0.01701987,1,1,0.407314903,1,1,0.01701987,0.06922864467142856,0.0628967564392857
5024,0.760451885,1,0.150626841,0.04000347,1,0.007661445,1,1,0.407314903,1,1,0.007661445,0.08822429258571428,0.08015499753214285
5025,0.760451885,1,0.327251842,0.0168966,1,0.007036143,1,1,0.407314903,1,1,0.007036143,0.19167607888571428,0.17414473020714283
5026,0.760451885,1,0.541196906,0.0266814,1,0.005601414,1,1,0.407314903,1,1,0.005601414,0.3169867592285714,0.28799406783571424
5027,0.760451885,1,0.737736648,0.025892572,1,0.046238607,1,1,0.407314903,1,1,0.046238607,0.4321028938285714,0.3925812876857142
5028,0.760451885,1,0.8256,0.016485729,1,0.065373106,1,1,0.407314903,1,1,0.065373106,0.4835657142857142,0.43933714285714276
5029,0.760451885,1,0.713570568,0.046298842,1,0.084946031,1,1,0.407314903,1,1,0.084946031,0.4179484755428571,0.3797214808285713
5030,0.760451885,1,0.621283582,0.141784471,1,0.100758162,1,1,0.407314903,1,1,0.100758162,0.3638946694571428,0.3306116204214285
5031,0.760451885,1,0.652956969,0.190887702,1,0.070562348,1,1,0.407314903,1,1,0.070562348,0.38244622469999995,0.34746638707499994
5032,0.760451885,1,0.442616601,0.157357239,1,0.049471425,1,1,0.407314903,1,1,0.049471425,0.2592468663,0.23553526267499994
5033,0.760451885,1,0.23907692,0.222154073,1,0.045483626,1,1,0.407314903,1,1,0.045483626,0.1400307674285714,0.12722307528571425
5034,0.760451885,1,0.083634885,0.25258615,1,0.059907779,1,1,0.407314903,1,1,0.059907779,0.04898614692857142,0.04450570666071428
5035,0.760451885,1,0.027623286,0.230706286,1,0.064719398,1,1,0.407314903,1,1,0.064719398,0.016179353228571426,0.014699534335714283
5036,0.760451885,1,0.0,0.199470931,1,0.093418083,1,1,0.407314903,1,1,0.093418083,0.0,0.0
5037,0.760451885,1,0.0,0.155525946,1,0.057796455,1,1,0.407314903,1,1,0.057796455,0.0,0.0
5038,0.760451885,1,0.0,0.163506234,1,0.066387361,1,1,0.407314903,1,1,0.066387361,0.0,0.0
5039,0.760451885,1,0.0,0.164196734,1,0.09794666,1,1,0.407314903,1,1,0.09794666,0.0,0.0
5040,0.760451885,1,0.0,0.078290963,1,0.087025805,1,1,0.407314903,1,1,0.087025805,0.0,0.0
5041,0.760451885,1,0.0,0.055914925,1,0.084839962,1,1,0.407314903,1,1,0.084839962,0.0,0.0
5042,0.760451885,1,0.0,0.041251352,1,0.126726795,1,1,0.407314903,1,1,0.126726795,0.0,0.0
5043,0.760451885,1,0.0,0.033280519,1,0.201638088,1,1,0.407314903,1,1,0.201638088,0.0,0.0
5044,0.760451885,1,0.0,0.038210368,1,0.195191784,1,1,0.407314903,1,1,0.195191784,0.0,0.0
5045,0.760451885,1,0.0,0.010732897,1,0.193045488,1,1,0.407314903,1,1,0.193045488,0.0,0.0
5046,0.760451885,1,0.040886413,0.038167639,1,0.21712386,1,1,0.407314903,1,1,0.21712386,0.023947756185714285,0.021757412632142856
5047,0.760451885,1,0.050393559,0.01034451,1,0.439386031,1,1,0.407314903,1,1,0.439386031,0.02951622741428571,0.026816572467857135
5048,0.760451885,1,0.149738682,0.051704846,1,0.532734613,1,1,0.407314903,1,1,0.532734613,0.08770408517142857,0.0796823700642857
5049,0.760451885,1,0.329661964,0.085198995,1,0.399594091,1,1,0.407314903,1,1,0.399594091,0.19308772177142852,0.17542725941428566
5050,0.760451885,1,0.549122272,0.094798083,1,0.358000872,1,1,0.407314903,1,1,0.358000872,0.32162875931428564,0.29221149474285707
5051,0.760451885,1,0.747144989,0.203529979,1,0.431091826,1,1,0.407314903,1,1,0.431091826,0.4376134935571428,0.3975878691464285
5052,0.760451885,1,0.8256,0.135746069,1,0.639431013,1,1,0.407314903,1,1,0.639431013,0.4835657142857142,0.43933714285714276
5053,0.760451885,1,0.745922638,0.114294713,1,0.515782242,1,1,0.407314903,1,1,0.515782242,0.4368975451142857,0.3969374037928571
5054,0.760451885,1,0.8256,0.23496465,1,0.48992223,1,1,0.407314903,1,1,0.48992223,0.4835657142857142,0.43933714285714276
5055,0.760451885,1,0.666887518,0.266096359,1,0.391386465,1,1,0.407314903,1,1,0.391386465,0.39060554625714283,0.3548794292214285
5056,0.760451885,1,0.448186265,0.257591355,1,0.708925603,1,1,0.407314903,1,1,0.708925603,0.2625090980714285,0.23849911958928566
5057,0.760451885,1,0.234337097,0.210875522,1,0.52974101,1,1,0.407314903,1,1,0.52974101,0.13725458538571425,0.12470081233214282
5058,0.760451885,1,0.081493345,0.236540559,1,0.704796383,1,1,0.407314903,1,1,0.704796383,0.047731816357142846,0.04336610144642856
5059,0.760451885,1,0.019782926,0.216025066,1,0.673285818,1,1,0.407314903,1,1,0.673285818,0.01158714237142857,0.010527342764285711
5060,0.760451885,1,0.0,0.23883539,1,0.654398121,1,1,0.407314903,1,1,0.654398121,0.0,0.0
5061,0.760451885,1,0.0,0.152003069,1,0.627788584,1,1,0.407314903,1,1,0.627788584,0.0,0.0
5062,0.760451885,1,0.0,0.086047004,1,0.437468933,1,1,0.407314903,1,1,0.437468933,0.0,0.0
5063,0.760451885,1,0.0,0.152517692,1,0.303973504,1,1,0.407314903,1,1,0.303973504,0.0,0.0
5064,0.760451885,1,0.0,0.178032466,1,0.306550626,1,1,0.407314903,1,1,0.306550626,0.0,0.0
5065,0.760451885,1,0.0,0.174056642,1,0.282786442,1,1,0.407314903,1,1,0.282786442,0.0,0.0
5066,0.760451885,1,0.0,0.203431049,1,0.270429555,1,1,0.407314903,1,1,0.270429555,0.0,0.0
5067,0.760451885,1,0.0,0.249101329,1,0.334864806,1,1,0.407314903,1,1,0.334864806,0.0,0.0
5068,0.760451885,1,0.0,0.38842616,1,0.368182951,1,1,0.407314903,1,1,0.368182951,0.0,0.0
5069,0.760451885,1,0.0,0.272336554,1,0.40813372,1,1,0.407314903,1,1,0.40813372,0.0,0.0
5070,0.760451885,1,0.027595763,0.330716186,1,0.435482143,1,1,0.407314903,1,1,0.435482143,0.016163232614285712,0.01468488816785714
5071,0.760451885,1,0.050290263,0.409781069,1,0.433917355,1,1,0.407314903,1,1,0.433917355,0.02945572547142857,0.02676160423928571
5072,0.760451885,1,0.154294305,0.252467703,1,0.366014254,1,1,0.407314903,1,1,0.366014254,0.09037237864285713,0.08210661230357141
5073,0.760451885,1,0.327994982,0.174744297,1,0.33227351,1,1,0.407314903,1,1,0.33227351,0.19211134659999995,0.17454018684999995
5074,0.760451885,1,0.538513196,0.161075394,1,0.231152117,1,1,0.407314903,1,1,0.231152117,0.3154148719428571,0.2865659507285714
5075,0.760451885,1,0.727395728,0.157958085,1,0.204329826,1,1,0.407314903,1,1,0.204329826,0.4260460692571428,0.38707844097142846
5076,0.760451885,1,0.8256,0.151007712,1,0.147258931,1,1,0.407314903,1,1,0.147258931,0.4835657142857142,0.43933714285714276
5077,0.760451885,1,0.8256,0.082513559,1,0.071287558,1,1,0.407314903,1,1,0.071287558,0.4835657142857142,0.43933714285714276
5078,0.760451885,1,0.798288418,0.05778934,1,0.039987506,1,1,0.407314903,1,1,0.039987506,0.4675689305428571,0.42480347957857134
5079,0.760451885,1,0.609721717,0.053359567,1,0.039611431,1,1,0.407314903,1,1,0.039611431,0.3571227199571428,0.3244590565464285
5080,0.760451885,1,0.122688266,0.03381183,1,0.023973807,1,1,0.407314903,1,1,0.023973807,0.07186027008571427,0.06528768440714285
5081,0.760451885,1,0.145541447,0.0164754,1,0.02680621,1,1,0.407314903,1,1,0.02680621,0.08524570467142856,0.0774488414392857
5082,0.760451885,1,0.08713527,0.0231498,1,0.06384247,1,1,0.407314903,1,1,0.06384247,0.051036372428571425,0.04636841153571428
5083,0.760451885,1,0.022029302,0.07522308,1,0.259358238,1,1,0.407314903,1,1,0.259358238,0.012902876885714284,0.011722735707142854
5084,0.760451885,1,0.0,0.047310244,1,0.242628343,1,1,0.407314903,1,1,0.242628343,0.0,0.0
5085,0.760451885,1,0.0,0.158163869,1,0.262507784,1,1,0.407314903,1,1,0.262507784,0.0,0.0
5086,0.760451885,1,0.0,0.139068365,1,0.350488167,1,1,0.407314903,1,1,0.350488167,0.0,0.0
5087,0.760451885,1,0.0,0.15475366,1,0.367023361,1,1,0.407314903,1,1,0.367023361,0.0,0.0
5088,0.760451885,1,0.0,0.148636451,1,0.378119108,1,1,0.407314903,1,1,0.378119108,0.0,0.0
5089,0.600694105,1,0.0,0.1569009,1,0.443016387,1,1,0.393985342,1,1,0.443016387,0.0,0.0
5090,0.600694105,1,0.0,0.199256325,1,0.278618891,1,1,0.393985342,1,1,0.278618891,0.0,0.0
5091,0.600694105,1,0.0,0.165030935,1,0.336954467,1,1,0.393985342,1,1,0.336954467,0.0,0.0
5092,0.600694105,1,0.0,0.205827646,1,0.18981157,1,1,0.393985342,1,1,0.18981157,0.0,0.0
5093,0.600694105,1,0.0,0.114384878,1,0.082890113,1,1,0.393985342,1,1,0.082890113,0.0,0.0
5094,0.600694105,1,0.028744316,0.11713126,1,0.10852427,1,1,0.393985342,1,1,0.10852427,0.01683595651428571,0.015296082442857139
5095,0.600694105,1,0.049170068,0.096493185,1,0.159027576,1,1,0.393985342,1,1,0.159027576,0.02879961125714285,0.026165500471428564
5096,0.600694105,1,0.153098843,0.102971404,1,0.18772199,1,1,0.393985342,1,1,0.18772199,0.08967217947142857,0.0814704557392857
5097,0.600694105,1,0.326035539,0.032007182,1,0.077319395,1,1,0.393985342,1,1,0.077319395,0.19096367284285712,0.1734974832535714
5098,0.600694105,1,0.535756655,0.01258983,1,0.244517651,1,1,0.393985342,1,1,0.244517651,0.31380032649999995,0.28509907712499993
5099,0.600694105,1,0.726794805,0.000207209,1,0.133702479,1,1,0.393985342,1,1,0.133702479,0.42569410007142855,0.38675866408928566
5100,0.600694105,1,0.8256,0.002765894,1,0.056753063,1,1,0.393985342,1,1,0.056753063,0.4835657142857142,0.43933714285714276
5101,0.600694105,1,0.8256,0.022854519,1,0.042961304,1,1,0.393985342,1,1,0.042961304,0.4835657142857142,0.43933714285714276
5102,0.600694105,1,0.722369839,0.01031778,1,0.041974265,1,1,0.393985342,1,1,0.041974265,0.42310233427142846,0.3844039500392856
5103,0.600694105,1,0.645762907,0.00644193,1,0.024613396,1,1,0.393985342,1,1,0.024613396,0.3782325598142857,0.34363811836785707
5104,0.600694105,1,0.43575817,0.00769824,1,0.043518017,1,1,0.393985342,1,1,0.043518017,0.2552297852857143,0.2318855976071428
5105,0.600694105,1,0.229929257,0.03440718,1,0.135063862,1,1,0.393985342,1,1,0.135063862,0.13467285052857142,0.12235521176071426
5106,0.600694105,1,0.085597294,0.029563985,1,0.180505607,1,1,0.393985342,1,1,0.180505607,0.05013555791428571,0.04554998859285714
5107,0.600694105,1,0.02169001,0.077020326,1,0.061128551,1,1,0.393985342,1,1,0.061128551,0.012704148714285712,0.01154218389285714
5108,0.600694105,1,0.0,0.094025656,1,0.058753242,1,1,0.393985342,1,1,0.058753242,0.0,0.0
5109,0.600694105,1,0.0,0.101135841,1,0.076007657,1,1,0.393985342,1,1,0.076007657,0.0,0.0
5110,0.600694105,1,0.0,0.107313141,1,0.05166334,1,1,0.393985342,1,1,0.05166334,0.0,0.0
5111,0.600694105,1,0.0,0.22855687,1,0.093507892,1,1,0.393985342,1,1,0.093507892,0.0,0.0
5112,0.600694105,1,0.0,0.195936501,1,0.104113313,1,1,0.393985342,1,1,0.104113313,0.0,0.0
5113,0.600694105,1,0.0,0.182949607,1,0.087663969,1,1,0.393985342,1,1,0.087663969,0.0,0.0
5114,0.600694105,1,0.0,0.237808245,1,0.11154847,1,1,0.393985342,1,1,0.11154847,0.0,0.0
5115,0.600694105,1,0.0,0.226186363,1,0.120883468,1,1,0.393985342,1,1,0.120883468,0.0,0.0
5116,0.600694105,1,0.0,0.310243559,1,0.111469014,1,1,0.393985342,1,1,0.111469014,0.0,0.0
5117,0.600694105,1,0.0,0.283877712,1,0.109970516,1,1,0.393985342,1,1,0.109970516,0.0,0.0
5118,0.600694105,1,0.029415432,0.275630496,1,0.109318101,1,1,0.393985342,1,1,0.109318101,0.01722903874285714,0.015653212028571423
5119,0.600694105,1,0.052536928,0.286858605,1,0.126887364,1,1,0.393985342,1,1,0.126887364,0.03077162925714285,0.027957150971428563
5120,0.600694105,1,0.151748507,0.237073985,1,0.169833278,1,1,0.393985342,1,1,0.169833278,0.08888126838571428,0.08075188408214284
5121,0.600694105,1,0.322707157,0.101749646,1,0.149596968,1,1,0.393985342,1,1,0.149596968,0.18901419195714284,0.17172630854642854
5122,0.600694105,1,0.529530491,0.158680475,1,0.166141859,1,1,0.393985342,1,1,0.166141859,0.3101535733,0.281785868425
5123,0.600694105,1,0.71604883,0.160705659,1,0.241551414,1,1,0.393985342,1,1,0.241551414,0.4194000289999999,0.3810402702499999
5124,0.600694105,1,0.8256,0.16764914,1,0.365429016,1,1,0.393985342,1,1,0.365429016,0.4835657142857142,0.43933714285714276
5125,0.600694105,1,0.8256,0.162233442,1,0.490274815,1,1,0.393985342,1,1,0.490274815,0.4835657142857142,0.43933714285714276
5126,0.600694105,1,0.780240928,0.265468469,1,0.578542786,1,1,0.393985342,1,1,0.578542786,0.45699825782857134,0.4151996366857142
5127,0.600694105,1,0.464408208,0.398496677,1,0.622467641,1,1,0.393985342,1,1,0.622467641,0.2720105218285714,0.24713151068571423
5128,0.600694105,1,0.420175662,0.421053793,1,0.647950325,1,1,0.393985342,1,1,0.647950325,0.2461028877428571,0.22359347727857137
5129,0.600694105,1,0.234153923,0.512098069,1,0.731100777,1,1,0.393985342,1,1,0.731100777,0.13714729775714285,0.12460333759642855
5130,0.600694105,1,0.1010237,0.5207302,1,0.771331168,1,1,0.393985342,1,1,0.771331168,0.059171024285714274,0.053759040357142844
5131,0.600694105,1,0.023192889,0.525239583,1,0.81,1,1,0.393985342,1,1,0.81,0.013584406414285714,0.012341930217857141
5132,0.600694105,1,0.0,0.522409985,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
5133,0.600694105,1,0.0,0.457282455,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
5134,0.600694105,1,0.0,0.366812702,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
5135,0.600694105,1,0.0,0.433095761,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
5136,0.600694105,1,0.0,0.397985134,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
5137,0.600694105,1,0.0,0.347286241,1,0.81,1,1,0.393985342,1,1,0.81,0.0,0.0
