Time_Index,natural_gas,solar_pv,onshore_wind,battery,offshore_wind,natural_gas_ccs,nuclear,fusion,ROR_NY,Res_QC
362,1,0,0.2891,1,0.823,1,1,1,0.552743642,6.26E-05
363,1,0,0.3401,1,0.818,1,1,1,0.552743642,6.26E-05
364,1,0,0.4219,1,0.8219,1,1,1,0.552743642,6.26E-05
365,1,0,0.482,1,0.8509,1,1,1,0.552743642,6.26E-05
366,1,0,0.4613,1,0.8635,1,1,1,0.552743642,6.26E-05
367,1,0,0.4903,1,0.88,1,1,1,0.552743642,6.26E-05
368,1,0,0.512,1,0.8851,1,1,1,0.552743642,6.26E-05
369,1,0,0.554,1,0.887,1,1,1,0.552743642,6.26E-05
370,1,0,0.574,1,0.8777,1,1,1,0.552743642,6.26E-05
371,1,0,0.6108,1,0.8199,1,1,1,0.552743642,6.26E-05
372,1,0,0.5563,1,0.8266,1,1,1,0.552743642,6.26E-05
373,1,0.0018,0.6283,1,0.7418,1,1,1,0.552743642,6.26E-05
374,1,0.01358,0.7371,1,0.7196,1,1,1,0.552743642,6.26E-05
375,1,0.023758,0.7923,1,0.8455,1,1,1,0.552743642,6.26E-05
376,1,0.026237,0.8259,1,0.7684,1,1,1,0.552743642,6.26E-05
377,1,0.061334,0.838,1,0.7955,1,1,1,0.552743642,6.26E-05
378,1,0.122179,0.8333,1,0.7423,1,1,1,0.552743642,6.26E-05
379,1,0.142516,0.828,1,0.8338,1,1,1,0.552743642,6.26E-05
380,1,0.14912,0.7977,1,0.8369,1,1,1,0.552743642,6.26E-05
381,1,0.051848,0.7519,1,0.9,1,1,1,0.552743642,6.26E-05
382,1,0.008201,0.7347,1,0.9008,1,1,1,0.552743642,6.26E-05
383,1,0,0.697,1,0.9044,1,1,1,0.552743642,6.26E-05
384,1,0,0.6204,1,0.903,1,1,1,0.552743642,6.26E-05
385,1,0,0.6033,1,0.9038,1,1,1,0.552743642,6.26E-05
386,1,0,0.5585,1,0.9025,1,1,1,0.552743642,6.26E-05
387,1,0,0.5961,1,0.9056,1,1,1,0.552743642,6.26E-05
388,1,0,0.5269,1,0.9046,1,1,1,0.552743642,6.26E-05
389,1,0,0.6102,1,0.9073,1,1,1,0.552743642,6.26E-05
390,1,0,0.5095,1,0.9069,1,1,1,0.552743642,6.26E-05
391,1,0,0.4454,1,0.9086,1,1,1,0.552743642,6.26E-05
392,1,0,0.4552,1,0.9082,1,1,1,0.552743642,6.26E-05
393,1,0,0.5893,1,0.908,1,1,1,0.552743642,6.26E-05
394,1,0,0.5381,1,0.9065,1,1,1,0.552743642,6.26E-05
395,1,0,0.6859,1,0.9063,1,1,1,0.552743642,6.26E-05
396,1,0,0.6318,1,0.9077,1,1,1,0.552743642,6.26E-05
397,1,0.011199,0.6495,1,0.9081,1,1,1,0.552743642,6.26E-05
398,1,0.096062,0.7701,1,0.9092,1,1,1,0.552743642,6.26E-05
399,1,0.257069,0.8418,1,0.9098,1,1,1,0.552743642,6.26E-05
400,1,0.338767,0.8336,1,0.9098,1,1,1,0.552743642,6.26E-05
401,1,0.29884,0.7733,1,0.9083,1,1,1,0.552743642,6.26E-05
402,1,0.299499,0.7287,1,0.9078,1,1,1,0.552743642,6.26E-05
403,1,0.197482,0.8494,1,0.9091,1,1,1,0.552743642,6.26E-05
404,1,0.215652,0.8506,1,0.9093,1,1,1,0.552743642,6.26E-05
405,1,0.082117,0.852,1,0.9082,1,1,1,0.552743642,6.26E-05
406,1,0.009599,0.8201,1,0.9084,1,1,1,0.552743642,6.26E-05
407,1,0,0.8391,1,0.908,1,1,1,0.552743642,6.26E-05
408,1,0,0.8496,1,0.9033,1,1,1,0.552743642,6.26E-05
409,1,0,0.8299,1,0.8953,1,1,1,0.552743642,6.26E-05
410,1,0,0.7993,1,0.8801,1,1,1,0.552743642,6.26E-05
411,1,0,0.7993,1,0.8708,1,1,1,0.552743642,6.26E-05
412,1,0,0.7956,1,0.8676,1,1,1,0.552743642,6.26E-05
413,1,0,0.7653,1,0.8655,1,1,1,0.552743642,6.26E-05
414,1,0,0.7689,1,0.8653,1,1,1,0.552743642,6.26E-05
415,1,0,0.738,1,0.8515,1,1,1,0.552743642,6.26E-05
416,1,0,0.745,1,0.8269,1,1,1,0.552743642,6.26E-05
417,1,0,0.6699,1,0.7854,1,1,1,0.552743642,6.26E-05
418,1,0,0.6514,1,0.7414,1,1,1,0.552743642,6.26E-05
419,1,0,0.5614,1,0.7248,1,1,1,0.552743642,6.26E-05
420,1,0,0.5262,1,0.6994,1,1,1,0.552743642,6.26E-05
421,1,0.010801,0.6764,1,0.6887,1,1,1,0.552743642,6.26E-05
422,1,0.119052,0.7487,1,0.733,1,1,1,0.552743642,6.26E-05
423,1,0.334123,0.6928,1,0.7446,1,1,1,0.552743642,6.26E-05
424,1,0.384645,0.6805,1,0.7783,1,1,1,0.552743642,6.26E-05
425,1,0.346064,0.7951,1,0.8386,1,1,1,0.552743642,6.26E-05
426,1,0.234826,0.7808,1,0.8743,1,1,1,0.552743642,6.26E-05
427,1,0.236155,0.8047,1,0.9019,1,1,1,0.552743642,6.26E-05
428,1,0.144152,0.8241,1,0.9043,1,1,1,0.552743642,6.26E-05
429,1,0.076979,0.8354,1,0.9009,1,1,1,0.552743642,6.26E-05
430,1,0.008602,0.8146,1,0.9095,1,1,1,0.552743642,6.26E-05
431,1,0,0.8212,1,0.9062,1,1,1,0.552743642,6.26E-05
432,1,0,0.8248,1,0.8926,1,1,1,0.552743642,6.26E-05
433,1,0,0.8057,1,0.8742,1,1,1,0.552743642,6.26E-05
434,1,0,0.7997,1,0.8608,1,1,1,0.552743642,6.26E-05
435,1,0,0.7734,1,0.825,1,1,1,0.552743642,6.26E-05
436,1,0,0.7603,1,0.7855,1,1,1,0.552743642,6.26E-05
437,1,0,0.7658,1,0.745,1,1,1,0.552743642,6.26E-05
438,1,0,0.7498,1,0.746,1,1,1,0.552743642,6.26E-05
439,1,0,0.7439,1,0.6853,1,1,1,0.552743642,6.26E-05
440,1,0,0.663,1,0.6519,1,1,1,0.552743642,6.26E-05
441,1,0,0.5544,1,0.5659,1,1,1,0.552743642,6.26E-05
442,1,0,0.5181,1,0.4964,1,1,1,0.552743642,6.26E-05
443,1,0,0.4555,1,0.4567,1,1,1,0.552743642,6.26E-05
444,1,0,0.3883,1,0.4081,1,1,1,0.552743642,6.26E-05
445,1,0.0072,0.3182,1,0.3847,1,1,1,0.552743642,6.26E-05
446,1,0.093573,0.2052,1,0.3489,1,1,1,0.552743642,6.26E-05
447,1,0.258141,0.1708,1,0.3701,1,1,1,0.552743642,6.26E-05
448,1,0.428015,0.1238,1,0.4433,1,1,1,0.552743642,6.26E-05
449,1,0.388105,0.1561,1,0.5133,1,1,1,0.552743642,6.26E-05
450,1,0.357045,0.2565,1,0.5905,1,1,1,0.552743642,6.26E-05
451,1,0.306534,0.2898,1,0.6687,1,1,1,0.552743642,6.26E-05
452,1,0.121009,0.3212,1,0.7437,1,1,1,0.552743642,6.26E-05
453,1,0.063668,0.2972,1,0.8104,1,1,1,0.552743642,6.26E-05
454,1,0.007801,0.3271,1,0.8063,1,1,1,0.552743642,6.26E-05
455,1,0,0.2679,1,0.8302,1,1,1,0.552743642,6.26E-05
456,1,0,0.2662,1,0.8329,1,1,1,0.552743642,6.26E-05
457,1,0,0.2487,1,0.8332,1,1,1,0.552743642,6.26E-05
458,1,0,0.2176,1,0.8059,1,1,1,0.552743642,6.26E-05
459,1,0,0.196,1,0.7691,1,1,1,0.552743642,6.26E-05
460,1,0,0.1656,1,0.6333,1,1,1,0.552743642,6.26E-05
461,1,0,0.1817,1,0.5205,1,1,1,0.552743642,6.26E-05
462,1,0,0.1833,1,0.4176,1,1,1,0.552743642,6.26E-05
463,1,0,0.1667,1,0.3082,1,1,1,0.552743642,6.26E-05
464,1,0,0.1527,1,0.2565,1,1,1,0.552743642,6.26E-05
465,1,0,0.1464,1,0.2156,1,1,1,0.552743642,6.26E-05
466,1,0,0.1167,1,0.1676,1,1,1,0.552743642,6.26E-05
467,1,0,0.1211,1,0.1423,1,1,1,0.552743642,6.26E-05
468,1,0,0.1291,1,0.1493,1,1,1,0.552743642,6.26E-05
469,1,0.0038,0.1878,1,0.1893,1,1,1,0.552743642,6.26E-05
470,1,0.039496,0.2258,1,0.2,1,1,1,0.552743642,6.26E-05
471,1,0.146556,0.2711,1,0.2472,1,1,1,0.552743642,6.26E-05
472,1,0.261516,0.2769,1,0.2642,1,1,1,0.552743642,6.26E-05
473,1,0.327563,0.2712,1,0.2794,1,1,1,0.552743642,6.26E-05
474,1,0.379147,0.2724,1,0.3169,1,1,1,0.552743642,6.26E-05
475,1,0.296122,0.2781,1,0.4032,1,1,1,0.552743642,6.26E-05
476,1,0.224641,0.3861,1,0.5406,1,1,1,0.552743642,6.26E-05
477,1,0.094131,0.4183,1,0.6828,1,1,1,0.552743642,6.26E-05
478,1,0.011797,0.4374,1,0.7527,1,1,1,0.552743642,6.26E-05
479,1,0,0.3923,1,0.7639,1,1,1,0.552743642,6.26E-05
480,1,0,0.3376,1,0.7748,1,1,1,0.552743642,6.26E-05
481,1,0,0.3326,1,0.7333,1,1,1,0.552743642,6.26E-05
482,1,0,0.4037,1,0.6524,1,1,1,0.552743642,6.26E-05
483,1,0,0.463,1,0.6595,1,1,1,0.552743642,6.26E-05
484,1,0,0.5524,1,0.6189,1,1,1,0.552743642,6.26E-05
485,1,0,0.4739,1,0.5239,1,1,1,0.552743642,6.26E-05
486,1,0,0.411,1,0.4016,1,1,1,0.552743642,6.26E-05
487,1,0,0.2812,1,0.3046,1,1,1,0.552743642,6.26E-05
488,1,0,0.2224,1,0.2456,1,1,1,0.552743642,6.26E-05
489,1,0,0.0955,1,0.2317,1,1,1,0.552743642,6.26E-05
490,1,0,0.0789,1,0.2674,1,1,1,0.552743642,6.26E-05
491,1,0,0.0756,1,0.3686,1,1,1,0.552743642,6.26E-05
492,1,0,0.0887,1,0.5125,1,1,1,0.552743642,6.26E-05
493,1,0.010789,0.1179,1,0.6285,1,1,1,0.552743642,6.26E-05
494,1,0.072501,0.1221,1,0.6556,1,1,1,0.552743642,6.26E-05
495,1,0.158822,0.114,1,0.6997,1,1,1,0.552743642,6.26E-05
496,1,0.193357,0.1275,1,0.7424,1,1,1,0.552743642,6.26E-05
497,1,0.138931,0.1212,1,0.7677,1,1,1,0.552743642,6.26E-05
498,1,0.175943,0.1675,1,0.7456,1,1,1,0.552743642,6.26E-05
499,1,0.110219,0.1904,1,0.7376,1,1,1,0.552743642,6.26E-05
500,1,0.196422,0.2631,1,0.701,1,1,1,0.552743642,6.26E-05
501,1,0.143685,0.2832,1,0.6434,1,1,1,0.552743642,6.26E-05
502,1,0.013399,0.2592,1,0.5741,1,1,1,0.552743642,6.26E-05
503,1,0,0.2886,1,0.5662,1,1,1,0.552743642,6.26E-05
504,1,0,0.2716,1,0.4426,1,1,1,0.552743642,6.26E-05
505,1,0,0.2494,1,0.3525,1,1,1,0.552743642,6.26E-05
506,1,0,0.3058,1,0.2539,1,1,1,0.552743642,6.26E-05
507,1,0,0.2716,1,0.2021,1,1,1,0.552743642,6.26E-05
508,1,0,0.2877,1,0.1771,1,1,1,0.552743642,6.26E-05
509,1,0,0.3663,1,0.2022,1,1,1,0.552743642,6.26E-05
510,1,0,0.2763,1,0.1893,1,1,1,0.552743642,6.26E-05
511,1,0,0.3005,1,0.2132,1,1,1,0.552743642,6.26E-05
512,1,0,0.2891,1,0.2527,1,1,1,0.552743642,6.26E-05
513,1,0,0.2209,1,0.3845,1,1,1,0.552743642,6.26E-05
514,1,0,0.1696,1,0.44,1,1,1,0.552743642,6.26E-05
515,1,0,0.1037,1,0.42,1,1,1,0.552743642,6.26E-05
516,1,0,0.0795,1,0.4047,1,1,1,0.552743642,6.26E-05
517,1,0.012793,0.0935,1,0.4447,1,1,1,0.552743642,6.26E-05
518,1,0.058757,0.087,1,0.4432,1,1,1,0.552743642,6.26E-05
519,1,0.214806,0.1031,1,0.516,1,1,1,0.552743642,6.26E-05
520,1,0.439405,0.1026,1,0.555,1,1,1,0.552743642,6.26E-05
521,1,0.483044,0.1482,1,0.578,1,1,1,0.552743642,6.26E-05
522,1,0.331102,0.1622,1,0.596,1,1,1,0.552743642,6.26E-05
523,1,0.191551,0.196,1,0.6061,1,1,1,0.552743642,6.26E-05
524,1,0.099439,0.2735,1,0.6819,1,1,1,0.552743642,6.26E-05
525,1,0.042808,0.2732,1,0.7081,1,1,1,0.552743642,6.26E-05
526,1,0.009804,0.3158,1,0.7359,1,1,1,0.552743642,6.26E-05
527,1,0,0.3154,1,0.7476,1,1,1,0.552743642,6.26E-05
528,1,0,0.3924,1,0.7074,1,1,1,0.552743642,6.26E-05
529,1,0,0.4972,1,0.7571,1,1,1,0.552743642,6.26E-05
530,1,0,0.582,1,0.7081,1,1,1,0.552743642,6.26E-05
531,1,0,0.6221,1,0.7047,1,1,1,0.552743642,6.26E-05
532,1,0,0.5897,1,0.6673,1,1,1,0.552743642,6.26E-05
533,1,0,0.6589,1,0.7021,1,1,1,0.552743642,6.26E-05
534,1,0,0.6509,1,0.7974,1,1,1,0.552743642,6.26E-05
535,1,0,0.6257,1,0.8259,1,1,1,0.552743642,6.26E-05
536,1,0,0.6701,1,0.8712,1,1,1,0.552743642,6.26E-05
537,1,0,0.6566,1,0.8824,1,1,1,0.552743642,6.26E-05
538,1,0,0.7148,1,0.8571,1,1,1,0.552743642,6.26E-05
539,1,0,0.644,1,0.8481,1,1,1,0.552743642,6.26E-05
540,1,0,0.6626,1,0.8446,1,1,1,0.552743642,6.26E-05
541,1,0.012426,0.6602,1,0.8537,1,1,1,0.552743642,6.26E-05
542,1,0.13164,0.7106,1,0.8823,1,1,1,0.552743642,6.26E-05
543,1,0.311614,0.7448,1,0.905,1,1,1,0.552743642,6.26E-05
544,1,0.468308,0.812,1,0.9159,1,1,1,0.552743642,6.26E-05
545,1,0.497339,0.8372,1,0.9202,1,1,1,0.552743642,6.26E-05
546,1,0.530115,0.847,1,0.9202,1,1,1,0.552743642,6.26E-05
547,1,0.412694,0.8415,1,0.9208,1,1,1,0.552743642,6.26E-05
548,1,0.319723,0.8275,1,0.9203,1,1,1,0.552743642,6.26E-05
549,1,0.192953,0.8153,1,0.9179,1,1,1,0.552743642,6.26E-05
550,1,0.023576,0.8133,1,0.9172,1,1,1,0.552743642,6.26E-05
551,1,0,0.7952,1,0.9174,1,1,1,0.552743642,6.26E-05
552,1,0,0.7758,1,0.9172,1,1,1,0.552743642,6.26E-05
553,1,0,0.7746,1,0.9182,1,1,1,0.552743642,6.26E-05
554,1,0,0.7666,1,0.9183,1,1,1,0.552743642,6.26E-05
555,1,0,0.7479,1,0.9189,1,1,1,0.552743642,6.26E-05
556,1,0,0.7465,1,0.919,1,1,1,0.552743642,6.26E-05
557,1,0,0.7603,1,0.9198,1,1,1,0.552743642,6.26E-05
558,1,0,0.7682,1,0.9197,1,1,1,0.552743642,6.26E-05
559,1,0,0.7233,1,0.9189,1,1,1,0.552743642,6.26E-05
560,1,0,0.7412,1,0.9167,1,1,1,0.552743642,6.26E-05
561,1,0,0.7784,1,0.9163,1,1,1,0.552743642,6.26E-05
562,1,0,0.8197,1,0.9174,1,1,1,0.552743642,6.26E-05
563,1,0,0.8401,1,0.917,1,1,1,0.552743642,6.26E-05
564,1,0,0.8259,1,0.917,1,1,1,0.552743642,6.26E-05
565,1,0.018591,0.8479,1,0.9158,1,1,1,0.552743642,6.26E-05
566,1,0.131187,0.8391,1,0.9165,1,1,1,0.552743642,6.26E-05
567,1,0.286573,0.8435,1,0.9169,1,1,1,0.552743642,6.26E-05
568,1,0.425696,0.8522,1,0.9168,1,1,1,0.552743642,6.26E-05
569,1,0.444246,0.8566,1,0.918,1,1,1,0.552743642,6.26E-05
570,1,0.462048,0.8355,1,0.9191,1,1,1,0.552743642,6.26E-05
571,1,0.478514,0.8223,1,0.9207,1,1,1,0.552743642,6.26E-05
572,1,0.371025,0.8336,1,0.9189,1,1,1,0.552743642,6.26E-05
573,1,0.168709,0.8364,1,0.9179,1,1,1,0.552743642,6.26E-05
574,1,0.023789,0.8377,1,0.916,1,1,1,0.552743642,6.26E-05
575,1,0,0.8298,1,0.9149,1,1,1,0.552743642,6.26E-05
576,1,0,0.8279,1,0.9134,1,1,1,0.552743642,6.26E-05
577,1,0,0.8211,1,0.9073,1,1,1,0.552743642,6.26E-05
578,1,0,0.8201,1,0.8872,1,1,1,0.552743642,6.26E-05
579,1,0,0.8032,1,0.888,1,1,1,0.552743642,6.26E-05
580,1,0,0.7833,1,0.878,1,1,1,0.552743642,6.26E-05
581,1,0,0.7848,1,0.8684,1,1,1,0.552743642,6.26E-05
582,1,0,0.7847,1,0.8494,1,1,1,0.552743642,6.26E-05
583,1,0,0.8005,1,0.826,1,1,1,0.552743642,6.26E-05
584,1,0,0.7899,1,0.8113,1,1,1,0.552743642,6.26E-05
585,1,0,0.7843,1,0.7764,1,1,1,0.552743642,6.26E-05
586,1,0,0.7877,1,0.7204,1,1,1,0.552743642,6.26E-05
587,1,0,0.7536,1,0.6595,1,1,1,0.552743642,6.26E-05
588,1,0,0.7225,1,0.5737,1,1,1,0.552743642,6.26E-05
589,1,0.01859,0.6581,1,0.4895,1,1,1,0.552743642,6.26E-05
590,1,0.177848,0.6857,1,0.4374,1,1,1,0.552743642,6.26E-05
591,1,0.330208,0.7049,1,0.4065,1,1,1,0.552743642,6.26E-05
592,1,0.470589,0.7053,1,0.4047,1,1,1,0.552743642,6.26E-05
593,1,0.632752,0.6247,1,0.3972,1,1,1,0.552743642,6.26E-05
594,1,0.512758,0.6943,1,0.4173,1,1,1,0.552743642,6.26E-05
595,1,0.438655,0.712,1,0.4401,1,1,1,0.552743642,6.26E-05
596,1,0.275779,0.7051,1,0.4524,1,1,1,0.552743642,6.26E-05
597,1,0.175256,0.6928,1,0.4585,1,1,1,0.552743642,6.26E-05
598,1,0.02459,0.6615,1,0.4375,1,1,1,0.552743642,6.26E-05
599,1,0,0.6532,1,0.4536,1,1,1,0.552743642,6.26E-05
600,1,0,0.6868,1,0.4537,1,1,1,0.552743642,6.26E-05
601,1,0,0.6861,1,0.4078,1,1,1,0.552743642,6.26E-05
602,1,0,0.684,1,0.3626,1,1,1,0.552743642,6.26E-05
603,1,0,0.6715,1,0.3616,1,1,1,0.552743642,6.26E-05
604,1,0,0.5969,1,0.3572,1,1,1,0.552743642,6.26E-05
605,1,0,0.6586,1,0.3432,1,1,1,0.552743642,6.26E-05
606,1,0,0.596,1,0.3048,1,1,1,0.552743642,6.26E-05
607,1,0,0.5195,1,0.2946,1,1,1,0.552743642,6.26E-05
608,1,0,0.461,1,0.2809,1,1,1,0.552743642,6.26E-05
609,1,0,0.2841,1,0.2497,1,1,1,0.552743642,6.26E-05
610,1,0,0.1416,1,0.2023,1,1,1,0.552743642,6.26E-05
611,1,0,0.0888,1,0.1885,1,1,1,0.552743642,6.26E-05
612,1,0,0.0403,1,0.176,1,1,1,0.552743642,6.26E-05
613,1,0.012381,0.0305,1,0.1866,1,1,1,0.552743642,6.26E-05
614,1,0.15029,0.0286,1,0.2147,1,1,1,0.552743642,6.26E-05
615,1,0.259192,0.0255,1,0.2902,1,1,1,0.552743642,6.26E-05
616,1,0.376016,0.0361,1,0.3408,1,1,1,0.552743642,6.26E-05
617,1,0.364012,0.0502,1,0.4348,1,1,1,0.552743642,6.26E-05
618,1,0.220613,0.0664,1,0.4944,1,1,1,0.552743642,6.26E-05
619,1,0.123807,0.083,1,0.4677,1,1,1,0.552743642,6.26E-05
620,1,0.097419,0.0984,1,0.4701,1,1,1,0.552743642,6.26E-05
621,1,0.085248,0.1074,1,0.53,1,1,1,0.552743642,6.26E-05
622,1,0.015002,0.1479,1,0.5961,1,1,1,0.552743642,6.26E-05
623,1,0,0.1697,1,0.6489,1,1,1,0.552743642,6.26E-05
624,1,0,0.1885,1,0.7013,1,1,1,0.552743642,6.26E-05
625,1,0,0.1585,1,0.701,1,1,1,0.552743642,6.26E-05
626,1,0,0.1726,1,0.6694,1,1,1,0.552743642,6.26E-05
627,1,0,0.1741,1,0.5929,1,1,1,0.552743642,6.26E-05
628,1,0,0.1653,1,0.5031,1,1,1,0.552743642,6.26E-05
629,1,0,0.1159,1,0.4623,1,1,1,0.552743642,6.26E-05
630,1,0,0.1353,1,0.3764,1,1,1,0.552743642,6.26E-05
631,1,0,0.1228,1,0.3225,1,1,1,0.552743642,6.26E-05
632,1,0,0.1229,1,0.3101,1,1,1,0.552743642,6.26E-05
633,1,0,0.0988,1,0.2725,1,1,1,0.552743642,6.26E-05
634,1,0,0.0743,1,0.211,1,1,1,0.552743642,6.26E-05
635,1,0,0.0461,1,0.2155,1,1,1,0.552743642,6.26E-05
636,1,0,0.0375,1,0.2024,1,1,1,0.552743642,6.26E-05
637,1,0.008184,0.0264,1,0.2003,1,1,1,0.552743642,6.26E-05
638,1,0.065863,0.0211,1,0.2018,1,1,1,0.552743642,6.26E-05
639,1,0.163708,0.0187,1,0.2271,1,1,1,0.552743642,6.26E-05
640,1,0.182679,0.0238,1,0.2135,1,1,1,0.552743642,6.26E-05
641,1,0.225646,0.0262,1,0.2171,1,1,1,0.552743642,6.26E-05
642,1,0.227576,0.0307,1,0.2409,1,1,1,0.552743642,6.26E-05
643,1,0.315313,0.0456,1,0.2722,1,1,1,0.552743642,6.26E-05
644,1,0.181249,0.0805,1,0.2722,1,1,1,0.552743642,6.26E-05
645,1,0.063952,0.0703,1,0.2382,1,1,1,0.552743642,6.26E-05
646,1,0.015802,0.0959,1,0.2111,1,1,1,0.552743642,6.26E-05
647,1,0,0.0686,1,0.2187,1,1,1,0.552743642,6.26E-05
648,1,0,0.1071,1,0.1933,1,1,1,0.552743642,6.26E-05
649,1,0,0.1306,1,0.1617,1,1,1,0.552743642,6.26E-05
650,1,0,0.2456,1,0.1378,1,1,1,0.552743642,6.26E-05
651,1,0,0.2377,1,0.1311,1,1,1,0.552743642,6.26E-05
652,1,0,0.3081,1,0.1385,1,1,1,0.552743642,6.26E-05
653,1,0,0.2505,1,0.1484,1,1,1,0.552743642,6.26E-05
654,1,0,0.2396,1,0.1873,1,1,1,0.552743642,6.26E-05
655,1,0,0.2872,1,0.222,1,1,1,0.552743642,6.26E-05
656,1,0,0.2975,1,0.2918,1,1,1,0.552743642,6.26E-05
657,1,0,0.2783,1,0.3797,1,1,1,0.552743642,6.26E-05
658,1,0,0.2421,1,0.4569,1,1,1,0.552743642,6.26E-05
659,1,0,0.2371,1,0.5175,1,1,1,0.552743642,6.26E-05
660,1,0,0.2236,1,0.5687,1,1,1,0.552743642,6.26E-05
661,1,0.01142,0.2094,1,0.6239,1,1,1,0.552743642,6.26E-05
662,1,0.066054,0.2222,1,0.6663,1,1,1,0.552743642,6.26E-05
663,1,0.16377,0.2462,1,0.6802,1,1,1,0.552743642,6.26E-05
664,1,0.183893,0.288,1,0.7042,1,1,1,0.552743642,6.26E-05
665,1,0.282479,0.3326,1,0.7298,1,1,1,0.552743642,6.26E-05
666,1,0.296117,0.3885,1,0.7425,1,1,1,0.552743642,6.26E-05
667,1,0.312045,0.5781,1,0.7868,1,1,1,0.552743642,6.26E-05
668,1,0.217772,0.565,1,0.8434,1,1,1,0.552743642,6.26E-05
669,1,0.134773,0.5111,1,0.8557,1,1,1,0.552743642,6.26E-05
670,1,0.016823,0.566,1,0.8739,1,1,1,0.552743642,6.26E-05
671,1,0,0.5865,1,0.8783,1,1,1,0.552743642,6.26E-05
672,1,0,0.5586,1,0.8879,1,1,1,0.552743642,6.26E-05
673,1,0,0.6303,1,0.8741,1,1,1,0.552743642,6.26E-05
674,1,0,0.6022,1,0.8797,1,1,1,0.552743642,6.26E-05
675,1,0,0.5743,1,0.8868,1,1,1,0.552743642,6.26E-05
676,1,0,0.5442,1,0.8814,1,1,1,0.552743642,6.26E-05
677,1,0,0.5152,1,0.8861,1,1,1,0.552743642,6.26E-05
678,1,0,0.5886,1,0.8976,1,1,1,0.552743642,6.26E-05
679,1,0,0.593,1,0.8851,1,1,1,0.552743642,6.26E-05
680,1,0,0.5519,1,0.8854,1,1,1,0.552743642,6.26E-05
681,1,0,0.5252,1,0.8936,1,1,1,0.552743642,6.26E-05
682,1,0,0.548,1,0.903,1,1,1,0.552743642,6.26E-05
683,1,0,0.5792,1,0.9067,1,1,1,0.552743642,6.26E-05
684,1,0,0.6247,1,0.9019,1,1,1,0.552743642,6.26E-05
685,1,0.011976,0.5984,1,0.9033,1,1,1,0.552743642,6.26E-05
686,1,0.128965,0.5613,1,0.906,1,1,1,0.552743642,6.26E-05
687,1,0.278392,0.5911,1,0.9067,1,1,1,0.552743642,6.26E-05
688,1,0.447222,0.669,1,0.9073,1,1,1,0.552743642,6.26E-05
689,1,0.508558,0.7348,1,0.909,1,1,1,0.552743642,6.26E-05
690,1,0.583696,0.7448,1,0.9102,1,1,1,0.552743642,6.26E-05
691,1,0.487884,0.7222,1,0.9103,1,1,1,0.552743642,6.26E-05
692,1,0.313713,0.6842,1,0.9081,1,1,1,0.552743642,6.26E-05
693,1,0.166051,0.6585,1,0.9092,1,1,1,0.552743642,6.26E-05
694,1,0.029243,0.6027,1,0.909,1,1,1,0.552743642,6.26E-05
695,1,0,0.5797,1,0.9082,1,1,1,0.552743642,6.26E-05
696,1,0,0.5725,1,0.9047,1,1,1,0.552743642,6.26E-05
697,1,0,0.5935,1,0.9006,1,1,1,0.552743642,6.26E-05
698,1,0,0.5896,1,0.8797,1,1,1,0.552743642,6.26E-05
699,1,0,0.6045,1,0.8616,1,1,1,0.552743642,6.26E-05
700,1,0,0.6222,1,0.8008,1,1,1,0.552743642,6.26E-05
701,1,0,0.5971,1,0.7659,1,1,1,0.552743642,6.26E-05
702,1,0,0.614,1,0.7111,1,1,1,0.552743642,6.26E-05
703,1,0,0.6504,1,0.6668,1,1,1,0.552743642,6.26E-05
704,1,0,0.6331,1,0.6264,1,1,1,0.552743642,6.26E-05
705,1,0,0.6152,1,0.6074,1,1,1,0.552743642,6.26E-05
706,1,0,0.4832,1,0.5707,1,1,1,0.552743642,6.26E-05
707,1,0,0.4339,1,0.5178,1,1,1,0.552743642,6.26E-05
708,1,0,0.4327,1,0.4748,1,1,1,0.552743642,6.26E-05
709,1,0.01778,0.4259,1,0.4765,1,1,1,0.552743642,6.26E-05
710,1,0.143671,0.4412,1,0.4979,1,1,1,0.552743642,6.26E-05
711,1,0.309752,0.457,1,0.5196,1,1,1,0.552743642,6.26E-05
712,1,0.388203,0.5452,1,0.5199,1,1,1,0.552743642,6.26E-05
713,1,0.497072,0.593,1,0.5277,1,1,1,0.552743642,6.26E-05
714,1,0.529811,0.5455,1,0.5844,1,1,1,0.552743642,6.26E-05
715,1,0.490984,0.5974,1,0.5969,1,1,1,0.552743642,6.26E-05
716,1,0.394414,0.5974,1,0.6116,1,1,1,0.552743642,6.26E-05
717,1,0.176483,0.6129,1,0.6272,1,1,1,0.552743642,6.26E-05
718,1,0.033226,0.5838,1,0.6351,1,1,1,0.552743642,6.26E-05
719,1,0,0.6037,1,0.5997,1,1,1,0.552743642,6.26E-05
720,1,0,0.6119,1,0.5961,1,1,1,0.552743642,6.26E-05
721,1,0,0.6654,1,0.5516,1,1,1,0.552743642,6.26E-05
722,1,0,0.6774,1,0.463,1,1,1,0.552743642,6.26E-05
723,1,0,0.635,1,0.3447,1,1,1,0.552743642,6.26E-05
724,1,0,0.5081,1,0.2762,1,1,1,0.552743642,6.26E-05
725,1,0,0.5326,1,0.2227,1,1,1,0.552743642,6.26E-05
726,1,0,0.5067,1,0.187,1,1,1,0.552743642,6.26E-05
727,1,0,0.5146,1,0.1746,1,1,1,0.552743642,6.26E-05
