Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7
,,,,,,,4806,18182.0,1632.21919,2316.891,1020.16983,6884.95554,1687.13825,4012.50429
,,,,,,,4807,20619.7,1716.13878,2457.62633,1090.56399,7355.58201,1738.10399,4239.22245
,,,,,,,4808,22204.5,1955.04992,2681.12537,1184.0126,8547.85828,1866.99231,4836.18642
,,,,,,,4809,22983.8,2128.91627,2841.04812,1250.73195,9361.57611,1956.46227,5247.53796
,,,,,,,4810,23155.9,2201.0339,2865.06155,1282.59904,9386.26086,1949.02946,5259.58484
,,,,,,,4811,23159.1,2341.55083,3021.96014,1361.89554,9892.43068,2046.68521,5519.58222
,,,,,,,4812,23449.1,2525.5159,3256.6529,1469.79376,10615.2428,2155.99927,5911.96775
,,,,,,,4813,23169.6,2712.11256,3419.12153,1557.4052,11270.6096,2313.30407,6225.96042
,,,,,,,4814,22920.9,2835.32706,3605.0609,1655.64597,11536.2088,2445.85358,6404.83754
,,,,,,,4815,23214.5,3049.39603,3889.85311,1745.77565,12221.9341,2614.98408,6633.8403
,,,,,,,4816,23272.3,3393.10212,4156.315,1899.70729,13544.9922,2899.87661,7349.82708
,,,,,,,4817,23484.0,3711.95309,4450.34732,2073.33965,15002.9441,3177.28973,8201.09748
,,,,,,,4818,23179.2,3984.79185,4796.93526,2235.5519,16132.9534,3384.85623,8874.06106
,,,,,,,4819,22514.6,3478.14003,4470.49907,2010.65755,14286.0468,3107.03366,8000.74603
,,,,,,,4820,22185.1,2868.85574,3853.93915,1719.24155,11363.7599,2721.99818,6398.95676
,,,,,,,4821,22117.1,2687.67927,3652.1771,1624.4766,10538.4812,2551.22469,5899.47543
,,,,,,,4822,20743.6,2414.82714,3251.05466,1462.03263,9800.72132,2313.00029,5456.25914
,,,,,,,4823,19369.4,2125.41312,2829.62602,1295.05249,8959.78897,2050.45063,4964.67367
,,,,,,,4824,18227.1,1887.08202,2525.90595,1154.25343,8181.8642,1880.71698,4544.00614
,,,,,,,4825,17829.0,1714.12484,2289.76751,1043.41793,7391.84785,1705.28987,4106.72455
,,,,,,,4826,17259.4,1560.15424,2078.07195,963.205369,6850.3477,1589.05855,3751.09818
,,,,,,,4827,16609.7,1463.70663,1958.77338,909.907291,6440.98219,1499.54733,3533.49451
,,,,,,,4828,16697.6,1414.26861,1900.99743,889.893301,6327.75733,1460.50778,3445.0078
,,,,,,,4829,16455.2,1368.8564,1863.18977,846.495856,6128.94373,1419.2581,3332.97046
,,,,,,,4830,16204.6,1430.61479,1919.35895,871.290359,6427.75752,1457.55227,3463.51644
,,,,,,,4831,17704.0,1543.9387,2069.83522,938.607729,6909.3831,1578.01627,3776.22991
,,,,,,,4832,19671.4,1827.99729,2424.47556,1096.93089,8118.21278,1766.7341,4472.39952
,,,,,,,4833,20970.8,2016.47979,2598.33401,1180.57648,8864.55317,1861.61202,4913.15589
,,,,,,,4834,21191.2,2035.28942,2665.51113,1199.2569,9070.24318,1889.68124,4996.01252
,,,,,,,4835,21470.0,2153.83958,2805.60012,1272.63183,9563.16821,1974.51623,5229.09187
,,,,,,,4836,21654.2,2308.66349,2984.36422,1347.09984,10135.978,2010.15085,5511.91351
,,,,,,,4837,21277.1,2411.63254,3095.33611,1406.67642,10522.4113,2042.35171,5745.06226
,,,,,,,4838,21449.9,2491.99675,3213.38268,1429.83376,10515.94,2058.85477,5773.55419
,,,,,,,4839,21182.9,2666.73125,3412.82045,1532.87492,10893.9646,2187.2364,6016.67482
,,,,,,,4840,21499.3,2956.53036,3783.03097,1684.36763,11852.6371,2350.76095,6574.86711
,,,,,,,4841,21664.3,3289.89145,4165.75635,1873.13353,12901.2849,2575.16162,7137.0561
,,,,,,,4842,21117.0,3528.18504,4433.59869,2017.11296,13734.3936,2766.67317,7563.40312
,,,,,,,4843,20852.3,3251.46322,4200.21768,1892.45952,12056.2594,2673.8406,6733.53197
,,,,,,,4844,20738.6,2678.41145,3561.92476,1602.72661,9575.4795,2344.2209,5451.16258
,,,,,,,4845,20806.5,2455.49239,3276.99126,1492.67799,8947.67295,2203.56044,5079.4791
,,,,,,,4846,20013.6,2201.4025,2912.97572,1330.87257,8339.38326,1989.94781,4706.78995
,,,,,,,4847,19407.5,1942.4351,2522.11298,1141.86635,7634.35796,1722.68199,4259.55442
,,,,,,,4848,18596.9,1722.17206,2213.59841,1019.76856,7070.51699,1558.44628,3909.61046
,,,,,,,4849,17976.0,1613.6538,2111.42368,971.923222,6981.79243,1474.54826,3762.04684
,,,,,,,4850,17130.9,1409.04239,1891.50075,868.578869,6090.29299,1328.35691,3285.91958
,,,,,,,4851,16747.8,1333.10495,1811.93959,825.784387,5793.35082,1257.9211,3119.75791
,,,,,,,4852,16788.0,1274.42748,1750.66184,801.67132,5533.72531,1202.76934,2974.94382
,,,,,,,4853,16474.5,1223.6525,1682.29586,764.358123,5256.91828,1163.30176,2828.19676
,,,,,,,4854,16867.9,1254.63584,1733.96467,775.486064,5322.98098,1189.53869,2868.61367
,,,,,,,4855,17123.2,1293.86401,1825.41363,819.239398,5421.93011,1253.30062,2952.42102
,,,,,,,4856,18626.5,1330.65542,1956.22687,850.294315,5506.85407,1260.26574,2990.78234
,,,,,,,4857,20317.1,1512.65915,2155.64499,953.0049,6274.64629,1391.63223,3391.51257
,,,,,,,4858,21436.6,1703.58339,2352.06142,1066.45804,7204.73446,1493.5287,3869.16843
,,,,,,,4859,21576.7,1968.65403,2593.71218,1151.22889,8247.20611,1645.34076,4471.79989
,,,,,,,4860,21606.1,2165.27468,2850.53403,1249.64822,9219.22047,1766.87601,4996.64414
,,,,,,,4861,22132.3,2341.95486,3041.53382,1357.51091,10121.7149,1879.59589,5456.39418
,,,,,,,4862,21867.2,2449.81461,3137.83635,1404.56092,10559.0713,2017.83817,5712.90648
,,,,,,,4863,22557.9,2533.55177,3272.06891,1443.38028,10808.864,2114.29555,5892.14606
,,,,,,,4864,22395.7,2611.06733,3422.53444,1508.55757,10872.5363,2191.12441,6022.75683
,,,,,,,4865,23054.4,2800.09503,3680.83012,1641.00623,11395.6861,2359.97133,6369.35409
,,,,,,,4866,22788.6,2747.10828,3652.95659,1646.00892,10981.3059,2415.27688,6188.504
,,,,,,,4867,22170.3,3002.95399,3978.48293,1814.18331,11790.7756,2697.03224,6658.4762
,,,,,,,4868,22057.5,2947.89195,3934.50954,1775.1713,11679.2267,2628.17506,6544.91708
,,,,,,,4869,22483.4,2654.36722,3611.99351,1622.73864,10674.5615,2423.70341,5961.2661
,,,,,,,4870,21894.6,2420.4861,3207.69532,1463.87029,10069.8432,2195.87672,5564.14843
,,,,,,,4871,20497.1,2149.67883,2777.57086,1290.29603,9206.65344,1906.57293,5102.59389
,,,,,,,4872,18557.2,1868.20519,2445.98784,1136.79232,8275.87704,1728.43307,4587.40462
,,,,,,,4873,18097.9,1566.56359,2054.79006,957.47314,6861.86867,1505.10642,3830.26514
,,,,,,,4874,17826.9,1377.66334,1838.52146,863.344077,6053.17779,1352.80909,3340.284
,,,,,,,4875,17611.5,1316.46021,1776.59974,833.978539,5794.31342,1289.41594,3157.00678
,,,,,,,4876,17136.7,1267.76299,1717.96637,811.671611,5553.10789,1228.22758,3008.79453
,,,,,,,4877,17195.1,1221.85799,1665.39238,783.645748,5298.55028,1189.05285,2840.9492
,,,,,,,4878,18046.2,1249.7881,1757.48603,816.424977,5341.81065,1231.97143,2872.93671
,,,,,,,4879,21434.8,1290.44547,1848.62342,840.674677,5332.12605,1246.60313,2874.00858
,,,,,,,4880,22694.2,1282.64088,1793.71324,852.917126,5248.55538,1242.3426,2806.96236
,,,,,,,4881,23536.7,1431.03854,1949.02366,920.922093,5881.16966,1310.15193,3135.35302
,,,,,,,4882,24533.3,1613.65879,2179.85998,1000.43044,6731.71258,1408.74533,3637.1361
,,,,,,,4883,25061.7,1820.23275,2409.29212,1088.90009,7750.01469,1566.58774,4219.51881
,,,,,,,4884,25755.9,2046.28234,2592.24962,1176.2229,8807.96032,1711.4588,4777.57526
,,,,,,,4885,25805.8,2275.68734,2802.14274,1273.00672,9787.33447,1857.81205,5339.32746
,,,,,,,4886,25427.4,2381.26496,2890.2484,1320.79104,10278.5211,1933.07621,5610.23242
,,,,,,,4887,25657.9,2470.45939,2976.74383,1356.09079,10535.9857,2000.82111,5789.13377
,,,,,,,4888,25796.4,2542.793,3076.11791,1407.9589,10689.8591,2119.51075,5956.27044
,,,,,,,4889,25579.0,2718.12527,3261.97861,1516.3735,11267.7229,2295.23405,6333.39169
,,,,,,,4890,24593.3,2715.88955,3298.0043,1521.06643,10994.4357,2355.38558,6208.88074
,,,,,,,4891,23926.9,3022.33123,3664.56915,1698.47736,11922.1481,2609.70894,6781.07069
,,,,,,,4892,23476.8,3015.88791,3660.4216,1710.63249,11884.3736,2584.74082,6737.91575
,,,,,,,4893,23441.4,2808.73992,3476.64336,1630.5552,10973.4123,2428.34413,6209.59988
,,,,,,,4894,22476.0,2602.82838,3158.50419,1485.21405,10500.4477,2187.97606,5871.0007
,,,,,,,4895,19802.3,2297.52725,2704.80708,1334.93234,9705.59966,1953.71564,5428.92998
,,,,,,,4896,18277.8,2006.61493,2403.64447,1162.55343,8744.3914,1756.42706,4842.33761
,,,,,,,4897,17720.4,1558.02457,1928.33631,913.958683,6791.30467,1464.31374,3739.76426
,,,,,,,4898,17902.6,1457.14389,1822.02667,867.088517,6401.84711,1371.66504,3462.50016
,,,,,,,4899,17136.5,1381.75264,1753.0602,834.347835,6031.51941,1289.36303,3263.61478
,,,,,,,4900,17086.3,1355.28908,1747.55137,824.070228,5925.36409,1259.01907,3202.47132
,,,,,,,4901,17375.0,1327.65064,1717.93435,820.300737,5776.90628,1238.58107,3129.4012
,,,,,,,4902,19131.2,1441.11481,1860.94727,876.917115,6142.69907,1323.46314,3324.21747
,,,,,,,4903,21310.6,1585.86101,2039.06724,959.928708,6749.66466,1436.91658,3649.86215
,,,,,,,4904,22526.3,1814.42949,2290.0033,1078.0708,8021.74933,1577.85579,4283.58298
,,,,,,,4905,22804.3,1986.46437,2490.29463,1171.78434,8877.27547,1699.91594,4813.51958
,,,,,,,4906,24228.2,2054.84444,2554.91093,1201.19923,9134.54111,1754.94663,4990.56159
,,,,,,,4907,24339.2,2214.1408,2730.18807,1267.86992,9786.0187,1885.90733,5265.36135
,,,,,,,4908,23901.1,2439.03658,2955.97614,1348.17487,10604.0088,2064.63319,5650.42388
,,,,,,,4909,23528.3,2616.92775,3130.7916,1440.94671,11212.6517,2217.51481,6075.59192
,,,,,,,4910,23456.7,2776.05907,3311.63164,1514.35807,11422.795,2279.00179,6330.86028
,,,,,,,4911,23264.3,2987.34904,3651.07519,1659.76157,12125.7318,2458.96405,6894.50022
,,,,,,,4912,23208.7,3343.68374,4016.95723,1830.39145,13586.7392,2763.35198,7747.11911
,,,,,,,4913,23696.9,3728.28752,4503.90901,2037.37954,15260.4244,3065.5087,8678.83209
,,,,,,,4914,23115.1,4023.92872,4797.79295,2183.70996,16551.0268,3260.74193,9317.80056
,,,,,,,4915,22677.6,3694.68728,4515.31246,2035.67287,14761.9746,3059.50285,8384.0963
,,,,,,,4916,22614.8,3075.11151,3871.04023,1739.24997,11924.6987,2711.18507,6838.77371
,,,,,,,4917,23108.5,2825.2177,3548.17504,1573.72153,11115.6503,2550.45865,6342.26138
,,,,,,,4918,21138.1,2584.70756,3172.22281,1386.51004,10444.0341,2317.59921,5855.08484
,,,,,,,4919,18700.9,2251.24785,2735.20804,1202.8908,9614.41895,2052.76575,5297.36501
,,,,,,,4920,17796.0,1983.64847,2398.42004,1079.95279,8803.7229,1842.83546,4821.70249
,,,,,,,4921,17121.9,1746.5753,2114.01344,980.736051,7772.09957,1640.93957,4243.91987
,,,,,,,4922,17185.2,1589.01457,1933.43404,904.236485,7258.72366,1509.22461,3844.50234
,,,,,,,4923,16595.6,1480.35291,1822.85848,849.149474,6847.31823,1405.63167,3570.27957
,,,,,,,4924,16614.4,1430.01773,1762.83603,817.710538,6727.03739,1341.19085,3453.12466
,,,,,,,4925,16679.3,1393.77602,1729.98577,798.499432,6567.76235,1314.80502,3333.06045
,,,,,,,4926,18131.9,1482.63148,1878.6639,855.850218,6902.66854,1380.24642,3518.57553
,,,,,,,4927,19741.0,1608.95173,2046.84535,939.16,7368.82366,1480.91635,3827.3215
,,,,,,,4928,20832.1,1855.38905,2331.51771,1055.04573,8508.29562,1578.3189,4492.41541
,,,,,,,4929,22410.0,2040.01794,2508.61535,1131.77527,9376.82039,1710.34041,5064.95759
,,,,,,,4930,22661.9,2121.30353,2580.37546,1175.90423,9735.84038,1816.17633,5343.38755
,,,,,,,4931,23149.8,2288.60542,2693.06621,1224.70769,10525.5273,1926.45258,5820.84209
,,,,,,,4932,23203.0,2463.63753,2898.88952,1291.37167,11451.2164,2049.49096,6413.7009
,,,,,,,4933,22919.7,2565.5367,2977.22022,1329.66692,12106.7064,2093.03852,6845.96054
,,,,,,,4934,22872.5,2589.09047,2923.20829,1343.15599,12503.5553,2187.86437,7036.72277
,,,,,,,4935,22924.9,2667.95345,2970.12542,1394.18776,13299.1393,2300.45371,7456.10289
,,,,,,,4936,23189.8,2830.60361,3276.03242,1503.87851,14712.2354,2536.24939,8287.15375
,,,,,,,4937,23623.7,3155.10675,3638.351,1653.41242,15787.4068,2815.67841,9197.11525
,,,,,,,4938,23271.9,3385.02962,3911.46468,1750.2743,16401.3689,2913.7686,9803.55406
,,,,,,,4939,22697.1,3087.74897,3646.38743,1638.74383,14476.4241,2682.75899,8544.92973
,,,,,,,4940,22882.6,2512.2753,3090.47792,1405.86763,11609.356,2297.52612,6740.55436
,,,,,,,4941,23094.1,2294.41926,2895.98628,1293.95013,10692.579,2161.05245,6151.55411
,,,,,,,4942,21088.5,2054.53816,2595.22769,1151.68968,9857.36826,1967.09192,5601.03488
,,,,,,,4943,18342.8,1781.44017,2216.70841,1006.29844,8786.80135,1692.17094,5041.81141
,,,,,,,4944,17598.8,1574.24406,1975.17132,887.8839,7888.64328,1504.00026,4499.73246
,,,,,,,4945,17159.7,1447.42172,1802.70475,819.89848,7032.84055,1373.40759,4031.92612
,,,,,,,4946,17113.1,1324.93409,1698.67332,770.668272,6406.132,1268.40426,3637.25357
,,,,,,,4947,16802.1,1249.32279,1631.65611,724.989676,5977.07061,1188.40961,3343.74926
,,,,,,,4948,16464.5,1231.06323,1621.30999,720.500371,5841.83459,1155.08949,3223.12026
,,,,,,,4949,17292.2,1214.38313,1591.01825,714.946827,5669.45802,1125.19918,3089.50295
,,,,,,,4950,18202.9,1312.14268,1739.88582,771.344924,5987.38414,1210.94986,3254.84098
,,,,,,,4951,20766.8,1463.88313,1935.02788,864.871394,6423.6019,1329.15187,3509.02712
,,,,,,,4952,21919.4,1721.48803,2234.34244,1016.10998,7560.64907,1461.72581,4120.13204
,,,,,,,4953,22590.2,1908.53086,2405.7299,1110.96627,8467.39796,1588.27353,4642.97753
,,,,,,,4954,22797.5,1953.67186,2443.97771,1109.10198,8814.69463,1648.63182,4839.00911
,,,,,,,4955,23037.1,2056.5881,2551.81859,1166.51142,9395.03492,1736.57036,5176.8805
,,,,,,,4956,23078.5,2181.32366,2718.64148,1236.78582,10033.2737,1813.20392,5575.56359
,,,,,,,4957,22893.3,2251.9948,2723.91535,1254.32785,10488.1554,1894.0493,5899.5067
,,,,,,,4958,22753.0,2262.41606,2703.07291,1240.3836,10583.4425,1888.96175,6002.83399
,,,,,,,4959,22676.5,2380.28876,2822.68689,1294.27875,11101.5704,1944.27177,6373.17709
,,,,,,,4960,21894.4,2634.37074,3099.95927,1438.19763,12325.5544,2156.25272,7100.79976
,,,,,,,4961,23646.0,2927.33665,3444.87577,1601.40591,13795.8552,2402.8068,8014.65754
,,,,,,,4962,23150.2,3181.21801,3708.70173,1754.59558,14975.8771,2618.63357,8710.34517
,,,,,,,4963,22836.5,2855.98634,3454.38424,1627.92096,13375.8423,2547.60688,7842.02726
,,,,,,,4964,22803.0,2354.63494,2932.58116,1373.53634,10675.0475,2196.15417,6259.05129
,,,,,,,4965,22440.1,2189.24943,2788.77416,1290.94727,9830.36814,2075.52546,5713.58674
,,,,,,,4966,21857.4,2004.06427,2530.87417,1167.75674,9171.1099,1862.071,5297.87061
,,,,,,,4967,18454.1,1768.64746,2198.44255,1038.18688,8363.79052,1671.64363,4820.74096
,,,,,,,4968,17408.3,1579.26937,1986.11533,930.464556,7641.61118,1492.87954,4350.47403
,,,,,,,4969,17036.1,1414.08571,1801.25654,842.010161,6908.86022,1359.59494,3843.9969
,,,,,,,4970,16891.2,1314.28272,1675.74659,792.06621,6467.19057,1258.75345,3557.74004
,,,,,,,4971,16655.4,1244.16665,1601.05963,763.801278,6092.94814,1191.22297,3344.99899
,,,,,,,4972,16601.4,1224.51171,1585.46337,744.620107,5995.36994,1167.18132,3280.62901
,,,,,,,4973,17008.7,1212.21968,1578.99244,732.568607,5823.7672,1166.92038,3184.02178
,,,,,,,4974,17482.1,1311.13082,1737.05657,796.094484,6169.75649,1258.39034,3365.1283
,,,,,,,4975,20659.3,1465.75065,1929.66661,893.773932,6707.82646,1377.05525,3713.41219
,,,,,,,4976,21892.4,1720.75584,2296.98217,1030.0396,8006.44837,1580.3819,4356.84463
,,,,,,,4977,22578.9,1893.39521,2446.30803,1124.86704,8866.42087,1691.90541,4808.73301
,,,,,,,4978,23026.0,1949.3986,2436.47608,1145.24219,9120.15024,1680.61054,4915.86264
,,,,,,,4979,23638.3,2050.61032,2564.05934,1182.41575,9682.96053,1810.61469,5143.28672
,,,,,,,4980,23734.2,2177.36445,2722.42452,1252.24837,10299.7082,1891.98512,5569.35943
,,,,,,,4981,23650.4,2279.96784,2842.60996,1345.8374,10676.2539,1947.58158,5896.55539
,,,,,,,4982,23164.4,2358.9729,2963.42546,1374.08479,10751.4454,2049.4208,6158.65031
,,,,,,,4983,23219.7,2555.51501,3214.99176,1480.35438,11373.6927,2193.84038,6742.17531
,,,,,,,4984,22961.1,2861.87242,3628.913,1691.45874,12722.118,2470.62609,7716.35153
,,,,,,,4985,23547.2,3201.96176,4083.82123,1884.4313,14365.5027,2823.02327,8759.65113
,,,,,,,4986,23326.9,3469.94062,4409.78352,2038.67165,15675.03,3071.76361,9641.40037
,,,,,,,4987,22940.5,3209.56401,4167.89678,1918.0506,14170.9383,2860.85108,8854.59329
,,,,,,,4988,22864.7,2692.40497,3611.34553,1662.40334,11562.3303,2495.67293,7261.54247
,,,,,,,4989,22746.0,2522.81917,3367.57934,1536.81977,10973.732,2356.81811,6640.20158
,,,,,,,4990,22127.9,2274.63802,2986.54354,1354.87662,10315.5209,2149.64146,5851.66837
,,,,,,,4991,19052.7,1965.64708,2545.88436,1175.48623,9424.85651,1873.76773,5091.27349
,,,,,,,4992,17725.5,1742.45375,2230.27942,1041.49075,8674.88577,1697.67007,4568.82167
,,,,,,,4993,17127.9,1543.76742,1984.22368,925.903736,7877.74358,1541.91486,4103.94588
,,,,,,,4994,16924.4,1429.5098,1832.00662,871.397928,7305.69571,1414.02674,3778.14497
,,,,,,,4995,17280.4,1340.36537,1737.24687,824.501726,6862.02242,1334.1426,3540.01136
,,,,,,,4996,16756.9,1311.01701,1697.72407,804.681577,6693.32174,1295.35501,3465.277
,,,,,,,4997,16447.5,1272.52343,1652.59562,775.415887,6476.73171,1276.19585,3352.53992
,,,,,,,4998,16227.2,1352.80893,1756.34511,812.532014,6790.69672,1327.25377,3523.15106
,,,,,,,4999,17742.8,1489.25506,1921.17882,896.435297,7337.91505,1459.10549,3840.43605
,,,,,,,5000,19170.3,1782.86115,2281.53536,1063.41566,8550.86891,1633.41995,4520.55639
,,,,,,,5001,20259.4,1954.51533,2462.36688,1149.39303,9299.56476,1769.90916,5046.02235
,,,,,,,5002,20839.9,1991.70265,2516.52435,1158.96602,9466.01464,1800.79642,5214.48424
,,,,,,,5003,21233.2,2089.33726,2635.73496,1220.9089,10002.6863,1912.3619,5614.59564
,,,,,,,5004,21362.9,2213.38556,2757.02825,1278.55478,10656.0587,2013.76134,6247.51094
,,,,,,,5005,20960.9,2286.22396,2782.74535,1319.23788,11148.9216,2146.18142,6768.28815
,,,,,,,5006,20808.4,2303.89524,2857.31867,1317.84626,11329.0113,2201.78147,7027.2262
,,,,,,,5007,20953.9,2429.61667,2992.74707,1395.06878,11761.0584,2340.8112,7495.22792
,,,,,,,5008,21237.5,2696.53003,3343.2548,1538.91723,12826.9974,2581.00948,8281.26639
,,,,,,,5009,21278.6,3019.90096,3771.0971,1723.00854,13991.4195,2885.06258,9212.83592
,,,,,,,5010,21351.9,3286.21813,4118.26017,1889.7701,14792.92,3062.22516,9924.64043
,,,,,,,5011,20753.4,3072.39246,3938.94005,1786.71042,13106.3421,2960.39877,8900.19667
,,,,,,,5012,20659.5,2574.43202,3400.61719,1524.39527,10514.589,2555.29795,7178.61522
,,,,,,,5013,20396.6,2386.2676,3190.85107,1419.94494,9702.81552,2343.20433,6511.24212
,,,,,,,5014,19740.9,2151.47565,2793.23176,1252.88737,8946.36293,2041.65133,5899.31479
,,,,,,,5015,18738.1,1899.92302,2381.18322,1096.29254,8165.97484,1772.32667,5332.59184
,,,,,,,5016,17771.6,1716.01887,2126.23581,991.635718,7546.35333,1600.42179,4892.55054
,,,,,,,5017,17235.8,1627.48591,2027.36627,946.738825,7358.10565,1539.59025,4692.10399
,,,,,,,5018,16865.5,1425.64107,1807.41149,848.539321,6464.26119,1363.21826,4118.65542
,,,,,,,5019,16967.4,1350.07003,1717.6637,815.806086,6173.21157,1294.72839,3878.77531
,,,,,,,5020,16306.1,1295.85421,1666.42159,784.231021,5918.26567,1264.93301,3680.56221
,,,,,,,5021,15944.6,1241.75867,1605.43116,757.32188,5652.49149,1237.47994,3470.82026
,,,,,,,5022,15912.6,1277.734,1655.06129,782.255522,5735.1205,1234.65846,3492.0483
,,,,,,,5023,16653.9,1332.00419,1749.70351,822.453929,5846.04053,1309.32925,3531.24179
,,,,,,,5024,18324.1,1364.41095,1868.19098,860.601185,5863.26592,1330.07261,3542.11296
,,,,,,,5025,19846.1,1543.20606,2105.69177,930.160949,6600.7894,1420.1939,3988.86173
,,,,,,,5026,20809.6,1733.51191,2358.11456,1031.50399,7567.91803,1530.42684,4545.21063
,,,,,,,5027,21044.2,1975.93078,2566.11787,1141.72586,8678.35403,1695.09479,5133.87515
,,,,,,,5028,21194.7,2214.54598,2808.45546,1248.92329,9766.42989,1867.74999,5754.95477
,,,,,,,5029,21456.3,2420.12669,3001.84496,1321.44242,10711.5027,2012.30023,6180.81135
,,,,,,,5030,21167.7,2550.08868,3098.41145,1398.61129,11100.3024,2146.92929,6394.80145
,,,,,,,5031,21406.3,2640.23995,3199.23407,1440.90843,11341.3897,2273.45047,6468.08743
,,,,,,,5032,21686.1,2670.18849,3352.01419,1496.82115,11357.2381,2411.30932,6422.54738
,,,,,,,5033,22128.5,2785.50946,3516.16297,1585.30674,11600.4497,2516.19345,6494.06022
,,,,,,,5034,22283.1,2720.42753,3570.08711,1574.10088,10844.0631,2502.43806,6073.7341
,,,,,,,5035,21372.7,2979.01103,3937.97087,1769.10545,11485.5999,2794.78129,6448.35123
,,,,,,,5036,21403.0,2917.59342,3828.3539,1730.47461,11345.7361,2749.56105,6323.62872
,,,,,,,5037,21744.7,2703.29332,3595.33102,1597.12333,10588.9869,2515.90599,5853.35312
,,,,,,,5038,20865.7,2475.34651,3245.05759,1453.46841,10013.3362,2285.24723,5563.05175
,,,,,,,5039,19519.7,2155.48247,2769.21602,1255.79723,9102.91298,1985.56141,5068.66777
,,,,,,,5040,18202.5,1891.82895,2442.79675,1119.16364,8260.45715,1797.99531,4599.53702
,,,,,,,5041,17741.9,1596.77431,2077.30928,946.231177,7053.25806,1549.70838,3891.65229
,,,,,,,5042,16722.5,1396.87977,1857.07826,843.762391,6250.50954,1386.22497,3406.39324
,,,,,,,5043,16689.5,1332.50882,1784.07828,821.205305,6008.03966,1315.70956,3258.52564
,,,,,,,5044,16756.7,1280.32367,1722.59371,786.456346,5790.1421,1265.96248,3109.44644
,,,,,,,5045,16687.5,1228.4782,1663.48653,762.264219,5550.89643,1219.74002,2964.72169
,,,,,,,5046,17742.5,1264.95954,1758.82347,803.09094,5619.84576,1252.98097,3011.69381
,,,,,,,5047,21068.8,1304.02531,1850.34205,846.10621,5708.24018,1305.21293,3059.38898
,,,,,,,5048,22393.2,1299.76236,1805.61472,820.726591,5558.90767,1280.36325,2983.20175
,,,,,,,5049,23244.5,1442.4653,1980.66249,884.078533,6096.93191,1336.44423,3298.49546
,,,,,,,5050,23941.3,1616.01486,2211.41885,982.581247,6879.38827,1450.12703,3763.4365
,,,,,,,5051,24826.8,1837.56278,2467.57876,1067.42648,7824.99326,1580.59875,4312.66365
,,,,,,,5052,25487.6,2028.76129,2610.66327,1168.96252,8702.70575,1705.88014,4850.78061
,,,,,,,5053,25508.2,2233.77711,2826.0382,1266.63555,9534.64814,1844.16636,5426.70058
,,,,,,,5054,25456.6,2363.34787,2992.08752,1342.94436,9924.13237,1972.17515,5750.49008
,,,,,,,5055,24785.1,2460.65022,3177.84902,1420.22229,10076.6485,2091.99232,5951.42609
,,,,,,,5056,24708.3,2563.20981,3404.98366,1525.35038,10129.384,2232.45893,6066.86268
,,,,,,,5057,24726.6,2716.02093,3662.1757,1637.12556,10442.4727,2364.31314,6327.23394
,,,,,,,5058,25113.2,2672.07928,3654.35816,1637.93768,9978.40487,2399.74504,6202.96633
,,,,,,,5059,24300.5,2895.33647,3901.8482,1789.48931,10720.9149,2563.81936,6743.4302
,,,,,,,5060,24426.1,2841.97882,3841.11909,1741.4612,10705.1508,2523.06598,6661.44021
,,,,,,,5061,24551.5,2626.7979,3542.53075,1622.04687,10074.2551,2358.33964,6131.15828
,,,,,,,5062,22523.4,2406.7705,3220.58939,1481.19661,9695.96917,2147.62665,5789.8614
,,,,,,,5063,20362.8,2101.94595,2783.9842,1282.07593,8882.3023,1860.00908,5294.24686
,,,,,,,5064,19417.7,1829.45768,2396.81621,1121.51267,7986.46288,1670.58881,4707.84216
,,,,,,,5065,18720.2,1420.52472,1931.8889,902.485704,6265.60208,1396.75195,3643.21081
,,,,,,,5066,17709.0,1298.60508,1793.62539,845.81025,5891.41867,1282.22283,3351.23351
,,,,,,,5067,17491.8,1219.54904,1715.75651,799.039206,5547.94105,1207.8355,3146.32688
,,,,,,,5068,17077.5,1213.94105,1665.01588,783.942151,5463.71328,1170.11122,3066.14653
,,,,,,,5069,16905.4,1191.38841,1656.82217,767.42062,5328.15542,1143.84838,2979.34824
,,,,,,,5070,18402.1,1273.88581,1772.72317,815.205463,5673.33076,1232.23464,3174.37424
,,,,,,,5071,21111.3,1417.31875,1916.74419,918.234997,6202.80464,1360.62105,3471.14097
,,,,,,,5072,22379.4,1651.25196,2163.26259,1032.48444,7372.17148,1468.21616,4099.99002
,,,,,,,5073,23273.9,1816.50862,2354.4527,1116.36745,8242.31663,1574.1871,4595.20661
,,,,,,,5074,23945.3,1899.37159,2459.4511,1150.488,8657.19389,1641.70992,4801.29855
,,,,,,,5075,24626.6,2076.58707,2596.55849,1204.20863,9294.23423,1759.30953,5160.80428
,,,,,,,5076,24754.5,2261.44662,2776.82665,1313.67429,10086.0785,1882.1771,5599.99326
,,,,,,,5077,24720.2,2400.23077,2911.19362,1370.95591,10726.2254,2033.7425,5996.80188
,,,,,,,5078,24603.9,2506.23682,3002.97813,1424.5698,11000.1532,2114.16986,6191.28464
