1,2,3,4,5,6,7
1.9515517601818968e-22,-7.508923464460818e-11,8.437141842708538e-9,3.918127704027021e-10,6.023959252528817e-23,8.617034275789862e-23,0.0
1.955824987132494e-22,-7.508923464460818e-11,8.456360700663598e-9,3.926837796828427e-10,6.036840184640112e-23,8.635805079698401e-23,0.0
1.9601127926007885e-22,-7.508923464460818e-11,8.47560163430838e-9,3.9355637045244416e-10,6.049742888194056e-23,8.654581978972911e-23,0.0
1.9644151968372182e-22,-7.508923464460818e-11,8.494844256560164e-9,3.9443052551578104e-10,6.062672944539545e-23,8.673387070392712e-23,0.0
1.9687514810990388e-22,-7.508923464460818e-11,8.514108398246188e-9,3.953058004808424e-10,6.075603954974511e-23,8.692212720625057e-23,0.0
1.9730903485200253e-22,-7.508923464460818e-11,8.533424781822546e-9,3.9618287502682253e-10,6.088549585704054e-23,8.711042435368712e-23,0.0
1.977437816032911e-22,-7.508923464460818e-11,8.552777099759984e-9,3.970606800652666e-10,6.101505592381002e-23,8.72989719258066e-23,0.0
1.981788640817656e-22,-7.508923464460818e-11,8.572145619031388e-9,3.979407179218927e-10,6.114489412198349e-23,8.748752457937863e-23,0.0
1.986151462310716e-22,-7.508923464460818e-11,8.591635093297059e-9,3.9882194864239967e-10,6.127491952137239e-23,8.767676120039595e-23,0.0
1.990524644610174e-22,-7.508923464460818e-11,8.611155511261098e-9,3.9970479100777876e-10,6.140504622201292e-23,8.786622511413576e-23,0.0
1.9949036030212198e-22,-7.508923464460818e-11,8.63069455759366e-9,4.0058799486476706e-10,6.153550102599352e-23,8.80560647267884e-23,0.0
1.9992877578799394e-22,-7.508923464460818e-11,8.650246554688716e-9,4.0147336868664225e-10,6.166666512749231e-23,8.82462127118339e-23,0.0
2.00367760848874e-22,-7.508923464460818e-11,8.669817817124901e-9,4.0236050526085055e-10,6.179787608302023e-23,8.843685082259611e-23,0.0
2.008076350704354e-22,-7.508923464460818e-11,8.689483629144325e-9,4.032480584830697e-10,6.192928487721843e-23,8.862785132509319e-23,0.0
2.01247580689288e-22,-7.508923464460818e-11,8.709151763819477e-9,4.041358181875905e-10,6.20609790407751e-23,8.881919111000296e-23,0.0
2.0168887453587643e-22,-7.508923464460818e-11,8.728877939899905e-9,4.05025565011141e-10,6.219278937055709e-23,8.901054719904251e-23,0.0
2.0213034003222083e-22,-7.508923464460818e-11,8.748609375357549e-9,4.059154650805071e-10,6.232529904764914e-23,8.920238854691702e-23,0.0
2.0257205549743453e-22,-7.508923464460818e-11,8.768341244199723e-9,4.0680572227697705e-10,6.245780953917652e-23,8.93944414931116e-23,0.0
2.0301379857960868e-22,-7.508923464460818e-11,8.788136832150068e-9,4.076984350621154e-10,6.25905855575107e-23,8.958705278524433e-23,0.0
2.0345591800218343e-22,-7.508923464460818e-11,8.807947841437313e-9,4.0859176634088065e-10,6.272363198120742e-23,8.978065926798692e-23,0.0
2.038985394791314e-22,-7.508923464460818e-11,8.827841665929237e-9,4.0948581152790247e-10,6.285689408336552e-23,8.99744283427448e-23,0.0
2.043411813458334e-22,-7.508923464460818e-11,8.847758919653866e-9,4.1038082916052935e-10,6.29902815849079e-23,9.016846834659534e-23,0.0
2.0478564069696773e-22,-7.508923464460818e-11,8.867734349330026e-9,4.1128079345701624e-10,6.312375689859061e-23,9.03628855329179e-23,0.0
2.05230703842477e-22,-7.508923464460818e-11,8.88771125035145e-9,4.121816300305478e-10,6.325726274234501e-23,9.055847285120301e-23,0.0
2.056759068179812e-22,-7.508923464460818e-11,8.907721601102266e-9,4.1308261148435356e-10,6.339078792619163e-23,9.07544411567502e-23,0.0
2.061211850138265e-22,-7.508923464460818e-11,8.927751294177796e-9,4.139838015244857e-10,6.352440069493102e-23,9.095072091022622e-23,0.0
2.0656731606403679e-22,-7.508923464460818e-11,8.947844669352411e-9,4.1488611894671576e-10,6.365811256990186e-23,9.114704551101294e-23,0.0
2.0701362635819923e-22,-7.508923464460818e-11,8.967950887839286e-9,4.1578886628844726e-10,6.379183043044998e-23,9.134356878545461e-23,0.0
2.0746111556702593e-22,-7.508923464460818e-11,8.988057687970884e-9,4.1669207239236076e-10,6.392569578723104e-23,9.154015627261543e-23,0.0
2.0790867628340973e-22,-7.508923464460818e-11,9.008172911564833e-9,4.175953411467056e-10,6.405957618084097e-23,9.173717687444514e-23,0.0
2.0835639915658429e-22,-7.508923464460818e-11,9.028311498973679e-9,4.184993062486655e-10,6.41938655303316e-23,9.193419831771706e-23,0.0
2.0880418407522448e-22,-7.508923464460818e-11,9.048549339386015e-9,4.1940441166524875e-10,6.432832642434051e-23,9.213208028017104e-23,0.0
2.0925325079343275e-22,-7.508923464460818e-11,9.068812155313324e-9,4.203097707907342e-10,6.446288593337027e-23,9.233003410181751e-23,0.0
2.0970233202686188e-22,-7.508923464460818e-11,9.089077945830274e-9,4.2121584120617026e-10,6.459754654587344e-23,9.252804913364449e-23,0.0
2.1015220082182016e-22,-7.508923464460818e-11,9.109350459046031e-9,4.2212345569904576e-10,6.473229726766689e-23,9.272637091001839e-23,0.0
2.1060312157103298e-22,-7.508923464460818e-11,9.129692441861392e-9,4.2303115923197985e-10,6.486713640828395e-23,9.292493417548804e-23,0.0
2.11054740402149e-22,-7.508923464460818e-11,9.15004288437579e-9,4.2394001722928277e-10,6.500201186587762e-23,9.312356392160323e-23,0.0
2.1150647798541336e-22,-7.508923464460818e-11,9.170397253339934e-9,4.248498320919847e-10,6.513748424996392e-23,9.332221223097289e-23,0.0
2.119586087004585e-22,-7.508923464460818e-11,9.190753187163191e-9,4.2575988499895914e-10,6.527307514045739e-23,9.3521035268592e-23,0.0
2.1241074010792675e-22,-7.508923464460818e-11,9.211158157846368e-9,4.266738279415017e-10,6.540878128126766e-23,9.37199075952412e-23,0.0
2.128634330123849e-22,-7.508923464460818e-11,9.231578879806138e-9,4.275907133234252e-10,6.554486119467179e-23,9.391884871709433e-23,0.0
2.1331660780888917e-22,-7.508923464460818e-11,9.252026437662368e-9,4.285086045345258e-10,6.568110493619076e-23,9.411788486744746e-23,0.0
2.1376982011796704e-22,-7.508923464460818e-11,9.27248371537294e-9,4.294287739242265e-10,6.581735244177857e-23,9.431698548984218e-23,0.0
2.1422360568979434e-22,-7.508923464460818e-11,9.29294729769097e-9,4.303501565193759e-10,6.595378332965403e-23,9.451667125938394e-23,0.0
2.1467800029695086e-22,-7.508923464460818e-11,9.313434653053305e-9,4.312729661980318e-10,6.609039913136765e-23,9.471658883804155e-23,0.0
2.151326813796178e-22,-7.508923464460818e-11,9.333939664448555e-9,4.3219582144134506e-10,6.62270727484488e-23,9.491698115522658e-23,0.0
2.155879053821547e-22,-7.508923464460818e-11,9.354450002009913e-9,4.331188434973424e-10,6.636392293620927e-23,9.511783726216756e-23,0.0
2.160451470562362e-22,-7.508923464460818e-11,9.374966252947492e-9,4.340438457551874e-10,6.650103110502138e-23,9.531903811186299e-23,0.0
2.1650356974450123e-22,-7.508923464460818e-11,9.39551845818492e-9,4.349700162245105e-10,6.663836262697087e-23,9.552033004012606e-23,0.0
2.169623452992462e-22,-7.508923464460818e-11,9.416172433326581e-9,4.358962992996671e-10,6.67758719025505e-23,9.572184442501053e-23,0.0
2.17422281106893e-22,-7.508923464460818e-11,9.436828129845515e-9,4.3682263121197446e-10,6.691362919858409e-23,9.592388518682874e-23,0.0
2.178828713672617e-22,-7.508923464460818e-11,9.457488442636434e-9,4.377503838246082e-10,6.705143161701026e-23,9.612607609261853e-23,0.0
2.183438824647538e-22,-7.508923464460818e-11,9.478161264851399e-9,4.3867903907165607e-10,6.718925390809483e-23,9.632828391660833e-23,0.0
2.188058218286993e-22,-7.508923464460818e-11,9.498917988916352e-9,4.3961017501367934e-10,6.732712996159397e-23,9.653092448701625e-23,0.0
2.192680195783907e-22,-7.508923464460818e-11,9.519678607699024e-9,4.4054199367490216e-10,6.746517155751376e-23,9.673367175617282e-23,0.0
2.1973037099975404e-22,-7.508923464460818e-11,9.54053056823886e-9,4.414754134200762e-10,6.760347272215102e-23,9.693683681033915e-23,0.0
2.2019301196597057e-22,-7.508923464460818e-11,9.561387657214203e-9,4.424099806314197e-10,6.774196059299915e-23,9.714060961220899e-23,0.0
2.206573816871486e-22,-7.508923464460818e-11,9.582299510953136e-9,4.4334603321716345e-10,6.788054649591301e-23,9.73445213898613e-23,0.0
2.211217924535698e-22,-7.508923464460818e-11,9.60322642888863e-9,4.442831405984803e-10,6.801923737809578e-23,9.754880281742712e-23,0.0
2.21586966934954e-22,-7.508923464460818e-11,9.624208506578704e-9,4.4522034606883396e-10,6.815839789238306e-23,9.77535087820456e-23,0.0
2.220521426364989e-22,-7.508923464460818e-11,9.645200699118648e-9,4.4616090827045613e-10,6.829794832017194e-23,9.79583176684975e-23,0.0
2.2251821130881707e-22,-7.508923464460818e-11,9.666197038440372e-9,4.4710303129422125e-10,6.843812964664564e-23,9.816371331517702e-23,0.0
2.229854528765824e-22,-7.508923464460818e-11,9.687206529094176e-9,4.480454512296857e-10,6.857860198119713e-23,9.836932150940493e-23,0.0
2.2345284396457307e-22,-7.508923464460818e-11,9.708216661305576e-9,4.4899027380884596e-10,6.871912484385142e-23,9.857504086443093e-23,0.0
2.2392058564917816e-22,-7.508923464460818e-11,9.729237764815676e-9,4.4993562006180123e-10,6.885995603672234e-23,9.87812659582651e-23,0.0
2.24389183932685e-22,-7.508923464460818e-11,9.750278896502666e-9,4.5088253594794306e-10,6.900095067467938e-23,9.898754171258919e-23,0.0
2.2485860492018845e-22,-7.508923464460818e-11,9.771331080761569e-9,4.518299385208418e-10,6.914282271093218e-23,9.919389098205644e-23,0.0
2.2532900771246e-22,-7.508923464460818e-11,9.792431054260501e-9,4.52779232299232e-10,6.92847490049697e-23,9.940044272399386e-23,0.0
2.2579956313998696e-22,-7.508923464460818e-11,9.813546470955626e-9,4.537286541017816e-10,6.942693321917333e-23,9.960770489833189e-23,0.0
2.262712973656127e-22,-7.508923464460818e-11,9.834664966870347e-9,4.546786912931998e-10,6.95692569801089e-23,9.981544362559384e-23,0.0
2.2674381123730263e-22,-7.508923464460818e-11,9.85581550698646e-9,4.5563087913991207e-10,6.971162948004552e-23,1.0002346596764392e-22,0.0
2.2721653842292783e-22,-7.508923464460818e-11,9.876966304130487e-9,4.565832940895441e-10,6.985483625857539e-23,1.0023155806056728e-22,0.0
2.2769094420242317e-22,-7.508923464460818e-11,9.898132733219358e-9,4.575361193334016e-10,6.999824928378449e-23,1.004405485436361e-22,0.0
2.2816741708134913e-22,-7.508923464460818e-11,9.919317047813244e-9,4.5848928455003216e-10,7.014204048203441e-23,1.0065073389470182e-22,0.0
2.2864560323165393e-22,-7.508923464460818e-11,9.940502435633662e-9,4.594436486505871e-10,7.028589097217659e-23,1.0086144197670346e-22,0.0
2.291244632260109e-22,-7.508923464460818e-11,9.961740728361732e-9,4.603990092477564e-10,7.042994924774686e-23,1.0107232659325801e-22,0.0
2.2960761810388304e-22,-7.508923464460818e-11,9.983014299618291e-9,4.61355657290737e-10,7.057407716196039e-23,1.0128330950060854e-22,0.0
2.300919483178208e-22,-7.508923464460818e-11,1.0004291078873177e-8,4.6231247118977345e-10,7.071833917590337e-23,1.0149456678503431e-22,0.0
2.305763493738642e-22,-7.508923464460818e-11,1.0025641940962298e-8,4.632714152372787e-10,7.08635048294034e-23,1.0170595680622463e-22,0.0
2.3106141250782765e-22,-7.508923464460818e-11,1.0046996012861761e-8,4.642309300654502e-10,7.100881224675109e-23,1.019175382765629e-22,0.0
2.3154686195814314e-22,-7.508923464460818e-11,1.006838666732271e-8,4.651918666411982e-10,7.115441294599843e-23,1.0212925049121775e-22,0.0
2.320345016596403e-22,-7.508923464460818e-11,1.00898035707785e-8,4.661543016256011e-10,7.130003757981393e-23,1.0234097549510396e-22,0.0
2.3252235598431033e-22,-7.508923464460818e-11,1.0111249176463613e-8,4.671179356623376e-10,7.144590711171994e-23,1.0255300248639586e-22,0.0
2.330116828011756e-22,-7.508923464460818e-11,1.0132712700441559e-8,4.680828633149032e-10,7.159205130760682e-23,1.0276542667775767e-22,0.0
2.3350117256982528e-22,-7.508923464460818e-11,1.0154179288949647e-8,4.690479311698338e-10,7.173878432706916e-23,1.0297789280688946e-22,0.0
2.339912622907079e-22,-7.508923464460818e-11,1.0175692560635392e-8,4.700138519930897e-10,7.188643266841547e-23,1.0319039918516676e-22,0.0
2.3448171040615696e-22,-7.508923464460818e-11,1.0197246285714178e-8,4.709809425826947e-10,7.203416563223569e-23,1.0340518746348138e-22,0.0
2.3497239280662716e-22,-7.508923464460818e-11,1.0218819497071325e-8,4.719494028482392e-10,7.218267051906488e-23,1.0362006430995658e-22,0.0
2.354634913984806e-22,-7.508923464460818e-11,1.0240392861970494e-8,4.729189813459204e-10,7.23314615270277e-23,1.0383512013390141e-22,0.0
2.359549446651445e-22,-7.508923464460818e-11,1.026201515741928e-8,4.738901751141994e-10,7.248064300993411e-23,1.040518451936423e-22,0.0
2.3644641672916985e-22,-7.508923464460818e-11,1.0283679094880199e-8,4.748640191634294e-10,7.26300153274675e-23,1.0426882845386018e-22,0.0
2.3694048335261046e-22,-7.508923464460818e-11,1.0305350082014917e-8,4.758385448624678e-10,7.277962358780749e-23,1.0448619180977344e-22,0.0
2.374350268327459e-22,-7.508923464460818e-11,1.0327022041119377e-8,4.7681641860523e-10,7.292938920168056e-23,1.0470370226935456e-22,0.0
2.37929679984969e-22,-7.508923464460818e-11,1.0348696102926684e-8,4.777944698907567e-10,7.307963320756587e-23,1.0492152008444775e-22,0.0
2.3842460654011715e-22,-7.508923464460818e-11,1.0370381124778464e-8,4.787732471433834e-10,7.323001989161407e-23,1.0513979793870111e-22,0.0
2.3892481896801943e-22,-7.508923464460818e-11,1.0392100442431495e-8,4.797535537008179e-10,7.338055756523248e-23,1.0535822644012917e-22,0.0
2.394252015289208e-22,-7.508923464460818e-11,1.0413859955509482e-8,4.807364195491258e-10,7.353112379233543e-23,1.0557707076303315e-22,0.0
2.399266919571017e-22,-7.508923464460818e-11,1.0435646741422462e-8,4.81719840266907e-10,7.368184979525168e-23,1.0579634028559397e-22,0.0
2.4042886409628447e-22,-7.508923464460818e-11,1.0457467683165168e-8,4.827077456240898e-10,7.383268863926194e-23,1.0601618598092242e-22,0.0
2.409312170084333e-22,-7.508923464460818e-11,1.0479312226822897e-8,4.836962202115302e-10,7.398361811689431e-23,1.0623625057045268e-22,0.0
2.41434311655168e-22,-7.508923464460818e-11,1.0501162729887369e-8,4.846852083401463e-10,7.413464344146373e-23,1.06457046581498e-22,0.0
2.4193756952513787e-22,-7.508923464460818e-11,1.0523062989418616e-8,4.856757977825807e-10,7.428588746945233e-23,1.066779052693872e-22,0.0
2.4244210570256175e-22,-7.508923464460818e-11,1.0544985454661574e-8,4.866678933309453e-10,7.443731167561893e-23,1.0689929862951828e-22,0.0
2.429470224861564e-22,-7.508923464460818e-11,1.0566957704191626e-8,4.876605275071755e-10,7.458891603855312e-23,1.0712072663258234e-22,0.0
2.4345246314366115e-22,-7.508923464460818e-11,1.058893205267459e-8,4.88653184220895e-10,7.474090406974103e-23,1.0734231143040065e-22,0.0
2.4395829394234326e-22,-7.508923464460818e-11,1.0610917228856474e-8,4.896472864627813e-10,7.489290834813793e-23,1.0756409070188984e-22,0.0
2.444663181446945e-22,-7.508923464460818e-11,1.063290754931822e-8,4.906426013185099e-10,7.504501007644515e-23,1.0778639417099984e-22,0.0
2.4497512358985893e-22,-7.508923464460818e-11,1.0654904298906189e-8,4.916389646376296e-10,7.519725625431966e-23,1.0800907881705886e-22,0.0
2.454845815709065e-22,-7.508923464460818e-11,1.0676906795833718e-8,4.92636738735016e-10,7.534953390729859e-23,1.0823180324718424e-22,0.0
2.4599461327602793e-22,-7.508923464460818e-11,1.0698920893434495e-8,4.936357991206801e-10,7.550203051119741e-23,1.0845483221558728e-22,0.0
2.465050763558925e-22,-7.508923464460818e-11,1.072093508232498e-8,4.946348616050119e-10,7.565495407942942e-23,1.0867837159965212e-22,0.0
2.470160677233425e-22,-7.508923464460818e-11,1.0742951672737166e-8,4.95634880106345e-10,7.580794387203251e-23,1.089019812876914e-22,0.0
2.4752857274107523e-22,-7.508923464460818e-11,1.0765010125247111e-8,4.966355222774826e-10,7.596100392445545e-23,1.0912559721560855e-22,0.0
2.4804122471416877e-22,-7.508923464460818e-11,1.0787111483756898e-8,4.976367243379104e-10,7.611439135718069e-23,1.0934946857008816e-22,0.0
2.4855446034518196e-22,-7.508923464460818e-11,1.0809223528842697e-8,4.986393807770366e-10,7.626808355750693e-23,1.0957399488856444e-22,0.0
2.4906790676564e-22,-7.508923464460818e-11,1.0831336681292704e-8,4.996422719459005e-10,7.642191476342999e-23,1.0979880080596244e-22,0.0
2.4958518955968554e-22,-7.508923464460818e-11,1.0853553163608284e-8,5.006471776526134e-10,7.65759006720691e-23,1.1002442361277033e-22,0.0
2.501031668455313e-22,-7.508923464460818e-11,1.0875803069280014e-8,5.016521084981535e-10,7.673006936284245e-23,1.1025015895298131e-22,0.0
2.506215630112662e-22,-7.508923464460818e-11,1.0898056760135853e-8,5.026580443698002e-10,7.688440819967372e-23,1.1047593686626078e-22,0.0
2.5114078382802323e-22,-7.508923464460818e-11,1.0920460920566613e-8,5.036652158473742e-10,7.703882264396642e-23,1.1070201153865663e-22,0.0
2.516611053717822e-22,-7.508923464460818e-11,1.0942887412007456e-8,5.04673122730134e-10,7.719328695434251e-23,1.1092871567251583e-22,0.0
2.521817424708145e-22,-7.508923464460818e-11,1.0965360384941779e-8,5.056819735643168e-10,7.734794950994844e-23,1.1115542959618176e-22,0.0
2.527026939891542e-22,-7.508923464460818e-11,1.0987891632534755e-8,5.066922661767316e-10,7.750266742316094e-23,1.1138265728875345e-22,0.0
2.532241149458804e-22,-7.508923464460818e-11,1.1010529631562225e-8,5.077032354996615e-10,7.76575430227013e-23,1.1160999074643985e-22,0.0
2.5374610923057294e-22,-7.508923464460818e-11,1.1033243417696739e-8,5.087157864798759e-10,7.781303325272463e-23,1.118377169356387e-22,0.0
2.5426824658359066e-22,-7.508923464460818e-11,1.1055959264400578e-8,5.09728542189163e-10,7.796874416646252e-23,1.1206553567699527e-22,0.0
2.5479205083060073e-22,-7.508923464460818e-11,1.1078688864978178e-8,5.107420282647866e-10,7.812446783121372e-23,1.1229401290462186e-22,0.0
2.553171668912691e-22,-7.508923464460818e-11,1.1101525832521517e-8,5.117567141591713e-10,7.828064077640436e-23,1.1252273301003485e-22,0.0
2.5584350402094587e-22,-7.508923464460818e-11,1.112436530158895e-8,5.127778512157658e-10,7.843683172978998e-23,1.127520240032824e-22,0.0
2.563701044787515e-22,-7.508923464460818e-11,1.1147211511727057e-8,5.138039282379364e-10,7.859315339057825e-23,1.1298163053961198e-22,0.0
2.5689675822851216e-22,-7.508923464460818e-11,1.1170074279064956e-8,5.148303573728843e-10,7.874951631420593e-23,1.1321210800911941e-22,0.0
2.5742451563376688e-22,-7.508923464460818e-11,1.1192954628491735e-8,5.158581989229987e-10,7.890625267527633e-23,1.1344275501097983e-22,0.0
2.57953846746794e-22,-7.508923464460818e-11,1.121584680759798e-8,5.168871075382365e-10,7.906304396593132e-23,1.1367370708503394e-22,0.0
2.5848326819395292e-22,-7.508923464460818e-11,1.1238762386601508e-8,5.179161286561091e-10,7.922009751618604e-23,1.1390514264925104e-22,0.0
2.5901326904309257e-22,-7.508923464460818e-11,1.126176930144254e-8,5.189479469161472e-10,7.937724337475829e-23,1.1413672625177838e-22,0.0
2.5954366483205783e-22,-7.508923464460818e-11,1.1284786305329615e-8,5.199819962470638e-10,7.953460318542771e-23,1.1436887045983038e-22,0.0
2.600741369914653e-22,-7.508923464460818e-11,1.1307823169329146e-8,5.210163923585637e-10,7.969204171546024e-23,1.1460126530977855e-22,0.0
2.6060486252305073e-22,-7.508923464460818e-11,1.1330892139524676e-8,5.220552799974073e-10,7.984984563889483e-23,1.1483390549466336e-22,0.0
2.6113727078803416e-22,-7.508923464460818e-11,1.1354064545076019e-8,5.230952230901594e-10,8.000765871999825e-23,1.1506667270385989e-22,0.0
2.6167216859519455e-22,-7.508923464460818e-11,1.1377248298600369e-8,5.241369253067765e-10,8.016554488049332e-23,1.1529968320400812e-22,0.0
2.6220844766885697e-22,-7.508923464460818e-11,1.1400441569744256e-8,5.251796344413563e-10,8.032345618669234e-23,1.1553270346204806e-22,0.0
2.627456817927524e-22,-7.508923464460818e-11,1.1423677525381006e-8,5.262239264644315e-10,8.048138147642156e-23,1.1576575802430422e-22,0.0
2.6328314149486936e-22,-7.508923464460818e-11,1.1446987522206773e-8,5.272705180243984e-10,8.063957040633347e-23,1.159988788649573e-22,0.0
2.638225694859952e-22,-7.508923464460818e-11,1.1470334781264422e-8,5.283173781088243e-10,8.079781198990011e-23,1.1623205421612652e-22,0.0
2.6436230634774023e-22,-7.508923464460818e-11,1.1493687838285262e-8,5.29368810591832e-10,8.095616038980816e-23,1.1646596364015294e-22,0.0
2.649030512755836e-22,-7.508923464460818e-11,1.1517057002576919e-8,5.304230471688595e-10,8.111477288128921e-23,1.1670056160877867e-22,0.0
2.6544549047053685e-22,-7.508923464460818e-11,1.154046289784525e-8,5.314780947900801e-10,8.127369675231682e-23,1.1693619739748105e-22,0.0
2.659879613826675e-22,-7.508923464460818e-11,1.1563887829173402e-8,5.325336875192331e-10,8.143271253599418e-23,1.1717193154333144e-22,0.0
2.6653071735918397e-22,-7.508923464460818e-11,1.158746892052318e-8,5.33589755205986e-10,8.159173172876192e-23,1.1740820873527978e-22,0.0
2.6707366212050953e-22,-7.508923464460818e-11,1.1611069796271936e-8,5.34646376759243e-10,8.175104435749183e-23,1.1764498623172857e-22,0.0
2.676205619767393e-22,-7.508923464460818e-11,1.1634745491102623e-8,5.357048601965462e-10,8.19106384978712e-23,1.1788262933305755e-22,0.0
2.6816786833842313e-22,-7.508923464460818e-11,1.1658481194544294e-8,5.367634146955479e-10,8.207055071275749e-23,1.1812051025598955e-22,0.0
2.68715195954306e-22,-7.508923464460818e-11,1.16822492306156e-8,5.378220247049748e-10,8.223059017859105e-23,1.1835845496319908e-22,0.0
2.6926460172980346e-22,-7.508923464460818e-11,1.1706021053316101e-8,5.388806631245169e-10,8.239119924116658e-23,1.1859662098376994e-22,0.0
2.6981492761303826e-22,-7.508923464460818e-11,1.1729804997479952e-8,5.399406874966016e-10,8.255228522815602e-23,1.188348375379739e-22,0.0
2.7036665063067406e-22,-7.508923464460818e-11,1.175360082001613e-8,5.410010006233092e-10,8.271390771646503e-23,1.1907324843387135e-22,0.0
2.709186333965044e-22,-7.508923464460818e-11,1.177740716697665e-8,5.420640020549786e-10,8.28758637572455e-23,1.1931245781344078e-22,0.0
2.7147372965541835e-22,-7.508923464460818e-11,1.1801218887934103e-8,5.431287301093164e-10,8.303796509003261e-23,1.195519742039198e-22,0.0
2.720296303223191e-22,-7.508923464460818e-11,1.1825096048569795e-8,5.441939579764482e-10,8.320025273732279e-23,1.1979158154178941e-22,0.0
2.725855898617943e-22,-7.508923464460818e-11,1.1849044613514581e-8,5.45259519502896e-10,8.336285671752495e-23,1.2003149606354575e-22,0.0
2.731416995573046e-22,-7.508923464460818e-11,1.1873015819550192e-8,5.46328247002347e-10,8.352589698482567e-23,1.2027221833788277e-22,0.0
2.7369843829248707e-22,-7.508923464460818e-11,1.1897116248085823e-8,5.47397946461932e-10,8.368895901389129e-23,1.2051329567103216e-22,0.0
2.742562533800186e-22,-7.508923464460818e-11,1.1921262459164886e-8,5.484692195144593e-10,8.38525087018963e-23,1.2075461647729824e-22,0.0
2.748142123006986e-22,-7.508923464460818e-11,1.1945462005032169e-8,5.495416844281597e-10,8.401607135451492e-23,1.2099596413357743e-22,0.0
2.7537235883427564e-22,-7.508923464460818e-11,1.196969337042087e-8,5.506149640513366e-10,8.417994061019069e-23,1.2123770404598282e-22,0.0
2.7593052975045e-22,-7.508923464460818e-11,1.1993978007502582e-8,5.516911140428593e-10,8.434405894032093e-23,1.2147952092440607e-22,0.0
2.7648954124789026e-22,-7.508923464460818e-11,1.2018371613793293e-8,5.52767748140591e-10,8.450855895674761e-23,1.2172276618378688e-22,0.0
2.7704863841879624e-22,-7.508923464460818e-11,1.2042791122979028e-8,5.538447156415595e-10,8.467311509371816e-23,1.2196646584476998e-22,0.0
2.7760853704070306e-22,-7.508923464460818e-11,1.2067344282249517e-8,5.549218657309879e-10,8.48377312133171e-23,1.2221054594958618e-22,0.0
2.7817062430435483e-22,-7.508923464460818e-11,1.209191143180468e-8,5.559993105564489e-10,8.500253801130055e-23,1.224547740803956e-22,0.0
2.7873446529953395e-22,-7.508923464460818e-11,1.2116486137644414e-8,5.570777828625796e-10,8.516743491108094e-23,1.2270012102307417e-22,0.0
2.792983125918022e-22,-7.508923464460818e-11,1.2141064491823273e-8,5.581566497044564e-10,8.533244161606039e-23,1.2294587980701343e-22,0.0
2.7986349591564826e-22,-7.508923464460818e-11,1.2165643354827695e-8,5.592367039865216e-10,8.549780966026743e-23,1.2319206018537935e-22,0.0
2.8042933997407213e-22,-7.508923464460818e-11,1.2190251401938949e-8,5.60316864459013e-10,8.566362891639583e-23,1.2343854931544691e-22,0.0
2.80995195802438e-22,-7.508923464460818e-11,1.2214921576315445e-8,5.613971641390598e-10,8.582967807300281e-23,1.2368505949511118e-22,0.0
2.815615492998739e-22,-7.508923464460818e-11,1.2239592901360935e-8,5.624796847401195e-10,8.599604672574696e-23,1.239315703490481e-22,0.0
2.821279029954607e-22,-7.508923464460818e-11,1.226431685252403e-8,5.63562227872275e-10,8.616247017787386e-23,1.2417887006839798e-22,0.0
2.8269455124948833e-22,-7.508923464460818e-11,1.2289056050508556e-8,5.646449437994393e-10,8.632937159833143e-23,1.2442620677472294e-22,0.0
2.832623631907773e-22,-7.508923464460818e-11,1.2313796003169822e-8,5.65728426972006e-10,8.649637229744435e-23,1.2467359647306663e-22,0.0
2.8383097753525454e-22,-7.508923464460818e-11,1.2338577330388164e-8,5.668137631817256e-10,8.666359950253416e-23,1.249210290534035e-22,0.0
2.844009026003097e-22,-7.508923464460818e-11,1.2363498025659008e-8,5.678997195965481e-10,8.683084705193176e-23,1.2516949383114147e-22,0.0
2.84970829779037e-22,-7.508923464460818e-11,1.2388447884736485e-8,5.689869033219446e-10,8.699949368864868e-23,1.2541801753593855e-22,0.0
2.8554243820122156e-22,-7.508923464460818e-11,1.241340138767619e-8,5.700745479524793e-10,8.71681472675625e-23,1.2566826416052517e-22,0.0
2.8611461229992337e-22,-7.508923464460818e-11,1.243840621121926e-8,5.711622815426434e-10,8.733718995388881e-23,1.2591852003816087e-22,0.0
2.866869103066653e-22,-7.508923464460818e-11,1.2463413874610058e-8,5.722516571509508e-10,8.750662146294654e-23,1.261689443275653e-22,0.0
2.8725949871392527e-22,-7.508923464460818e-11,1.2488514981941757e-8,5.733412992731187e-10,8.767654668888432e-23,1.2641961010132123e-22,0.0
2.878348651000313e-22,-7.508923464460818e-11,1.2513630679640314e-8,5.744312004843478e-10,8.784688747793003e-23,1.2667033714581138e-22,0.0
2.884106257976705e-22,-7.508923464460818e-11,1.2538759836008105e-8,5.755244155660255e-10,8.801723425903158e-23,1.2692141079816253e-22,0.0
2.8898652362716475e-22,-7.508923464460818e-11,1.2563915524172804e-8,5.766202262487498e-10,8.81877429261216e-23,1.271726127260015e-22,0.0
2.8956298261816705e-22,-7.508923464460818e-11,1.2589150914771133e-8,5.777160775679331e-10,8.835844207940342e-23,1.274238638875147e-22,0.0
2.9014165819739145e-22,-7.508923464460818e-11,1.2614424463850858e-8,5.788123833992026e-10,8.852924425305261e-23,1.2767538787036249e-22,0.0
2.907215435095622e-22,-7.508923464460818e-11,1.2639749262769008e-8,5.79908849792246e-10,8.870008715168538e-23,1.2792765479066527e-22,0.0
