Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State
3.2904119475240132e-6,2.246866159794081e-8,66.7731814238385,66.77318140136984,2.499855575646345e-8,2.522375295162959,14.306466427655735,171.67766580293514,166.93295355959629,0.5784647927418388,221.64770895942033,0.4820910179766268,204.7261660235466,0.2522375295162959
3.2905969983678183e-6,2.254483488783876e-8,66.77318142392751,66.77318140138267,2.5000764775492942e-8,2.522375295155204,14.3064664276741,171.67766580315552,166.93295355981874,0.5781133656627626,221.62155169278745,0.48224453475972623,204.75343667421444,0.2522375295155204
3.2901236021705123e-6,2.2446817293797494e-8,66.77318142377146,66.77318140132465,2.4990641087506673e-8,2.522375295139016,14.306466427642393,171.67766580277504,166.93295355942865,0.57776205315762,221.6054189643267,0.48239819381392857,204.78408952042201,0.2522375295139016
3.2892453100761263e-6,2.234106100118538e-8,66.7731814236481,66.77318140130703,2.499576374939291e-8,2.5223752951423832,14.306466427616286,171.67766580246175,166.93295355912022,0.5774108495063862,221.59010773086706,0.4825519957866737,204.8148818600756,0.25223752951423833
3.290063454341822e-6,2.2585463721469523e-8,66.77318142397604,66.77318140139059,2.4998593699710032e-8,2.5223752951550122,14.306466427684386,171.67766580327896,166.93295355994013,0.577059690955226,221.58395373454857,0.48270595468090066,204.8486911869726,0.2522375295155012
3.292055578280307e-6,2.281714372998067e-8,66.77318142431038,66.77318140149323,2.500580384515093e-8,2.522375295181373,14.306466427753467,171.67766580410793,166.93295356077596,0.5767085406425843,221.5830943375066,0.48286007852017004,204.884229220307,0.25223752951813727
3.295316442606519e-6,2.3076678790090455e-8,66.77318142471265,66.77318140163597,2.501143608401488e-8,2.522375295235109,14.306466427836828,171.67766580510826,166.93295356178163,0.5763573486302722,221.5894078473054,0.4830143788750705,204.92226018087123,0.2522375295235109
3.310202706523147e-6,2.3986999941882914e-8,66.77318142651201,66.77318140252501,2.5138450308293908e-8,2.5223752956323287,14.30646642820164,171.677665809486,166.93295356628005,0.5760060600369021,221.60360433385003,0.4831688691351466,204.96317597276,0.25223752956323287
3.3050991118554116e-6,2.3006210714271447e-8,66.77318142556598,66.77318140255979,2.513784085599994e-8,2.5223752958647387,14.3064664280046,171.6776658071215,166.93295356391496,0.5756545212857382,221.63986002801204,0.4833235830929105,205.01137248230617,0.2522375295864739
3.309909453162636e-6,2.3544478366943622e-8,66.77318142631127,66.77318140276678,2.5131513765744115e-8,2.522375295922311,14.306466428160366,171.67766580899072,166.93295356577818,0.5753030803084312,221.62614049814468,0.4834784417102404,205.042539934158,0.2522375295922311
3.302208242773325e-6,2.3100436674639013e-8,66.77318142471104,66.77318140161061,2.4970691046658502e-8,2.522375295247603,14.30646642783972,171.67766580514296,166.93295356177762,0.574952045872221,221.5680708268236,0.4836333748858794,205.05860379965895,0.2522375295247603
3.29911485937054e-6,2.3006846205930742e-8,66.77318142444666,66.77318140143981,2.495560238852513e-8,2.522375295145787,14.306466427785836,171.67766580449634,166.93295356111668,0.5746012446907947,221.53489091084148,0.48378842436810776,205.0836624930943,0.25223752951457873
3.2988532436255188e-6,2.2884039996284855e-8,66.77318142423749,66.77318140135345,2.493892603294109e-8,2.522375295118349,14.306466427743576,171.67766580398924,166.93295356059372,0.5742505864961173,221.51467650591835,0.4839436122412742,205.11347934299587,0.2522375295118349
3.3000919712923405e-6,2.3298137197258484e-8,66.77318142483412,66.773181401536,2.4961890826799547e-8,2.5223752951554395,14.306466427866058,171.67766580545901,166.93295356208532,0.5739001389136668,221.48474852793186,0.48409892350441786,205.14006418119277,0.25223752951554396
3.2996781657110522e-6,2.3279938865528038e-8,66.77318142481039,66.77318140153046,2.496289587120844e-8,2.5223752951539344,14.306466427861034,171.67766580539873,166.932953562026,0.5735498107693293,221.46791622561986,0.4842543784610863,205.17102349390743,0.25223752951539347
3.3001168050485183e-6,2.3398057269474748e-8,66.77318142496213,66.77318140156409,2.4962231468275143e-8,2.5223752951565586,14.306466427892701,171.67766580577873,166.93295356240534,0.5731995664119418,221.4562045987549,0.48440998417283915,205.2035042467177,0.25223752951565587
3.303968571581684e-6,2.3949804806022712e-8,66.77318142572616,66.77318140177637,2.49773170117648e-8,2.5223752951957694,14.306466428050678,171.67766580767446,166.93295356431543,0.5728494071390287,221.44430652508552,0.4845657390545554,205.23564348077733,0.25223752951957695
3.3046772164254657e-6,2.3873198085055947e-8,66.77318142561373,66.77318140174052,2.4967671780263246e-8,2.522375295192241,14.306466428028017,171.67766580740252,166.9329535640343,0.5724992557137274,221.44350235329446,0.4847216591339466,205.27123594364937,0.2522375295192241
3.3065770942237026e-6,2.4219256822277657e-8,66.77318142613974,66.77318140192048,2.4989052166374525e-8,2.522375295242928,14.306466428135913,171.67766580869727,166.93295356534938,0.5721491674779617,221.43474909147415,0.48487773037175946,205.30380359793423,0.2522375295242928
3.308793968064483e-6,2.4186032732131935e-8,66.77318142617384,66.77318140198781,2.4997836031059306e-8,2.5223752952950598,14.306466428142318,171.67766580877415,166.93295356543462,0.5717990597448718,221.43787256770648,0.4850339707326047,205.34024179423923,0.25223752952950595
3.3243534064731624e-6,2.534003940013463e-8,66.77318142837167,66.77318140303163,2.514254438204838e-8,2.5223752957477465,14.306466428588744,171.67766581413125,166.93295357092916,0.5714488887367474,221.44728411587093,0.4851903897749347,205.37873940051904,0.25223752957477463
3.298662947275949e-6,2.2596716053868704e-8,66.77318142506381,66.7731814024671,2.5152461376850987e-8,2.52237529586322,14.306466427898823,171.6776658058522,166.93295356265955,0.5710986178611455,221.4619516955142,0.4853469922217461,205.4182545806113,0.252237529586322
3.287950078213267e-6,2.155345191212632e-8,66.77318142368743,66.77318140213399,2.5140389721774513e-8,2.5223752958279655,14.306466427613033,171.67766580242272,166.9329535592186,0.5707484586203141,221.44624006658518,0.48550373118380763,205.44766730354416,0.25223752958279655
3.3010611792555184e-6,2.4047149604911056e-8,66.7731814262944,66.77318140224726,2.5067913639546624e-8,2.5223752954648586,14.30646642816189,171.677665809009,166.93295356573603,0.570398668537589,221.39353876096686,0.48566055146052484,205.46518685988815,0.2522375295464859
3.3036690683963897e-6,2.450473912674056e-8,66.77318142678065,66.77318140227592,2.5052734052170153e-8,2.522375295406196,14.306466428264393,171.67766581023903,166.93295356695162,0.5700490535998154,221.36870435420866,0.48581749862991364,205.49252636658645,0.2522375295406196
3.305033547729376e-6,2.4719789326610453e-8,66.77318142704782,66.77318140232802,2.5052978246684806e-8,2.522375295402419,14.306466428320032,171.67766581090672,166.93295356761956,0.5696996492992026,221.3387718315991,0.48597456397082756,205.51798686876117,0.25223752954024187
3.306180897165009e-6,2.489830386309677e-8,66.77318142726787,66.77318140236957,2.505427559172345e-8,2.5223752953969285,14.306466428365775,171.67766581145563,166.9329535681697,0.5693504334905475,221.31201995964668,0.4861317512251435,205.54425357234297,0.25223752953969286
3.3070214090169295e-6,2.501298546064845e-8,66.77318142741741,66.77318140240442,2.5056284018835873e-8,2.522375295398776,14.306466428396769,171.67766581182755,166.93295356854352,0.5690013328845228,221.29579488861296,0.48628907530715554,205.5737336167464,0.2522375295398776
3.3027620948454857e-6,2.4422390332290433e-8,66.77318142665585,66.77318140223346,2.5050754496153633e-8,2.522375295391563,14.30646642823855,171.67766580992893,166.93295356663964,0.5686522767602584,221.2897277614421,0.486446550506074,205.60629232321216,0.2522375295391563
3.3019664631319553e-6,2.4209871440916686e-8,66.77318142637989,66.77318140217004,2.504398026306299e-8,2.522375295391857,14.306466428181595,171.67766580924547,166.93295356594976,0.568303147842178,221.30050557176912,0.4866042034032821,205.64457809033377,0.2522375295391857
3.3040750365750938e-6,2.5210143750342695e-8,66.77318142787755,66.7731814026674,2.509225277075273e-8,2.522375295532773,14.306466428489783,171.67766581294373,166.93295356969386,0.567954206882547,221.27383007982817,0.4867619745001434,205.67004465587334,0.25223752955327733
3.302997667169338e-6,2.5082396604148016e-8,66.77318142767027,66.77318140258787,2.5078969804071644e-8,2.522375295508649,14.306466428447651,171.67766581243814,166.93295356917565,0.5676054102899056,221.25341570679484,0.4869198735998338,205.69762334844017,0.25223752955086487
3.3154392582710158e-6,2.564433021490231e-8,66.77318142825509,66.77318140261076,2.504948069123903e-8,2.522375295436862,14.306466428571825,171.67766581392823,166.93295357063775,0.5672566553496889,221.24775469658232,0.4870779246662464,205.7303651543192,0.25223752954368617
3.310855964101843e-6,2.5064270214869566e-8,66.77318142737072,66.77318140230645,2.5038930010435334e-8,2.522375295326509,14.306466428388415,171.6776658117273,166.9329535684268,0.5669082411543479,221.19913324528574,0.48723605810741694,205.7481131049248,0.2522375295326509
3.3085577522595724e-6,2.4750527849448645e-8,66.77318142690169,66.77318140215117,2.502037918808465e-8,2.5223752952860172,14.30646642829217,171.67766581057236,166.93295356725423,0.5665600344607751,221.16964996791518,0.48739430491921976,205.77253923478435,0.25223752952860173
3.3091189689471747e-6,2.4927945485586633e-8,66.77318142713936,66.77318140221143,2.5025777170504784e-8,2.5223752952917917,14.30646642834126,171.67766581116143,166.93295356784841,0.5662119922627123,221.14634374140428,0.4875526751774982,205.7991362448795,0.25223752952917916
3.3091284299804693e-6,2.495141426805958e-8,66.7731814271468,66.77318140219539,2.5018177234633886e-8,2.522375295281205,14.306466428343409,171.67766581118724,166.932953567867,0.5658640760782047,221.12856475097453,0.4877111775378469,205.82759813501127,0.2522375295281205
3.3090861888273836e-6,2.489780115411122e-8,66.77318142706655,66.77318140216875,2.5016287216565214e-8,2.5223752952730223,14.306466428326837,171.67766581098837,166.93295356766635,0.565516307354251,221.10770508612038,0.4878698069642347,205.85497499296613,0.2522375295273022
3.3041688495848437e-6,2.423811240603868e-8,66.7731814261564,66.7731814019183,2.500098460595108e-8,2.5223752952262752,14.306466428138437,171.67766580872757,166.93295356539102,0.5651686876286135,221.08662440534152,0.48802856313626997,205.88228281927348,0.2522375295226275
3.306839921936057e-6,2.4622961447562375e-8,66.77318142671285,66.7731814020899,2.5021327881820625e-8,2.5223752952632257,14.306466428252756,171.6776658100994,166.93295356678217,0.5648212328228237,221.06325668803632,0.4881874432980395,205.90899687727372,0.25223752952632256
3.3074191599646892e-6,2.4473678639225227e-8,66.77318142645997,66.77318140198629,2.4989559593602366e-8,2.522375295241552,14.306466428202585,171.67766580949734,166.93295356614993,0.5644738386157107,221.05487307687196,0.48834647184352964,205.94096670985942,0.2522375295241552
3.3039024268650277e-6,2.4036988399700476e-8,66.7731814258704,66.77318140183341,2.499636353189213e-8,2.522375295205234,14.30646642807922,171.67766580801697,166.932953564676,0.5641265906378732,221.03418978491106,0.48850562985630785,205.9688609246922,0.25223752952052336
3.304239988751539e-6,2.3782917413228688e-8,66.77318142549402,66.77318140171111,2.496743325800816e-8,2.522375295187984,14.306466428003098,171.6776658071035,166.93295356373505,0.5637793496602146,221.03350464852747,0.4886649513534873,206.0040842556341,0.2522375295187984
3.3050373205893435e-6,2.3541454119424543e-8,66.77318142524767,66.77318140170622,2.4971240554303565e-8,2.5223752952309075,14.306466427951474,171.67766580648401,166.9329535631192,0.563432120210024,221.03216922494846,0.48882443815964505,206.0397006988709,0.25223752952309075
3.319190049377929e-6,2.445554159180574e-8,66.77318142709522,66.77318140263968,2.511643659916364e-8,2.5223752956457623,14.306466428324883,171.67766581096492,166.93295356773805,0.5630848634111563,221.03641780405286,0.48898410282843235,206.07802187883334,0.25223752956457623
3.3037271376061972e-6,2.3191307096936953e-8,66.7731814258804,66.7731814026891,2.5174166487950344e-8,2.5223752958951073,14.306466428067226,171.67766580787304,166.932953564701,0.5627375905769259,221.03904140327234,0.4891439435555539,206.11595430895852,0.25223752958951073
3.294557117757418e-6,2.2367682372959052e-8,66.77318142479521,66.77318140242753,2.515767271276677e-8,2.5223752958748062,14.306466427842452,171.67766580517574,166.93295356198803,0.5623904474078588,221.02073719849514,0.48930393003639056,206.1473574947967,0.25223752958748064
3.3063842785311775e-6,2.4655313790589162e-8,66.77318142709208,66.77318140243676,2.5079262925052503e-8,2.522375295477737,14.306466428327173,171.6776658109924,166.9329535677302,0.5620436789602042,220.96723401951422,0.4894640104689353,206.16759975106507,0.25223752954777373
3.3037972184760608e-6,2.4430864442592792e-8,66.77318142670333,66.77318140227248,2.5066204671103e-8,2.5223752954064516,14.30646642824722,171.67766581003295,166.93295356675836,0.5616971151896749,220.93815494413636,0.4896242249652101,206.19648428720163,0.25223752954064516
3.3036393487865383e-6,2.4348527194462122e-8,66.77318142659969,66.77318140225117,2.506604231596991e-8,2.5223752954068916,14.30646642822564,171.677665809774,166.93295356649924,0.5613507129956182,220.91526647959176,0.48978458337192066,206.22749033399373,0.2522375295406892
3.300895134924415e-6,2.4157504441291167e-8,66.77318142645628,66.77318140229877,2.5097533552571083e-8,2.5223752954553724,14.306466428193268,171.67766580938553,166.9329535661407,0.561004445263346,220.89627250717388,0.48994509068574305,206.25957293338217,0.25223752954553724
3.279132118311441e-6,2.1752600165569902e-8,66.77318142315937,66.77318140140677,2.5011289068219786e-8,2.5223752953296503,14.30646642751324,171.6776658012252,166.93295355789843,0.5606580941641294,220.90856641800315,0.49010579489239414,206.30199422898409,0.252237529532965
3.295842888800436e-6,2.3835977192021574e-8,66.77318142589311,66.77318140205713,2.4969980520494012e-8,2.5223752954485223,14.306466428086042,171.67766580809882,166.9329535647328,0.5603112714136138,220.97663197477857,0.4902667888414341,206.3644203281209,0.25223752954485223
3.324627457643884e-6,2.8093490200831184e-8,66.77318143141859,66.7731814033251,2.4827925948216434e-8,2.5223752956961487,14.306466429248426,171.67766582204743,166.93295357854646,0.5599635047403643,221.11253308359258,0.4904281846594068,206.45100452178988,0.25223752956961487
3.336281199449326e-6,2.992569925197586e-8,66.773181433875,66.7731814039493,2.4791791003903764e-8,2.5223752958418704,14.306466429763038,171.67766582822279,166.93295358468748,0.5596151707190875,221.19434542666332,0.4905899000369521,206.51985484512025,0.25223752958418705
3.341184089555469e-6,3.060370312724103e-8,66.7731814349181,66.77318140431439,2.474415724979228e-8,2.522375296033514,14.30646642998412,171.67766583087578,166.93295358729523,0.5592669977733884,221.17153054457813,0.49075177371666995,206.55396164887716,0.2522375296033514
3.3150281006618536e-6,2.5240328938025414e-8,66.77318142833414,66.77318140309382,2.499020389278701e-8,2.5223752959580246,14.306466428592985,171.67766581418215,166.93295357083534,0.5589197188061386,221.0434443662594,0.4909136362370358,206.55155730764778,0.2522375295958025
3.2813201553534044e-6,2.0131159406133747e-8,66.7731814219229,66.77318140179175,2.5188263977652596e-8,2.522375295809256,14.306466427241633,171.67766579796591,166.93295355480728,0.5585731472493178,220.94215522022716,0.49107553601118703,206.55958376020283,0.2522375295809256
3.274777465239967e-6,1.9484900803945493e-8,66.77318142104231,66.77318140155741,2.517311535004812e-8,2.5223752957723207,14.306466427059373,171.6776657957788,166.93295355260577,0.5582267026931439,220.92423308912555,0.49123761321088766,206.59781076293154,0.25223752957723206
3.2778493535583772e-6,1.976231667200068e-8,66.77318142145184,66.77318140168953,2.519533054300208e-8,2.522375295798669,14.306466427142936,171.67766579678155,166.93295355362963,0.5578802007400521,220.93279694534013,0.49139991509416914,206.64621969022429,0.2522375295798669
3.308229403030613e-6,2.463971249255792e-8,66.77318142713345,66.77318140249373,2.5127002908681466e-8,2.522375295482126,14.306466428332012,171.67766581105047,166.93295356783364,0.5575338187660431,220.91588331479966,0.49156240454428524,206.68663168760054,0.2522375295482126
3.309421349263699e-6,2.498434392705917e-8,66.77318142741954,66.7731814024352,2.510048491893975e-8,2.5223752953884087,14.306466428393716,171.67766581179092,166.9329535685489,0.5571873980425324,220.92176867553133,0.4917251161483391,206.7344955934699,0.2522375295388409
3.31110970613673e-6,2.5269493164614687e-8,66.77318142775331,66.77318140248381,2.5098951557248477e-8,2.522375295368903,14.30646642846337,171.67766581262677,166.93295356938327,0.5568409321723196,220.9285729394118,0.49188804944154046,206.78225935864012,0.25223752953689027
3.3089566093132248e-6,2.472826787780491e-8,66.77318142693727,66.77318140220902,2.504285219451877e-8,2.522375295315759,14.306466428297805,171.67766581063998,166.9329535673432,0.5564943207612362,220.94979744403182,0.49205122585478717,206.8346404888588,0.2522375295315759
3.3092705650541526e-6,2.4663044051465022e-8,66.77318142685576,66.7731814021927,2.505186052828591e-8,2.5223752953081453,14.306466428280107,171.6776658104276,166.93295356713938,0.5561476522551704,220.95831808419408,0.49221462414641726,206.882445024566,0.2522375295308145
3.3080733763488405e-6,2.4316821889414086e-8,66.77318142630213,66.77318140198533,2.5005834363131312e-8,2.5223752952584744,14.306466428168415,171.6776658090873,166.93295356575535,0.5558008216133613,220.98192639506826,0.49237826818283603,206.9353916663292,0.25223752952584744
3.307017756428232e-6,2.4238075546634263e-8,66.77318142622991,66.77318140199182,2.5029574007537336e-8,2.522375295258173,14.306466428151488,171.67766580888417,166.93295356557476,0.5554539446705161,220.98889683982122,0.49254213179487716,206.98270006344535,0.2522375295258173
3.3094657905311316e-6,2.4054202629741894e-8,66.77318142599269,66.77318140193847,2.5000361677920842e-8,2.5223752952811433,14.306466428104379,171.67766580831886,166.93295356498172,0.5551068206880798,221.02470058026012,0.4927062625658227,207.04026045811116,0.25223752952811435
3.322543071611111e-6,2.4834047263055936e-8,66.77318142771173,66.77318140287768,2.5153019767237586e-8,2.5223752957216345,14.306466428450426,171.67766581247145,166.93295356927933,0.554759479298802,221.05624822809352,0.4928706555006454,207.09674466001036,0.25223752957216344
3.297931630032916e-6,2.233090290459927e-8,66.77318142474863,66.77318140241773,2.517204729333548e-8,2.5223752958614782,14.306466427831609,171.67766580504562,166.93295356187159,0.5544118833459903,221.09313309804733,0.4930353184711884,207.1549248686441,0.2522375295861478
3.285268848155503e-6,2.1034489261495537e-8,66.77318142300089,66.7731814019664,2.513928572855811e-8,2.5223752958044217,14.306466427470088,171.6776658007074,166.9329535575022,0.5540641566312624,221.11223585514372,0.49320022702334576,207.20783635086983,0.25223752958044215
3.3069966610206057e-6,2.490716743963617e-8,66.77318142757595,66.77318140266877,2.5133174413346887e-8,2.5223752955592915,14.30646642842371,171.67766581215085,166.93295356893987,0.5537166685388906,221.07828192403952,0.49336530238748916,207.24377663488679,0.25223752955592915
3.3059999678936335e-6,2.4736815706916104e-8,66.77318142722308,66.77318140248627,2.5103114752601558e-8,2.5223752954779832,14.306466428352579,171.67766581129726,166.9329535680577,0.5533690766155649,221.0935163333812,0.4935306246289768,207.2969672905052,0.2522375295477983
3.301134700004073e-6,2.422339040464294e-8,66.77318142648927,66.77318140226589,2.5081121109445998e-8,2.5223752954307264,14.30646642820144,171.6776658094836,166.93295356622318,0.553021400684482,221.10590351580456,0.4936961893784583,207.34921655211062,0.25223752954307266
3.2995159361633987e-6,2.3962747341954582e-8,66.77318142611392,66.77318140215117,2.5064005248894848e-8,2.522375295409973,14.306466428124597,171.6776658085615,166.9329535652848,0.5526736247333643,221.12059071376606,0.493862001233476,207.4024563724557,0.2522375295409973
3.3025759064335576e-6,2.440966628824981e-8,66.77318142674652,66.77318140233686,2.5088694963211648e-8,2.5223752954411287,14.306466428254433,171.67766581011952,166.93295356686627,0.5523257591891461,221.1337803249086,0.49402805881971035,207.45540009296806,0.2522375295441129
3.3004905649268942e-6,2.4156167732769518e-8,66.77318142636653,66.77318140221037,2.5064237365171807e-8,2.522375295416329,14.306466428177206,171.6776658091928,166.93295356591634,0.551977750647509,221.1546407909279,0.4941943747835462,207.511068522386,0.2522375295416329
3.3041724856563524e-6,2.464323856088413e-8,66.7731814270678,66.77318140242456,2.509614410412848e-8,2.5223752954550456,14.306466428320778,171.67766581091567,166.9329535676695,0.5516296216347509,221.17226580755963,0.49436094481007903,207.56580729196142,0.25223752954550455
3.299031022134328e-6,2.4053605773843856e-8,66.77318142623493,66.77318140218132,2.506803009912439e-8,2.522375295411208,14.306466428149488,171.67766580886018,166.93295356558733,0.5512814082817197,221.18470124643864,0.49452776059820575,207.61875755372967,0.25223752954112083
3.3082418614939647e-6,2.5389720104129765e-8,66.7731814280767,66.77318140268699,2.5126713102404922e-8,2.5223752954791263,14.306466428528546,171.67766581340888,166.93295357019176,0.5509332764627813,221.1733112638661,0.49469478431477265,207.66355652623074,0.2522375295479126
3.311545464357444e-6,2.4878417992368895e-8,66.77318142714651,66.7731814022681,2.5038139595381474e-8,2.5223752953355922,14.306466428341768,171.67766581116754,166.9329535678663,0.5505849656956726,221.1993357910587,0.4948620742812096,207.72092106432407,0.2522375295335592
3.2949123189498547e-6,2.2407383504230438e-8,66.77318142362863,66.77318140122125,2.4946859871599463e-8,2.5223752951056904,14.306466427616103,171.67766580245956,166.9329535590716,0.5502365813041458,221.21023220998035,0.4950296042799791,207.7726369284632,0.25223752951056905
3.293637656533719e-6,2.186163072792624e-8,66.77318142285424,66.77318140099261,2.4919814360606742e-8,2.5223752950632914,14.306466427456913,171.67766580054928,166.93295355713562,0.5498880866864612,221.2263860256881,0.4951973846079629,207.8265713014644,0.25223752950632916
3.2936671305033916e-6,2.1786941584167607e-8,66.77318142276958,66.77318140098265,2.4923892900816592e-8,2.5223752950672034,14.306466427438952,171.67766580033376,166.93295355692396,0.5495395155796063,221.23769410380655,0.49536540925824923,207.87921146429753,0.25223752950672035
3.295679530949481e-6,2.1894169144331954e-8,66.77318142290586,66.7731814010117,2.491591991045397e-8,2.5223752950752045,14.306466427467976,171.67766580068204,166.93295355726465,0.5491907982155603,221.25902344220597,0.4955336958061008,207.9356382844817,0.25223752950752043
3.2952804110295566e-6,2.178329427948711e-8,66.77318142274649,66.77318140096321,2.491032166665696e-8,2.522375295065067,14.306466427435218,171.67766580028893,166.93295355686624,0.5488419623439962,221.2763670668317,0.49570223874602576,207.99087892489825,0.2522375295065067
3.2957134280169746e-6,2.1885553813660863e-8,66.7731814228889,66.77318140100334,2.491650247169603e-8,2.5223752950698506,14.306466427464395,171.67766580063906,166.93295355722225,0.5484930310227013,221.2903988766018,0.49587103355964623,208.04514606446608,0.2522375295069851
3.2951772239694625e-6,2.1759907653517985e-8,66.77318142269885,66.77318140093895,2.490254667109259e-8,2.5223752950579,14.30646642742591,171.67766580017724,166.93295355674715,0.5481439322421358,221.31477392523175,0.49604009753861356,208.10313875482916,0.25223752950579004
3.2942918298385646e-6,2.196064663451125e-8,66.77318142302225,66.77318140106162,2.493594921561737e-8,2.5223752950824316,14.30646642749064,171.677665800954,166.93295355755566,0.5477947984563563,221.32012397831483,0.49620940029278177,208.15458377467354,0.2522375295082432
3.2959932323473554e-6,2.1826835450156068e-8,66.77318142281493,66.7731814009881,2.4912152368603566e-8,2.5223752950740135,14.30646642744933,171.67766580045827,166.93295355703734,0.5474453808254665,221.3612163928974,0.49637899999653695,208.21856268450756,0.25223752950740136
3.295225367273183e-6,2.1715918396836287e-8,66.77318142267069,66.77318140095477,2.4912418308226954e-8,2.5223752950704976,14.30646642741926,171.67766580009743,166.93295355667672,0.5470957450522209,221.3928717983447,0.49654888204661374,208.27939526577507,0.25223752950704975
3.2973630984982677e-6,2.1838848063282512e-8,66.7731814229038,66.77318140106496,2.492360558745729e-8,2.5223752951218144,14.306466427466939,171.6776658006696,166.9329535572595,0.546745856198932,221.42954571050208,0.4967190562532529,208.34234150142433,0.2522375295121814
3.314229334838676e-6,2.3088049694308665e-8,66.77318142515216,66.77318140206411,2.5059736417207517e-8,2.522375295527211,14.30646642792457,171.67766580616117,166.93295356288044,0.5463956038545619,221.48207884452532,0.4968895505042032,208.41129626278817,0.2522375295527211
3.3077855119247304e-6,2.3333562193528223e-8,66.77318142606254,66.77318140272898,2.5168711601084493e-8,2.5223752959020733,14.306466428105605,171.6776658083336,166.93295356515637,0.5460451723423245,221.5081368886831,0.4970603214661384,208.47091469201496,0.25223752959020734
3.2985227030557023e-6,2.2810137778606077e-8,66.77318142538032,66.77318140257017,2.5157867433698895e-8,2.522375295895383,14.306466427964333,171.67766580663832,166.9329535634508,0.5456946458903766,221.52209691122792,0.4972313492785725,208.52625410063868,0.2522375295895383
3.300379226315386e-6,2.388203945713485e-8,66.77318142597186,66.77318140208982,2.5062967755622628e-8,2.5223752953791685,14.306466428095082,171.6776658082073,166.93295356492965,0.545344260149544,221.502209117518,0.49740257987449105,208.56994456999942,0.25223752953791684
3.3000003335473845e-6,2.401985543798446e-8,66.77318142604297,66.77318140202311,2.5044718868267716e-8,2.522375295314453,14.306466428111342,171.67766580840242,166.93295356510743,0.5449937687492565,221.51770883931448,0.4975740703335136,208.6259330576474,0.2522375295314453
3.301690308239314e-6,2.45651277097636e-8,66.77318142689082,66.77318140232569,2.5111141715130387e-8,2.5223752953792316,14.30646642828272,171.67766581045896,166.93295356722706,0.5446433177132983,221.51223440985802,0.4977457851313081,208.6742676956436,0.25223752953792317
3.29980653784778e-6,2.435167401060312e-8,66.7731814266225,66.77318140227084,2.5105512966218407e-8,2.5223752953854555,14.306466428227267,171.67766580979352,166.93295356655628,0.5442927561736394,221.52842999841798,0.4979177563623318,208.72951720293915,0.25223752953854556
3.3003053997121927e-6,2.4326502590099608e-8,66.77318142659873,66.77318140227221,2.5102284362353872e-8,2.5223752953947747,14.306466428222567,171.67766580973714,166.93295356649682,0.5439420322775369,221.5520736024193,0.4980899926013971,208.78661418658177,0.2522375295394775
3.30128904973218e-6,2.4232169604232467e-8,66.77318142653405,66.77318140230189,2.510505061198023e-8,2.522375295435362,14.306466428208875,171.67766580957283,166.93295356633513,0.5435911177310827,221.5797813757195,0.4982624970423367,208.84439929347315,0.25223752954353623
3.30257137378983e-6,2.3645463365085106e-8,66.77318142629083,66.77318140264538,2.5212678117573922e-8,2.522375295730412,14.306466428149685,171.67766580886254,166.9329535657271,0.5432399824988462,221.61180348897923,0.49843527374648466,208.90305942953145,0.2522375295730412
3.2863058479947317e-6,2.153256684067628e-8,66.77318142379806,66.7731814022655,2.5230085898013603e-8,2.5223752958538244,14.306466427628978,171.67766580261406,166.93295355949513,0.542888528806399,221.65786971360677,0.49860834229229406,208.96593781174334,0.2522375295853824
3.2788630116507524e-6,2.0765923203214243e-8,66.77318142277511,66.77318140200919,2.520858684019379e-8,2.522375295830437,14.306466427417565,171.6776658000771,166.93295355693778,0.5425370424258165,221.6628891202735,0.4987816371600075,209.0146997184519,0.2522375295830437
3.286498812715101e-6,2.0893148544587348e-8,66.7731814228593,66.77318140196616,2.514876255571897e-8,2.522375295824949,14.30646642743984,171.6776658003444,166.93295355714824,0.5421853163577424,221.6976410887226,0.49895521004947024,209.0746005548943,0.2522375295824949
3.306405332102452e-6,2.264097709314683e-8,66.77318142518702,66.77318140254606,2.5147242350111392e-8,2.5223752959213055,14.306466427924905,171.67766580616518,166.93295356296755,0.5418334508885476,221.71798856554307,0.49912904068511516,209.1301329493661,0.2522375295921305
3.3078437033804234e-6,2.3740428289897864e-8,66.77318142566898,66.77318140192857,2.501152962426877e-8,2.522375295328379,14.306466428036057,171.677665807499,166.93295356417246,0.5414818969082963,221.6735721880426,0.49930302354729206,209.16293073210124,0.2522375295328379
3.3031570983616674e-6,2.338255900014019e-8,66.77318142501738,66.77318140163483,2.4984570067449138e-8,2.5223752951952205,14.306466427902443,171.67766580589563,166.93295356254347,0.5411303953495419,221.66636689359478,0.49947721773240655,209.20846105573622,0.25223752951952205
3.30112620719533e-6,2.3173982732771492e-8,66.77318142472235,66.77318140154837,2.4979315588887665e-8,2.522375295175066,14.306466427841393,171.67766580516303,166.93295356180587,0.540778920031515,221.66292204879113,0.4996516276063019,209.2549320176576,0.2522375295175066
3.2997593144161762e-6,2.302371004958559e-8,66.7731814245031,66.77318140147938,2.4975618414088526e-8,2.5223752951551566,14.306466427796005,171.67766580461839,166.93295356125773,0.5404274469687188,221.6629223572273,0.499826256505665,209.30212188157392,0.25223752951551565
