Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,Storage Inventory,Charge per Hour,Discharge per Hour,Net charge rate
6.117850241356476e-6,3.093828393474496e-8,66.77318151673579,66.7731814857975,4.8467049464452754e-8,2.5223753089241363,14.3064664453847,171.6776660156828,166.93295379183945,0.4498369069506708,1103.109147867035,0.38859417106898436,1229.7369343726386,0.25223753089241363,0.0,0.0,0.0,0.0
6.117777099395257e-6,3.0930711769627806e-8,66.77318151669468,66.77318148576396,4.844645252799468e-8,2.5223753089181318,14.306466445377767,171.6776660155996,166.93295379173668,0.44333272706651566,1105.4961033459517,0.39352384410198527,1233.794344184888,0.25223753089181317,0.0,0.0,0.0,0.0
6.117837431221404e-6,3.097658662909453e-8,66.77318151673924,66.77318148576266,4.843631660188943e-8,2.522375308916875,14.306466445387855,171.67766601572066,166.9329537918481,0.4368070147146984,1108.5949378794044,0.3984756644357986,1238.5660638126296,0.2522375308916875,0.0,0.0,0.0,0.0
6.117560921589791e-6,3.1003510425620107e-8,66.77318151677571,66.77318148577218,4.8440159099678166e-8,2.5223753089152727,14.306466445395145,171.67766601580814,166.93295379193924,0.4302553771619315,1112.3247462645465,0.4034523655122302,1243.926713803712,0.2522375308915273,0.0,0.0,0.0,0.0
6.116938263146443e-6,3.1109225417935704e-8,66.7731815169078,66.77318148579857,4.843888034752425e-8,2.5223753089153123,14.306466445422766,171.6776660161396,166.93295379226947,0.42367238098216775,1116.8350133450567,0.4084575605067848,1250.0658361073565,0.2522375308915312,0.0,0.0,0.0,0.0
6.118176092653027e-6,3.106216484027868e-8,66.77318151684125,66.77318148577908,4.843908694341267e-8,2.522375308909494,14.306466445408883,171.67766601597302,166.9329537921031,0.4170514156429911,1122.294818808622,0.4134958495252436,1257.196068579221,0.25223753089094936,0.0,0.0,0.0,0.0
6.1174231580990135e-6,3.136249970836502e-8,66.77318151715272,66.77318148579022,4.838322657699665e-8,2.5223753089071836,14.306466445478197,171.67766601680478,166.9329537928818,0.4103836589798268,1129.0218384241393,0.41857379327409366,1265.739830049593,0.2522375308907184,0.0,0.0,0.0,0.0
6.1169888952547995e-6,3.177765828255019e-8,66.7731815176083,66.77318148583063,4.833426423212018e-8,2.5223753088977685,14.306466445576984,171.67766601799022,166.9329537940207,0.4036611825723404,1136.8877066142531,0.42369689113001985,1275.468453002527,0.25223753088977685,0.0,0.0,0.0,0.0
6.117786244372864e-6,3.1974555003699834e-8,66.77318151778583,66.77318148581126,4.827505046261849e-8,2.522375308895943,14.306466445618657,171.6776660184903,166.93295379446454,0.3968764397092206,1145.8376035913086,0.4288700342375318,1286.25089151701,0.2522375308895943,0.0,0.0,0.0,0.0
6.1180991754740776e-6,3.209007326532287e-8,66.77318151791815,66.77318148582806,4.826787347273859e-8,2.5223753088917897,14.306466445646793,171.67766601882792,166.93295379479534,0.3900240317017441,1155.5630032635327,0.4340957483064329,1297.5775037500516,0.252237530889179,0.0,0.0,0.0,0.0
6.119152849975572e-6,3.2033847574552965e-8,66.77318151785055,66.77318148581668,4.826701368643887e-8,2.522375308895286,14.306466445632775,171.67766601865972,166.93295379462631,0.38309550375414103,1166.50287714995,0.4393791283101573,1310.0018472566453,0.2522375308895286,0.0,0.0,0.0,0.0
6.119004562592598e-6,3.2102264402311675e-8,66.77318151792775,66.77318148582549,4.826654606183679e-8,2.5223753088884293,14.306466445648901,171.67766601885322,166.93295379481938,0.37608150260109746,1178.7862854894172,0.44472568355077663,1323.6131907078723,0.25223753088884293,0.0,0.0,0.0,0.0
6.119322377070835e-6,3.206868814942254e-8,66.77318151787158,66.77318148580288,4.8255456038683363e-8,2.522375308887741,14.306466445638074,171.6776660187233,166.93295379467892,0.36897075542920144,1192.6889528359961,0.45014220765441143,1338.6882465712324,0.2522375308887741,0.0,0.0,0.0,0.0
6.119284291889702e-6,3.213737453933163e-8,66.77318151796351,66.77318148582613,4.825500771096738e-8,2.5223753088922485,14.30646644565726,171.67766601895354,166.93295379490874,0.3617518372008216,1208.2327544451364,0.4556349411792472,1355.1078542714567,0.25223753088922485,0.0,0.0,0.0,0.0
6.118064498555084e-6,3.206160847923911e-8,66.77318151787684,66.77318148581523,4.825898968034019e-8,2.522375308895735,14.306466445638891,171.6776660187331,166.93295379469208,0.35441240711134253,1225.5492378266224,0.46121012466104777,1372.8720089769356,0.2522375308895735,0.0,0.0,0.0,0.0
6.119661137010512e-6,3.1776847375653006e-8,66.77318151762188,66.77318148584503,4.833250020861178e-8,2.5223753089109637,14.306466445579954,171.67766601802586,166.93295379405467,0.34694129161372594,1244.4707543285767,0.46687177328173657,1391.5012497957723,0.25223753089109635,0.0,0.0,0.0,0.0
6.119321587824558e-6,3.146726168523628e-8,66.77318151727522,66.77318148580795,4.837004978792817e-8,2.522375308911538,14.306466445504762,171.67766601712356,166.93295379318803,0.33931981822993124,1266.0744296015473,0.47262968092362556,1412.2406195576405,0.2522375308911538,0.0,0.0,0.0,0.0
6.118480482079183e-6,3.131851222804016e-8,66.77318151711677,66.77318148579826,4.8390580314270126e-8,2.5223753089159375,14.306466445470125,171.67766601670792,166.93295379279192,0.3315271107046282,1290.6768223001118,0.4784939867069688,1435.1645010820785,0.25223753089159373,0.0,0.0,0.0,0.0
6.1178084284657e-6,3.118467706286765e-8,66.77318151696834,66.77318148578367,4.840973234206627e-8,2.5223753089146337,14.306466445437687,171.67766601631865,166.93295379242085,0.3235402975013143,1318.5645455933363,0.48447429369305217,1460.157398438826,0.2522375308914634,0.0,0.0,0.0,0.0
6.1164882325791904e-6,3.098866407924561e-8,66.77318151675824,66.77318148576957,4.844548891317547e-8,2.5223753089113887,14.306466445391084,171.67766601575943,166.93295379189559,0.31533301373381906,1350.2393908357008,0.4905802551883424,1487.2301371416943,0.2522375308911389,0.0,0.0,0.0,0.0
6.116467619538992e-6,3.090901357083453e-8,66.7731815167185,66.77318148580947,4.848727635195245e-8,2.5223753089210916,14.306466445379495,171.67766601562036,166.93295379179622,0.3068718446023832,1386.7140026935842,0.4968239049397314,1516.895592073651,0.25223753089210915,0.0,0.0,0.0,0.0
6.114940580339501e-6,3.0806698081420336e-8,66.7731815166119,66.7731814858052,4.8512794832060964e-8,2.522375308915521,14.30646644535527,171.67766601532963,166.93295379152974,0.2981165568707045,1428.9677839332103,0.5032185068992823,1549.4188155857441,0.2522375308915521,0.0,0.0,0.0,0.0
6.113461761770763e-6,3.072534804360316e-8,66.77318151653654,66.77318148581118,4.853115000717323e-8,2.5223753089203056,14.306466445338113,171.67766601512378,166.9329537913413,0.2890170192786458,1478.4224827556911,0.509778842147063,1585.126678638205,0.25223753089203055,0.0,0.0,0.0,0.0
6.101788989839035e-6,3.074028276373042e-8,66.77318151663502,66.77318148589472,4.860048095667991e-8,2.522375308919492,14.306466445353141,171.6776660153041,166.93295379158752,0.27951197654095516,1536.6759542315408,0.516519282145708,1623.9309276077906,0.2522375308919492,0.0,0.0,0.0,0.0
2.988844364972509e-6,877.2475565110542,1228.7897727317713,351.54221622071697,4.866484990865592e-8,45.20471704191168,256.3931594471188,3076.7191440530833,3071.9744318294274,0.2897386704998986,1607.5413918686054,0.5099798768539905,1667.7795695325576,4.520471704191168,0.0,0.0,0.0,0.0
2.9861845263585337e-6,974.6607311238339,1357.8248714301792,383.1641403063453,1.511994132678054e-8,49.94433968251919,283.27546092568457,3399.306890830971,3394.562178575448,0.3017121523611172,1679.2183360284312,0.5021493872518012,1712.198324189702,4.994433968251919,0.0,0.0,0.0,0.0
2.987474364131954e-6,974.6607311178597,1357.824871422458,383.16414030459873,1.4994005382744162e-8,49.94433968249716,283.27546092408596,3399.306890811788,3394.562178556145,0.313201577704462,1748.7351605916288,0.4945168829546641,1754.8550060884613,4.994433968249716,0.0,0.0,0.0,0.0
2.9916165498506422e-6,974.6607311175119,1357.824871421756,383.1641403042439,1.4985034571593204e-8,49.94433968229689,283.2754609239404,3399.306890810041,3394.5621785543894,0.3241972661897642,1819.6428756276232,0.48709609627398975,1800.4703663757405,4.994433968229689,0.0,0.0,0.0,0.0
2.9957020849717995e-6,974.6607311245247,1357.8248714308143,383.1641403062897,1.498621158466135e-8,49.94433968245441,283.2754609258275,3399.306890832686,3394.5621785770354,0.3347029205266545,1890.0192043152892,0.4798896909000908,1846.6596288280743,4.994433968245441,0.0,0.0,0.0,0.0
2.9961021787917954e-6,974.66073112293,1357.824871428791,383.164140305861,1.4978413914865105e-8,49.94433968245445,283.27546092540655,3399.306890827635,3394.5621785719773,0.34472753188847877,1959.1045301960498,0.4728963656238592,1892.5685408347222,4.994433968245445,0.0,0.0,0.0,0.0
2.995607084207858e-6,974.6607311192234,1357.8248714239958,383.1641403047721,1.496064426238242e-8,49.94433968238092,283.27546092440895,3399.306890815664,3394.562178559989,0.354277502362887,2027.2707305256044,0.4661174122653342,1938.7557803421005,4.994433968238092,0.0,0.0,0.0,0.0
2.994229003417152e-6,974.6607311245942,1357.8248714309345,383.1641403063404,1.4930798008023197e-8,49.944339682531044,283.2754609258569,3399.3068908330392,3394.5621785773365,0.36336183856767984,2094.1436955273753,0.45955264329533024,1984.9026160073486,4.994433968253104,0.0,0.0,0.0,0.0
2.9919320663845273e-6,974.6607311245517,1357.8248714309148,383.16414030636304,1.491152941250723e-8,49.944339682575595,283.2754609258543,3399.306890833008,3394.5621785772864,0.3720024909439364,2157.8642197630234,0.45319237952375446,2028.9640335838685,4.994433968257559,0.0,0.0,0.0,0.0
2.9904313259466307e-6,974.6607311213825,1357.8248714266467,383.1641403052642,1.4886941463586637e-8,49.94433968238857,283.2754609249671,3399.3068908223613,3394.5621785666167,0.38020676963863936,2220.5351541036616,0.44703943317529504,2073.6313555828056,4.994433968238857,0.0,0.0,0.0,0.0
2.9873205971408076e-6,974.6607311165782,1357.8248714205824,383.1641403040045,1.4864440406230763e-8,49.944339682412945,283.2754609237055,3399.3068908072223,3394.5621785514563,0.38798830343673607,2281.248908865104,0.4410918495217236,2117.8775239958836,4.994433968241294,0.0,0.0,0.0,0.0
2.9856173343745828e-6,974.6607311085659,1357.8248714133676,383.1641403048019,1.756993040302152e-8,49.944339682222164,283.27546092198816,3399.3068907866145,3394.562178533419,0.3953692133522286,2338.785682919235,0.4353415148359151,2160.3755592425914,4.994433968222216,0.0,0.0,0.0,0.0
2.981432720253789e-6,974.6607311205321,1357.8248714257722,383.1641403052401,1.5023144303589255e-8,49.94433968242129,283.27546092477405,3399.3068908200453,3394.56217856443,0.40236845284020867,2393.6004309409705,0.42978360314768077,2201.8338210346933,4.994433968242129,0.0,0.0,0.0,0.0
2.987344295945298e-6,974.6607311225891,1357.8248714294205,383.16414030683137,1.5878662059791567e-8,49.94433968246469,283.2754609254664,3399.3068908283535,3394.562178573551,0.4090120766677267,2444.6731323738863,0.42440858196079057,2241.2382704772685,4.994433968246469,0.0,0.0,0.0,0.0
2.9868687169401915e-6,974.6607311211808,1357.824871426624,383.16414030544337,1.5045634381489114e-8,49.944339682426325,283.2754609249498,3399.306890822154,3394.56217856656,0.415322479971555,2492.529417305159,0.4192101588189363,2279.286986422223,4.994433968242633,0.0,0.0,0.0,0.0
2.9927675957246408e-6,974.6607311242291,1357.8248714304575,383.16414030622855,1.4913125907069414e-8,49.944339682534874,283.2754609257589,3399.3068908318633,3394.5621785761437,0.42132406668363903,2536.880730099477,0.41418059821652037,2315.6690584790736,4.994433968253487,0.0,0.0,0.0,0.0
2.9936642949366856e-6,974.66073112364,1357.8248714297163,383.16414030607643,1.4933138744246157e-8,49.94433968251875,283.27546092560294,3399.3068908299915,3394.5621785742906,0.4270413576920092,2577.7102491294877,0.4093121163891702,2350.3740890849454,4.994433968251875,0.0,0.0,0.0,0.0
2.9910190375642236e-6,974.6607311185626,1357.8248714231058,383.16414030454325,1.4918195096791e-8,49.94433968237654,283.2754609242269,3399.306890813479,3394.562178557764,0.4325023533713052,2614.518172748123,0.4045945354255189,2382.8862502222673,4.9944339682376535,0.0,0.0,0.0,0.0
2.9886040347920187e-6,974.6607311181075,1357.8248714228885,383.1641403047809,1.5086176159326765e-8,49.9443396825048,283.2754609241683,3399.306890812776,3394.5621785572207,0.4377303985256584,2647.9731819909366,0.4000220198485553,2414.1411358082414,4.99443396825048,0.0,0.0,0.0,0.0
2.990377019430485e-6,974.6607311242633,1357.8248714304914,383.1641403062282,1.4927237358876247e-8,49.94433968251454,283.27546092576483,3399.3068908319347,3394.5621785762282,0.44275546771739355,2677.1229843603815,0.3955839667593541,2443.1115867852004,4.994433968251454,0.0,0.0,0.0,0.0
2.9881015848664364e-6,974.6607311193703,1357.8248714244305,383.1641403050602,1.5155147619811442e-8,49.9443396823993,283.27546092448415,3399.306890816566,3394.562178561076,0.4476064518342338,2702.123206674609,0.3912703876660235,2469.9299794152394,4.99443396823993,0.0,0.0,0.0,0.0
2.9877100310076088e-6,974.660731120652,1357.8248714259983,383.1641403053461,1.509832765328482e-8,49.944339682410984,283.2754609248152,3399.306890820539,3394.562178564995,0.4523167104607424,2722.331957257979,0.3870680476037668,2493.896848900426,4.994433968241099,0.0,0.0,0.0,0.0
2.9865752510533068e-6,974.660731119511,1357.8248714245112,383.16414030500056,1.5097786412948452e-8,49.94433968237564,283.2754609245055,3399.3068908168225,3394.562178561278,0.4569192351297803,2737.8020707285486,0.38296415392848815,2515.1074948797195,4.994433968237564,0.0,0.0,0.0,0.0
2.986426062797562e-6,974.6607311193656,1357.8248714244257,383.1641403050602,1.5087007902189877e-8,49.94433968246306,283.2754609244885,3399.3068908166188,3394.5621785610642,0.46144877885950525,2748.2805042212003,0.3789445713974724,2533.272649419714,4.994433968246306,0.0,0.0,0.0,0.0
2.9877991961502756e-6,974.6607311272036,1357.8248714342483,383.16414030704505,1.4939713605269165e-8,49.94433968253717,283.27546092654654,3399.306890841315,3394.5621785856206,0.46594498718303223,2753.0644851436264,0.37499088742901293,2547.470743697286,4.994433968253717,0.0,0.0,0.0,0.0
2.985975565834011e-6,974.6607311247345,1357.8248714311685,383.164140306434,1.493941969610001e-8,49.944339682568035,283.27546092590495,3399.306890833616,3394.5621785779213,0.4704415824905756,2753.0047525411233,0.3710890974220865,2558.651493745742,4.9944339682568035,0.0,0.0,0.0,0.0
2.992063006866225e-6,974.6607311216013,1357.8248714270949,383.1641403054937,1.49487639512485e-8,49.94433968246777,283.27546092505554,3399.306890823423,3394.562178567737,0.4749728482915761,2748.0206784961297,0.36722394042085926,2566.544213204786,4.994433968246777,0.0,0.0,0.0,0.0
2.995263177622139e-6,974.660731122243,1357.8248714279562,383.16414030571303,1.495410104047483e-8,49.944339682502786,283.27546092523454,3399.306890825571,3394.56217856989,0.4795727983451198,2738.1509772184554,0.36337948705250284,2571.004889122666,4.994433968250279,0.0,0.0,0.0,0.0
2.995919174937152e-6,974.6607311166628,1357.8248714206622,383.16414030399943,1.491894564152868e-8,49.94433968234109,283.2754609237178,3399.3068908073697,3394.5621785516555,0.48427708095629013,2723.1608378904716,0.35953737382568385,2571.509081439254,4.994433968234109,0.0,0.0,0.0,0.0
2.9960807468173227e-6,974.6607311208819,1357.824871426071,383.1641403051893,1.4870987644652706e-8,49.944339682448266,283.2754609248484,3399.3068908209375,3394.562178565178,0.489118663975196,2703.4352371119153,0.3556802071737644,2568.2657641464307,4.994433968244826,0.0,0.0,0.0,0.0
2.9949246018324556e-6,974.6607311211922,1357.8248714265262,383.16414030533394,1.4837114219768218e-8,49.94433968252931,283.2754609249459,3399.306890822107,3394.562178566315,0.4941240887358552,2679.8972225384246,0.3517945984008964,2562.137801741225,4.994433968252931,0.0,0.0,0.0,0.0
2.9949305814035064e-6,974.660731120532,1357.824871425557,383.16414030502506,1.4836926962743263e-8,49.94433968242252,283.275460924744,3399.306890819684,3394.562178563892,0.49932548764485035,2651.743691223481,0.3478618715813699,2551.9860405847107,4.9944339682422525,0.0,0.0,0.0,0.0
3.000622093592003e-6,974.6607311274571,1357.8248714343845,383.16414030692727,1.4827226931807269e-8,49.9443396824946,283.27546092658383,3399.306890841762,3394.5621785859607,0.5047448265440613,2620.434896734048,0.34387076563394803,2539.4080369583676,4.99443396824946,0.0,0.0,0.0,0.0
2.9871250496475138e-6,974.6607311221939,1357.824871427862,383.16414030566824,1.5024008675306135e-8,49.944339682413215,283.2754609252094,3399.3068908252694,3394.562178569655,0.5104189978307975,2583.826830238913,0.3397966234281008,2521.5175613715924,4.994433968241322,0.0,0.0,0.0,0.0
2.9803212223728052e-6,974.6607311163706,1357.824871420519,383.1641403041482,1.4966537229273855e-8,49.94433968247595,283.27546092368414,3399.3068908069663,3394.562178551297,0.5163840326946451,2542.04315804604,0.33561408792784303,2498.16381658676,4.994433968247595,0.0,0.0,0.0,0.0
2.985132346598156e-6,974.6607311182155,1357.8248714226834,383.1641403044681,1.4985923896617218e-8,49.944339682327026,283.27546092413354,3399.306890812359,3394.5621785567087,0.522659315657883,2497.4749051807944,0.33131008922638017,2471.9941110315326,4.994433968232703,0.0,0.0,0.0,0.0
2.9902211962449924e-6,974.6607311091244,1357.8248714138472,383.16414030472276,1.755598563639413e-8,49.94433968205599,283.27546092208917,3399.3068907878264,3394.5621785346175,0.5292652914915998,2449.9697639661395,0.32686875804304866,2442.4053089768063,4.994433968205599,0.0,0.0,0.0,0.0
2.9988636335582416e-6,974.6607311105173,1357.8248714156687,383.1641403051515,1.7555080879459023e-8,49.94433968210601,283.27546092246877,3399.3068907923816,3394.562178539172,0.5362204083356397,2399.8145034301206,0.3222742313371882,2409.398754913863,4.994433968210601,0.0,0.0,0.0,0.0
3.0261376867189805e-6,974.660731114218,1357.8248714172921,383.1641403030743,1.4850494636654993e-8,49.944339682181095,283.2754609230211,3399.3068907990096,3394.5621785432304,0.5435440639483806,2346.8727072599727,0.31750829394255276,2372.467674472428,4.994433968218109,0.0,0.0,0.0,0.0
3.085604081196229e-6,974.6607311162317,1357.824871420176,383.1641403039442,1.4879564478116633e-8,49.94433968242346,283.27546092361956,3399.306890806191,3394.562178550439,0.5512596238808636,2290.5744402804053,0.31254745073554213,2330.4744808925248,4.994433968242346,0.0,0.0,0.0,0.0
3.1071523080989185e-6,974.6607311157396,1357.8248714195793,383.16414030383976,1.4895024455740436e-8,49.94433968242908,283.27546092349405,3399.3068908046853,3394.5621785489484,0.5593710831793371,2233.7019798837437,0.3073837769501297,2286.7738665254883,4.994433968242908,0.0,0.0,0.0,0.0
3.1046953065702143e-6,974.6607311227458,1357.824871428501,383.16414030575515,1.4903580779203532e-8,49.94433968247793,283.27546092535204,3399.3068908269806,3394.562178571252,0.5678823932849333,2176.2615856750663,0.3020082984901815,2241.13974926808,4.994433968247793,0.0,0.0,0.0,0.0
