Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,3027,49228
,,,,,,,,3028,48183
,,,,,,,,3029,48397
,,,,,,,,3030,50856
,,,,,,,,3031,55549
,,,,,,,,3032,57718
,,,,,,,,3033,60327
,,,,,,,,3034,63927
,,,,,,,,3035,68009
,,,,,,,,3036,71969
,,,,,,,,3037,75684
,,,,,,,,3038,79826
,,,,,,,,3039,82787
,,,,,,,,3040,84554
,,,,,,,,3041,84954
,,,,,,,,3042,83082
,,,,,,,,3043,79413
,,,,,,,,3044,75881
,,,,,,,,3045,74160
,,,,,,,,3046,70122
,,,,,,,,3047,63714
,,,,,,,,3048,57449
,,,,,,,,3049,52518
,,,,,,,,3050,49436
,,,,,,,,3051,47598
,,,,,,,,3052,46081
,,,,,,,,3053,46197
,,,,,,,,3054,48593
,,,,,,,,3055,53171
,,,,,,,,3056,54921
,,,,,,,,3057,56083
,,,,,,,,3058,58063
,,,,,,,,3059,60254
,,,,,,,,3060,62188
,,,,,,,,3061,63554
,,,,,,,,3062,64655
,,,,,,,,3063,65062
,,,,,,,,3064,65090
,,,,,,,,3065,64283
,,,,,,,,3066,62628
,,,,,,,,3067,60813
,,,,,,,,3068,60291
,,,,,,,,3069,61573
,,,,,,,,3070,60353
,,,,,,,,3071,56250
,,,,,,,,3072,51007
,,,,,,,,3073,47295
,,,,,,,,3074,45121
,,,,,,,,3075,43727
,,,,,,,,3076,43133
,,,,,,,,3077,43600
,,,,,,,,3078,46204
,,,,,,,,3079,51041
,,,,,,,,3080,52729
,,,,,,,,3081,54030
,,,,,,,,3082,56261
,,,,,,,,3083,58983
,,,,,,,,3084,61333
,,,,,,,,3085,63673
,,,,,,,,3086,66260
,,,,,,,,3087,68458
,,,,,,,,3088,70317
,,,,,,,,3089,71864
,,,,,,,,3090,72004
,,,,,,,,3091,70413
,,,,,,,,3092,67916
,,,,,,,,3093,67416
,,,,,,,,3094,65174
,,,,,,,,3095,59932
,,,,,,,,3096,53786
,,,,,,,,3097,49079
,,,,,,,,3098,46238
,,,,,,,,3099,44291
,,,,,,,,3100,43477
,,,,,,,,3101,43671
,,,,,,,,3102,46007
,,,,,,,,3103,50660
,,,,,,,,3104,52575
,,,,,,,,3105,54510
,,,,,,,,3106,57325
,,,,,,,,3107,59888
,,,,,,,,3108,61531
,,,,,,,,3109,62886
,,,,,,,,3110,63920
,,,,,,,,3111,64218
,,,,,,,,3112,64366
,,,,,,,,3113,64644
,,,,,,,,3114,64184
,,,,,,,,3115,62778
,,,,,,,,3116,61877
,,,,,,,,3117,63034
,,,,,,,,3118,61735
,,,,,,,,3119,57653
,,,,,,,,3120,52573
,,,,,,,,3121,48858
,,,,,,,,3122,46510
,,,,,,,,3123,44642
,,,,,,,,3124,43426
,,,,,,,,3125,43483
,,,,,,,,3126,45859
,,,,,,,,3127,50655
,,,,,,,,3128,52397
,,,,,,,,3129,53518
,,,,,,,,3130,55427
,,,,,,,,3131,57715
,,,,,,,,3132,59702
,,,,,,,,3133,61254
,,,,,,,,3134,63103
,,,,,,,,3135,64549
,,,,,,,,3136,65478
,,,,,,,,3137,66016
,,,,,,,,3138,65446
,,,,,,,,3139,63412
,,,,,,,,3140,61419
,,,,,,,,3141,61022
,,,,,,,,3142,59397
,,,,,,,,3143,56186
,,,,,,,,3144,51900
,,,,,,,,3145,48222
,,,,,,,,3146,45756
,,,,,,,,3147,44094
,,,,,,,,3148,43023
,,,,,,,,3149,42700
,,,,,,,,3150,43271
,,,,,,,,3151,44486
,,,,,,,,3152,45806
,,,,,,,,3153,48757
,,,,,,,,3154,51829
,,,,,,,,3155,54412
,,,,,,,,3156,56398
,,,,,,,,3157,57771
,,,,,,,,3158,58883
,,,,,,,,3159,59759
,,,,,,,,3160,60420
,,,,,,,,3161,60850
,,,,,,,,3162,60435
,,,,,,,,3163,59406
,,,,,,,,3164,57863
,,,,,,,,3165,58326
,,,,,,,,3166,57347
,,,,,,,,3167,54555
,,,,,,,,3168,50789
,,,,,,,,3169,46995
,,,,,,,,3170,44299
,,,,,,,,3171,42487
,,,,,,,,3172,41330
,,,,,,,,3173,40722
,,,,,,,,3174,40733
,,,,,,,,3175,40843
,,,,,,,,3176,41889
,,,,,,,,3177,45368
,,,,,,,,3178,48760
,,,,,,,,3179,51604
,,,,,,,,3180,53973
,,,,,,,,3181,56245
,,,,,,,,3182,58137
,,,,,,,,3183,59807
,,,,,,,,3184,61473
,,,,,,,,3185,62703
,,,,,,,,3186,63343
,,,,,,,,3187,62720
,,,,,,,,3188,61114
,,,,,,,,3189,61130
,,,,,,,,3190,60383
,,,,,,,,3191,56193
,,,,,,,,3192,50558
,,,,,,,,3193,46269
,,,,,,,,3194,43620
,,,,,,,,3195,42082
,,,,,,,,3196,41371
,,,,,,,,3197,41764
,,,,,,,,3198,44288
,,,,,,,,3199,48720
,,,,,,,,3200,51326
,,,,,,,,3201,53416
,,,,,,,,3202,56467
,,,,,,,,3203,59852
,,,,,,,,3204,62656
,,,,,,,,3205,65251
,,,,,,,,3206,67765
,,,,,,,,3207,69604
,,,,,,,,3208,71140
,,,,,,,,3209,71912
,,,,,,,,3210,71223
,,,,,,,,3211,69004
,,,,,,,,3212,66584
,,,,,,,,3213,66555
,,,,,,,,3214,64282
,,,,,,,,3215,58787
,,,,,,,,3216,52728
,,,,,,,,3217,48181
,,,,,,,,3218,45578
,,,,,,,,3219,43875
,,,,,,,,3220,43058
,,,,,,,,3221,43260
,,,,,,,,3222,45804
,,,,,,,,3223,50587
,,,,,,,,3224,52495
,,,,,,,,3225,53769
,,,,,,,,3226,55694
,,,,,,,,3227,58149
,,,,,,,,3228,59387
,,,,,,,,3229,60682
,,,,,,,,3230,62278
,,,,,,,,3231,63657
,,,,,,,,3232,64784
,,,,,,,,3233,66025
,,,,,,,,3234,65775
,,,,,,,,3235,64732
,,,,,,,,3236,63367
,,,,,,,,3237,63408
,,,,,,,,3238,62067
,,,,,,,,3239,57261
,,,,,,,,3240,51391
,,,,,,,,3241,47022
,,,,,,,,3242,44334
,,,,,,,,3243,42766
,,,,,,,,3244,42252
,,,,,,,,3245,42548
,,,,,,,,3246,44915
,,,,,,,,3247,49362
,,,,,,,,3248,51403
,,,,,,,,3249,53212
,,,,,,,,3250,55919
,,,,,,,,3251,59390
,,,,,,,,3252,62814
,,,,,,,,3253,65790
,,,,,,,,3254,68895
,,,,,,,,3255,71736
,,,,,,,,3256,74326
,,,,,,,,3257,76248
,,,,,,,,3258,76498
,,,,,,,,3259,74656
,,,,,,,,3260,71638
,,,,,,,,3261,69774
,,,,,,,,3262,67063
,,,,,,,,3263,61370
,,,,,,,,3264,54709
,,,,,,,,3265,49690
,,,,,,,,3266,46581
,,,,,,,,3267,44548
,,,,,,,,3268,43484
,,,,,,,,3269,43482
,,,,,,,,3270,45769
,,,,,,,,3271,50145
,,,,,,,,3272,52327
,,,,,,,,3273,54691
,,,,,,,,3274,58139
,,,,,,,,3275,62246
,,,,,,,,3276,66104
,,,,,,,,3277,69658
,,,,,,,,3278,73475
,,,,,,,,3279,76618
,,,,,,,,3280,79149
,,,,,,,,3281,80936
,,,,,,,,3282,80560
,,,,,,,,3283,78137
,,,,,,,,3284,74532
,,,,,,,,3285,72699
,,,,,,,,3286,70156
,,,,,,,,3287,64149
,,,,,,,,3288,57585
,,,,,,,,3289,52554
,,,,,,,,3290,49167
,,,,,,,,3291,47036
,,,,,,,,3292,45699
,,,,,,,,3293,45572
,,,,,,,,3294,47725
,,,,,,,,3295,51794
,,,,,,,,3296,54096
,,,,,,,,3297,56869
,,,,,,,,3298,60527
,,,,,,,,3299,64673
,,,,,,,,3300,68286
,,,,,,,,3301,71544
,,,,,,,,3302,74630
,,,,,,,,3303,77337
,,,,,,,,3304,79439
,,,,,,,,3305,80694
,,,,,,,,3306,80017
,,,,,,,,3307,76950
,,,,,,,,3308,72864
,,,,,,,,3309,70551
,,,,,,,,3310,68526
,,,,,,,,3311,63813
,,,,,,,,3312,58574
,,,,,,,,3313,53801
,,,,,,,,3314,50488
,,,,,,,,3315,48121
,,,,,,,,3316,46655
,,,,,,,,3317,45894
,,,,,,,,3318,46070
,,,,,,,,3319,46769
,,,,,,,,3320,48360
,,,,,,,,3321,52310
,,,,,,,,3322,56872
,,,,,,,,3323,61622
,,,,,,,,3324,65442
,,,,,,,,3325,68507
,,,,,,,,3326,71009
,,,,,,,,3327,73466
,,,,,,,,3328,75361
,,,,,,,,3329,76695
,,,,,,,,3330,76411
,,,,,,,,3331,74526
,,,,,,,,3332,71363
,,,,,,,,3333,69465
,,,,,,,,3334,67351
,,,,,,,,3335,63090
,,,,,,,,3336,58321
,,,,,,,,3337,53520
,,,,,,,,3338,50274
,,,,,,,,3339,47862
,,,,,,,,3340,46229
,,,,,,,,3341,45034
,,,,,,,,3342,44600
,,,,,,,,3343,44309
,,,,,,,,3344,45455
,,,,,,,,3345,49740
,,,,,,,,3346,54843
,,,,,,,,3347,59489
,,,,,,,,3348,63778
,,,,,,,,3349,67481
,,,,,,,,3350,70826
,,,,,,,,3351,73465
,,,,,,,,3352,75470
,,,,,,,,3353,76859
,,,,,,,,3354,77171
,,,,,,,,3355,76088
,,,,,,,,3356,73205
,,,,,,,,3357,71913
,,,,,,,,3358,69495
,,,,,,,,3359,63929
,,,,,,,,3360,57391
,,,,,,,,3361,52313
,,,,,,,,3362,48952
,,,,,,,,3363,46904
,,,,,,,,3364,45861
,,,,,,,,3365,46027
,,,,,,,,3366,48433
,,,,,,,,3367,52521
,,,,,,,,3368,54871
,,,,,,,,3369,57798
,,,,,,,,3370,61513
,,,,,,,,3371,66049
,,,,,,,,3372,70516
,,,,,,,,3373,74484
,,,,,,,,3374,78199
,,,,,,,,3375,81005
,,,,,,,,3376,83358
,,,,,,,,3377,84627
,,,,,,,,3378,84503
,,,,,,,,3379,82394
,,,,,,,,3380,79144
,,,,,,,,3381,77159
,,,,,,,,3382,73997
,,,,,,,,3383,67504
,,,,,,,,3384,60312
,,,,,,,,3385,54775
,,,,,,,,3386,51171
,,,,,,,,3387,48772
,,,,,,,,3388,47266
,,,,,,,,3389,47042
,,,,,,,,3390,49200
,,,,,,,,3391,53148
,,,,,,,,3392,55480
,,,,,,,,3393,58044
,,,,,,,,3394,61770
,,,,,,,,3395,66083
,,,,,,,,3396,70438
,,,,,,,,3397,74975
,,,,,,,,3398,79424
,,,,,,,,3399,83004
,,,,,,,,3400,85953
,,,,,,,,3401,87654
,,,,,,,,3402,87297
,,,,,,,,3403,84957
,,,,,,,,3404,81592
,,,,,,,,3405,79318
,,,,,,,,3406,76544
,,,,,,,,3407,70010
,,,,,,,,3408,62723
,,,,,,,,3409,57291
,,,,,,,,3410,53530
,,,,,,,,3411,51165
,,,,,,,,3412,49578
,,,,,,,,3413,49412
,,,,,,,,3414,51786
,,,,,,,,3415,55789
,,,,,,,,3416,57816
,,,,,,,,3417,60440
,,,,,,,,3418,64322
,,,,,,,,3419,68620
,,,,,,,,3420,72496
,,,,,,,,3421,76272
,,,,,,,,3422,80318
,,,,,,,,3423,83864
,,,,,,,,3424,86275
,,,,,,,,3425,88001
,,,,,,,,3426,87837
,,,,,,,,3427,85336
,,,,,,,,3428,81412
,,,,,,,,3429,79243
,,,,,,,,3430,76886
,,,,,,,,3431,71077
,,,,,,,,3432,64266
,,,,,,,,3433,59102
,,,,,,,,3434,55765
,,,,,,,,3435,53526
,,,,,,,,3436,52202
,,,,,,,,3437,52200
,,,,,,,,3438,54587
,,,,,,,,3439,58617
,,,,,,,,3440,60631
,,,,,,,,3441,63143
,,,,,,,,3442,66446
,,,,,,,,3443,70520
,,,,,,,,3444,74534
,,,,,,,,3445,78340
,,,,,,,,3446,82608
,,,,,,,,3447,85917
,,,,,,,,3448,88654
,,,,,,,,3449,90297
,,,,,,,,3450,89726
,,,,,,,,3451,86988
,,,,,,,,3452,83425
,,,,,,,,3453,81775
,,,,,,,,3454,79570
,,,,,,,,3455,73910
,,,,,,,,3456,67328
,,,,,,,,3457,62034
,,,,,,,,3458,58548
,,,,,,,,3459,56082
,,,,,,,,3460,54338
,,,,,,,,3461,54149
,,,,,,,,3462,56227
,,,,,,,,3463,59993
,,,,,,,,3464,62100
,,,,,,,,3465,65067
,,,,,,,,3466,69090
,,,,,,,,3467,73836
,,,,,,,,3468,77823
,,,,,,,,3469,81822
,,,,,,,,3470,85475
,,,,,,,,3471,88010
,,,,,,,,3472,90416
,,,,,,,,3473,91213
,,,,,,,,3474,90070
,,,,,,,,3475,86488
,,,,,,,,3476,82205
,,,,,,,,3477,80128
,,,,,,,,3478,77887
,,,,,,,,3479,73101
,,,,,,,,3480,67645
,,,,,,,,3481,62759
,,,,,,,,3482,58951
,,,,,,,,3483,56014
,,,,,,,,3484,54166
,,,,,,,,3485,53277
,,,,,,,,3486,53320
,,,,,,,,3487,53416
,,,,,,,,3488,54431
,,,,,,,,3489,58691
,,,,,,,,3490,63590
,,,,,,,,3491,68617
,,,,,,,,3492,73261
,,,,,,,,3493,76691
,,,,,,,,3494,79523
,,,,,,,,3495,81756
,,,,,,,,3496,83473
,,,,,,,,3497,84239
,,,,,,,,3498,83856
,,,,,,,,3499,81429
,,,,,,,,3500,77824
,,,,,,,,3501,75533
,,,,,,,,3502,73260
,,,,,,,,3503,68619
,,,,,,,,3504,63563
,,,,,,,,3505,58813
,,,,,,,,3506,55359
,,,,,,,,3507,52967
,,,,,,,,3508,51239
,,,,,,,,3509,50156
,,,,,,,,3510,49875
,,,,,,,,3511,49574
,,,,,,,,3512,50929
,,,,,,,,3513,55412
,,,,,,,,3514,60274
,,,,,,,,3515,64919
,,,,,,,,3516,68849
,,,,,,,,3517,72465
,,,,,,,,3518,75746
,,,,,,,,3519,78192
,,,,,,,,3520,80162
,,,,,,,,3521,81357
,,,,,,,,3522,81185
,,,,,,,,3523,78945
,,,,,,,,3524,75910
,,,,,,,,3525,73633
,,,,,,,,3526,71851
,,,,,,,,3527,67504
,,,,,,,,3528,62490
,,,,,,,,3529,57890
,,,,,,,,3530,54791
,,,,,,,,3531,52442
,,,,,,,,3532,50898
,,,,,,,,3533,50252
,,,,,,,,3534,50570
,,,,,,,,3535,50523
,,,,,,,,3536,51743
,,,,,,,,3537,55958
,,,,,,,,3538,61681
,,,,,,,,3539,67552
,,,,,,,,3540,72919
,,,,,,,,3541,77377
,,,,,,,,3542,81341
,,,,,,,,3543,84560
,,,,,,,,3544,86951
,,,,,,,,3545,88411
,,,,,,,,3546,88652
,,,,,,,,3547,86821
,,,,,,,,3548,83507
,,,,,,,,3549,81070
,,,,,,,,3550,78644
,,,,,,,,3551,72148
,,,,,,,,3552,64111
,,,,,,,,3553,58262
,,,,,,,,3554,54676
,,,,,,,,3555,52330
,,,,,,,,3556,51220
,,,,,,,,3557,51159
,,,,,,,,3558,53592
,,,,,,,,3559,57402
,,,,,,,,3560,60156
,,,,,,,,3561,63741
,,,,,,,,3562,68079
,,,,,,,,3563,73165
,,,,,,,,3564,78028
,,,,,,,,3565,82587
,,,,,,,,3566,87272
,,,,,,,,3567,91029
,,,,,,,,3568,94228
,,,,,,,,3569,96238
,,,,,,,,3570,95860
,,,,,,,,3571,93670
,,,,,,,,3572,90020
,,,,,,,,3573,87063
,,,,,,,,3574,83724
,,,,,,,,3575,77202
,,,,,,,,3576,69949
,,,,,,,,3577,64228
,,,,,,,,3578,60159
,,,,,,,,3579,57477
,,,,,,,,3580,55409
,,,,,,,,3581,54676
,,,,,,,,3582,56337
,,,,,,,,3583,59600
,,,,,,,,3584,61322
,,,,,,,,3585,63674
,,,,,,,,3586,66290
,,,,,,,,3587,69954
,,,,,,,,3588,73519
,,,,,,,,3589,76785
,,,,,,,,3590,80375
,,,,,,,,3591,83593
,,,,,,,,3592,86914
,,,,,,,,3593,89204
,,,,,,,,3594,89339
,,,,,,,,3595,87639
,,,,,,,,3596,84399
,,,,,,,,3597,82032
,,,,,,,,3598,79413
,,,,,,,,3599,73379
,,,,,,,,3600,66531
,,,,,,,,3601,60536
,,,,,,,,3602,56756
,,,,,,,,3603,54516
,,,,,,,,3604,53328
,,,,,,,,3605,53263
,,,,,,,,3606,55099
,,,,,,,,3607,58554
,,,,,,,,3608,60760
,,,,,,,,3609,62979
,,,,,,,,3610,65613
,,,,,,,,3611,68544
,,,,,,,,3612,70851
,,,,,,,,3613,72275
,,,,,,,,3614,74031
,,,,,,,,3615,75246
,,,,,,,,3616,76523
,,,,,,,,3617,78045
,,,,,,,,3618,78616
,,,,,,,,3619,77491
,,,,,,,,3620,75028
,,,,,,,,3621,73210
,,,,,,,,3622,71371
,,,,,,,,3623,66274
,,,,,,,,3624,59997
,,,,,,,,3625,54783
,,,,,,,,3626,51374
,,,,,,,,3627,49123
,,,,,,,,3628,47725
,,,,,,,,3629,47531
,,,,,,,,3630,49261
,,,,,,,,3631,51966
,,,,,,,,3632,54273
,,,,,,,,3633,57346
,,,,,,,,3634,60766
,,,,,,,,3635,64759
,,,,,,,,3636,68444
,,,,,,,,3637,72024
,,,,,,,,3638,76002
,,,,,,,,3639,79407
,,,,,,,,3640,82242
,,,,,,,,3641,83902
,,,,,,,,3642,83718
,,,,,,,,3643,81296
,,,,,,,,3644,77495
,,,,,,,,3645,74382
,,,,,,,,3646,71919
,,,,,,,,3647,67003
,,,,,,,,3648,61655
,,,,,,,,3649,56946
,,,,,,,,3650,53433
,,,,,,,,3651,50940
,,,,,,,,3652,49354
,,,,,,,,3653,48456
,,,,,,,,3654,48707
,,,,,,,,3655,49402
,,,,,,,,3656,50888
,,,,,,,,3657,54959
,,,,,,,,3658,60318
,,,,,,,,3659,65857
,,,,,,,,3660,71290
,,,,,,,,3661,76005
,,,,,,,,3662,79859
,,,,,,,,3663,83139
,,,,,,,,3664,85858
,,,,,,,,3665,87221
,,,,,,,,3666,86972
,,,,,,,,3667,84670
,,,,,,,,3668,80974
,,,,,,,,3669,78157
,,,,,,,,3670,75623
,,,,,,,,3671,70976
,,,,,,,,3672,65892
,,,,,,,,3673,61253
,,,,,,,,3674,57463
,,,,,,,,3675,54874
,,,,,,,,3676,53026
,,,,,,,,3677,51801
,,,,,,,,3678,51400
,,,,,,,,3679,51155
,,,,,,,,3680,52255
,,,,,,,,3681,56428
,,,,,,,,3682,61660
,,,,,,,,3683,66879
,,,,,,,,3684,72339
,,,,,,,,3685,77378
,,,,,,,,3686,81671
,,,,,,,,3687,84743
,,,,,,,,3688,86409
,,,,,,,,3689,87183
,,,,,,,,3690,86649
,,,,,,,,3691,84563
,,,,,,,,3692,81450
,,,,,,,,3693,79445
,,,,,,,,3694,77595
,,,,,,,,3695,72649
,,,,,,,,3696,66549
,,,,,,,,3697,61217
,,,,,,,,3698,58027
,,,,,,,,3699,55693
,,,,,,,,3700,54318
,,,,,,,,3701,54121
,,,,,,,,3702,55967
,,,,,,,,3703,59199
,,,,,,,,3704,61617
,,,,,,,,3705,65153
,,,,,,,,3706,69178
,,,,,,,,3707,73797
,,,,,,,,3708,78403
,,,,,,,,3709,82559
,,,,,,,,3710,86884
,,,,,,,,3711,90484
,,,,,,,,3712,93174
,,,,,,,,3713,94359
,,,,,,,,3714,93572
,,,,,,,,3715,91111
,,,,,,,,3716,87446
,,,,,,,,3717,84852
,,,,,,,,3718,82186
,,,,,,,,3719,75816
,,,,,,,,3720,68896
,,,,,,,,3721,63148
,,,,,,,,3722,58893
,,,,,,,,3723,56152
,,,,,,,,3724,54531
,,,,,,,,3725,54086
,,,,,,,,3726,55843
,,,,,,,,3727,58558
,,,,,,,,3728,60921
,,,,,,,,3729,64306
,,,,,,,,3730,69098
,,,,,,,,3731,74892
,,,,,,,,3732,80445
,,,,,,,,3733,85307
,,,,,,,,3734,89661
,,,,,,,,3735,92882
,,,,,,,,3736,94866
,,,,,,,,3737,95430
,,,,,,,,3738,94140
,,,,,,,,3739,91190
,,,,,,,,3740,87497
,,,,,,,,3741,84978
,,,,,,,,3742,82211
,,,,,,,,3743,75909
,,,,,,,,3744,68951
,,,,,,,,3745,63183
,,,,,,,,3746,59318
,,,,,,,,3747,56413
,,,,,,,,3748,54625
,,,,,,,,3749,54194
,,,,,,,,3750,55980
,,,,,,,,3751,58504
,,,,,,,,3752,60916
,,,,,,,,3753,64847
,,,,,,,,3754,69938
,,,,,,,,3755,75911
,,,,,,,,3756,81460
,,,,,,,,3757,86112
,,,,,,,,3758,90197
,,,,,,,,3759,92764
,,,,,,,,3760,92713
,,,,,,,,3761,90746
,,,,,,,,3762,87936
,,,,,,,,3763,84878
,,,,,,,,3764,80889
,,,,,,,,3765,78054
,,,,,,,,3766,75286
,,,,,,,,3767,69904
,,,,,,,,3768,63857
,,,,,,,,3769,58819
,,,,,,,,3770,55207
,,,,,,,,3771,52727
,,,,,,,,3772,51240
,,,,,,,,3773,50985
,,,,,,,,3774,52694
,,,,,,,,3775,55464
,,,,,,,,3776,57630
,,,,,,,,3777,60314
,,,,,,,,3778,63443
,,,,,,,,3779,67276
,,,,,,,,3780,70648
,,,,,,,,3781,73351
,,,,,,,,3782,75820
,,,,,,,,3783,77661
,,,,,,,,3784,78887
,,,,,,,,3785,78935
,,,,,,,,3786,76918
,,,,,,,,3787,74386
,,,,,,,,3788,71815
,,,,,,,,3789,70723
,,,,,,,,3790,69542
,,,,,,,,3791,65221
,,,,,,,,3792,59760
,,,,,,,,3793,55212
,,,,,,,,3794,52136
,,,,,,,,3795,50242
,,,,,,,,3796,49056
,,,,,,,,3797,49136
,,,,,,,,3798,50884
,,,,,,,,3799,53419
,,,,,,,,3800,55753
,,,,,,,,3801,58673
,,,,,,,,3802,62153
,,,,,,,,3803,66287
,,,,,,,,3804,69899
,,,,,,,,3805,73417
,,,,,,,,3806,76860
,,,,,,,,3807,79951
,,,,,,,,3808,81622
,,,,,,,,3809,81546
,,,,,,,,3810,79916
,,,,,,,,3811,77473
,,,,,,,,3812,74135
,,,,,,,,3813,71695
,,,,,,,,3814,69820
,,,,,,,,3815,65657
,,,,,,,,3816,60765
,,,,,,,,3817,56010
,,,,,,,,3818,52630
,,,,,,,,3819,50152
,,,,,,,,3820,48536
,,,,,,,,3821,47944
,,,,,,,,3822,48308
,,,,,,,,3823,48728
,,,,,,,,3824,50560
,,,,,,,,3825,55050
,,,,,,,,3826,60652
,,,,,,,,3827,66339
,,,,,,,,3828,71368
,,,,,,,,3829,75824
,,,,,,,,3830,79497
,,,,,,,,3831,82366
,,,,,,,,3832,84403
,,,,,,,,3833,85426
,,,,,,,,3834,85065
,,,,,,,,3835,83080
,,,,,,,,3836,80115
,,,,,,,,3837,77347
,,,,,,,,3838,75123
,,,,,,,,3839,70771
,,,,,,,,3840,65569
,,,,,,,,3841,60755
,,,,,,,,3842,57403
,,,,,,,,3843,54588
,,,,,,,,3844,52544
,,,,,,,,3845,51477
,,,,,,,,3846,51259
,,,,,,,,3847,50669
,,,,,,,,3848,51958
,,,,,,,,3849,56408
,,,,,,,,3850,61234
,,,,,,,,3851,66525
,,,,,,,,3852,71777
,,,,,,,,3853,76697
,,,,,,,,3854,81080
,,,,,,,,3855,84472
,,,,,,,,3856,87126
,,,,,,,,3857,88761
,,,,,,,,3858,89316
,,,,,,,,3859,88096
,,,,,,,,3860,85274
,,,,,,,,3861,82817
,,,,,,,,3862,81082
,,,,,,,,3863,75953
,,,,,,,,3864,69850
,,,,,,,,3865,64238
,,,,,,,,3866,60947
,,,,,,,,3867,58854
,,,,,,,,3868,57562
,,,,,,,,3869,57736
,,,,,,,,3870,59560
,,,,,,,,3871,61895
,,,,,,,,3872,64331
,,,,,,,,3873,68290
,,,,,,,,3874,73330
,,,,,,,,3875,79549
,,,,,,,,3876,84977
,,,,,,,,3877,89417
,,,,,,,,3878,93683
,,,,,,,,3879,96844
,,,,,,,,3880,98672
,,,,,,,,3881,99168
,,,,,,,,3882,98541
,,,,,,,,3883,96247
,,,,,,,,3884,92272
,,,,,,,,3885,89649
,,,,,,,,3886,86781
,,,,,,,,3887,80772
,,,,,,,,3888,73617
,,,,,,,,3889,67293
,,,,,,,,3890,62919
,,,,,,,,3891,59902
,,,,,,,,3892,58000
,,,,,,,,3893,57447
,,,,,,,,3894,58840
,,,,,,,,3895,61514
,,,,,,,,3896,63324
,,,,,,,,3897,66613
,,,,,,,,3898,70584
,,,,,,,,3899,75414
,,,,,,,,3900,79807
,,,,,,,,3901,83916
,,,,,,,,3902,87610
,,,,,,,,3903,88818
,,,,,,,,3904,88481
,,,,,,,,3905,86650
,,,,,,,,3906,83273
,,,,,,,,3907,80604
,,,,,,,,3908,78069
,,,,,,,,3909,75776
,,,,,,,,3910,73157
,,,,,,,,3911,67794
,,,,,,,,3912,61712
,,,,,,,,3913,56593
,,,,,,,,3914,53294
,,,,,,,,3915,51257
,,,,,,,,3916,50383
,,,,,,,,3917,50513
,,,,,,,,3918,52534
,,,,,,,,3919,55335
,,,,,,,,3920,57436
,,,,,,,,3921,60128
,,,,,,,,3922,63639
,,,,,,,,3923,67936
,,,,,,,,3924,72055
,,,,,,,,3925,75999
,,,,,,,,3926,80039
,,,,,,,,3927,84002
,,,,,,,,3928,87471
,,,,,,,,3929,89289
,,,,,,,,3930,89084
,,,,,,,,3931,86807
,,,,,,,,3932,83347
,,,,,,,,3933,80730
,,,,,,,,3934,78767
,,,,,,,,3935,73515
,,,,,,,,3936,67158
,,,,,,,,3937,62055
,,,,,,,,3938,58451
,,,,,,,,3939,56078
,,,,,,,,3940,54750
,,,,,,,,3941,54644
,,,,,,,,3942,56426
,,,,,,,,3943,59180
,,,,,,,,3944,61483
,,,,,,,,3945,65085
,,,,,,,,3946,69700
,,,,,,,,3947,74744
,,,,,,,,3948,79952
,,,,,,,,3949,84093
,,,,,,,,3950,87841
,,,,,,,,3951,91049
,,,,,,,,3952,93266
,,,,,,,,3953,94119
,,,,,,,,3954,92831
,,,,,,,,3955,90238
,,,,,,,,3956,86847
,,,,,,,,3957,84115
,,,,,,,,3958,82225
,,,,,,,,3959,76695
,,,,,,,,3960,70088
,,,,,,,,3961,64456
,,,,,,,,3962,60664
,,,,,,,,3963,57811
,,,,,,,,3964,56089
,,,,,,,,3965,55751
,,,,,,,,3966,57027
,,,,,,,,3967,59010
,,,,,,,,3968,60951
,,,,,,,,3969,64173
,,,,,,,,3970,68585
,,,,,,,,3971,73473
,,,,,,,,3972,77808
,,,,,,,,3973,81673
,,,,,,,,3974,85724
,,,,,,,,3975,89022
,,,,,,,,3976,91502
,,,,,,,,3977,92744
,,,,,,,,3978,91912
,,,,,,,,3979,89137
,,,,,,,,3980,85126
,,,,,,,,3981,81695
,,,,,,,,3982,79157
,,,,,,,,3983,74352
,,,,,,,,3984,68765
,,,,,,,,3985,63614
,,,,,,,,3986,59624
,,,,,,,,3987,56561
,,,,,,,,3988,54383
,,,,,,,,3989,53111
,,,,,,,,3990,53072
,,,,,,,,3991,53362
,,,,,,,,3992,54760
,,,,,,,,3993,59192
,,,,,,,,3994,64644
,,,,,,,,3995,70085
,,,,,,,,3996,74454
,,,,,,,,3997,77676
,,,,,,,,3998,80171
,,,,,,,,3999,82128
,,,,,,,,4000,84128
,,,,,,,,4001,85444
,,,,,,,,4002,85369
,,,,,,,,4003,83238
,,,,,,,,4004,79858
,,,,,,,,4005,77191
,,,,,,,,4006,75518
,,,,,,,,4007,71134
,,,,,,,,4008,65845
,,,,,,,,4009,60393
,,,,,,,,4010,56487
,,,,,,,,4011,53555
,,,,,,,,4012,51579
,,,,,,,,4013,50277
,,,,,,,,4014,49810
,,,,,,,,4015,49384
,,,,,,,,4016,50717
,,,,,,,,4017,55751
,,,,,,,,4018,61400
,,,,,,,,4019,66750
