Deuterium exports,Deuterium inventory,Fixed plant power,Gross Electric,Imports,Net Electric,Reactor Thermal power,Recirc Power,Salt Heating,Tritium exports,Tritium inventory,Var plant power
-1.0129579222557087e-11,0.0,2.203645715979886e-13,4.046959711272825e-12,1.8141524330205477e-18,2.744793313942146e-12,1.0128345806176237e-11,1.3021663973306795e-12,1.1119997409253012e-14,-1.1580375257769605e-14,500.00000000004326,8.440288171813531e-13
-1.0133408770313297e-11,0.0,2.2034016692700192e-13,4.048497013584008e-12,1.812211452709761e-18,2.7460214253286872e-12,1.0132175315637352e-11,1.3024755882553211e-12,1.1134467216454934e-14,-1.119746260675289e-14,500.0000000000443,8.443479429697793e-13
-1.0132345277970057e-11,0.0,2.2036739588366403e-13,4.048066606698483e-12,1.814469386061021e-18,2.7456656082310334e-12,1.013111183392893e-11,1.3024009984674496e-12,1.112127194762315e-14,-1.1303800142778053e-14,500.0000000000453,8.442593194940774e-13
-1.0136381698704622e-11,0.0,2.2035940840019455e-13,4.049686339044146e-12,1.812606981231508e-18,2.7469433309309576e-12,1.0135148214299692e-11,1.3027430081131889e-12,1.1134904045935231e-14,-1.090020246950551e-14,500.0000000000463,8.445956845249742e-13
-1.0137882467868097e-11,0.0,2.204461436987329e-13,4.050281277602714e-12,1.8146408069430532e-18,2.7473405847757253e-12,1.0136648968455624e-11,1.3029406928269891e-12,1.112079061486947e-14,-1.0750142061453973e-14,500.00000000004735,8.447207473713019e-13
-1.0149204275503283e-11,0.0,2.2067067193019754e-13,4.0548096429986536e-12,1.814597931923714e-18,2.7507017694352343e-12,1.0147970662873866e-11,1.3041078735634193e-12,1.1119968584981344e-14,-9.618085836573736e-15,500.0000000000484,8.456642219061555e-13
-1.027377047137612e-11,0.0,2.214266096133023e-13,4.104601133336411e-12,1.8145151525837437e-18,2.789447672075425e-12,1.02725356130972e-11,1.3151534612609861e-12,1.1029206080832225e-14,2.8371635362573724e-15,500.0000000000494,8.560446344247667e-13
-1.0282364522046632e-11,0.0,2.2161527893707247e-13,4.1080385589247e-12,1.814418778570291e-18,2.791980686465152e-12,1.0281129577828065e-11,1.3160578724595477e-12,1.1028784228051455e-14,3.6964740696965204e-15,500.0000000000504,8.567607981523388e-13
-1.0285079528946837e-11,0.0,2.2167075857716848e-13,4.10912445395812e-12,1.8143672827085855e-18,2.792785108458425e-12,1.0283844557578474e-11,1.3163393454996957e-12,1.102852931556944e-14,3.967944894940002e-15,500.00000000005144,8.569870464648728e-13
-1.0291408821738458e-11,0.0,2.2174085936199333e-13,4.111659558778526e-12,1.8129313168551616e-18,2.794713695069037e-12,1.0290173787077798e-11,1.3169458637094887e-12,1.10375109489274e-14,4.6008045525773814e-15,500.00000000005247,8.575144822564831e-13
-1.0307261784950674e-11,0.0,2.2213814535833601e-13,4.117995808900316e-12,1.814485780010581e-18,2.7993444125371478e-12,1.0306026591761968e-11,1.3186513963631686e-12,1.1024690549250238e-14,6.1859264929475785e-15,500.0000000000535,8.588355493134973e-13
-1.054132503443025e-11,0.0,2.2394013189177728e-13,4.2114564793403216e-12,1.813095951015365e-18,2.8719287920418468e-12,1.0540087500632456e-11,1.3395276872984752e-12,1.0593919211908376e-14,-2.7253742089900462e-14,500.00000000005457,8.783406250527046e-13
-1.0546439583880822e-11,0.0,2.240975027634331e-13,4.213494677985675e-12,1.8145128404766067e-18,2.8734034134046793e-12,1.0545201998938043e-11,1.340091264580996e-12,1.057391743064093e-14,-2.674234340432462e-14,500.00000000005565,8.787668332448369e-13
-1.0548652338631273e-11,0.0,2.2410038807797715e-13,4.214384652330262e-12,1.8134028455491822e-18,2.874093262535418e-12,1.0547414731561169e-11,1.3402913897948443e-12,1.0586762944684712e-14,-2.652109226933842e-14,500.00000000005673,8.789512276300974e-13
-1.0551000456688365e-11,0.0,2.2410791052981204e-13,4.21532521470825e-12,1.814854165362125e-18,2.874827142262165e-12,1.0549762826137315e-11,1.3404980724460854e-12,1.0590248596079016e-14,-2.6286306292669646e-14,500.0000000000578,8.791469021781095e-13
-1.0552641749784784e-11,0.0,2.241165317163488e-13,4.21598093927191e-12,1.815842597152221e-18,2.875339541292321e-12,1.0551404102820968e-11,1.340641397979589e-12,1.058817988607471e-14,-2.6122195037070968e-14,500.0000000000589,8.792836752350806e-13
-1.055374692342151e-11,0.0,2.2412783509599235e-13,4.216420656468913e-12,1.8166943627158595e-18,2.8756820367461065e-12,1.0552509265406069e-11,1.3407386197228072e-12,1.0582001367557436e-14,-2.6011689830186942e-14,500.00000000005997,8.793757721171724e-13
-1.0563656998545954e-11,0.0,2.2420297968491258e-13,4.22037016789659e-12,1.8174184605262773e-18,2.8787686748341987e-12,1.056241924143075e-11,1.341601493062392e-12,1.0543898782831904e-14,-2.5020791327478875e-14,500.00000000006105,8.802016034525626e-13
-1.0564061821980133e-11,0.0,2.242014391975065e-13,4.2205316573625344e-12,1.8177845979965837e-18,2.878899123229377e-12,1.0562824060816737e-11,1.3416325341331573e-12,1.0542745392171057e-14,-2.4980313437074e-14,500.00000000006213,8.802353384013948e-13
-1.0560614123274327e-11,0.0,2.2419707282538147e-13,4.2191486912968886e-12,1.8181326074306664e-18,2.877818093030339e-12,1.0559376396587572e-11,1.3413305982665492e-12,1.0532481250118317e-14,-2.5325045383348314e-14,500.0000000000632,8.799480330489643e-13
-1.0552306402911157e-11,0.0,2.2412795377056086e-13,4.215836820104466e-12,1.8176159346630425e-18,2.875238213151823e-12,1.0551068759300777e-11,1.340598606952643e-12,1.0561912098265883e-14,-2.6155726035655085e-14,500.0000000000643,8.792557299417314e-13
-1.0554295077301556e-11,0.0,2.2411634442766546e-13,4.216636983769457e-12,1.8159856392996135e-18,2.8758718916261875e-12,1.0553057413804629e-11,1.340765092143269e-12,1.0574285423132927e-14,-2.5956880471814732e-14,500.00000000006537,8.794214511503857e-13
-1.0551621092564262e-11,0.0,2.241263241616816e-13,4.215562625222545e-12,1.8169716312880802e-18,2.875022949883208e-12,1.0550383455806916e-11,1.3405396753393376e-12,1.0561718718327919e-14,-2.6224249532006103e-14,500.00000000006645,8.79198621317243e-13
-1.0553624875288316e-11,0.0,2.2411906429781519e-13,4.216368598982313e-12,1.8153487912912943e-18,2.8756574435850863e-12,1.0552387218493342e-11,1.3407111553972268e-12,1.0573478416214744e-14,-2.602389330099052e-14,500.00000000006753,8.793656015411118e-13
-1.055319534805001e-11,0.0,2.2412396551975442e-13,4.216197421900278e-12,1.815271527950763e-18,2.8755154954512923e-12,1.0551957695550267e-11,1.340681926448986e-12,1.0575141824624402e-14,-2.6066841300068442e-14,500.0000000000686,8.793298079625222e-13
-1.0558964258568751e-11,0.0,2.2420049704602664e-13,4.2184883174136075e-12,1.8163991071052578e-18,2.8772929259623812e-12,1.0557726548380479e-11,1.3411953914512267e-12,1.0531337564741748e-14,-2.549001370557569e-14,500.0000000000697,8.798105456983732e-13
-1.0560528763946031e-11,0.0,2.2419510793331658e-13,4.21911965397852e-12,1.814939221468264e-18,2.8777846967799565e-12,1.0559291038112862e-11,1.3413349571985634e-12,1.0545918280423599e-14,-2.533358037723469e-14,500.00000000007077,8.799409198427384e-13
-1.055973468260193e-11,0.0,2.241897352944254e-13,4.2188018792298664e-12,1.8146313702228735e-18,2.8775388500519836e-12,1.0558496964709494e-11,1.3412630291778833e-12,1.054553568224843e-14,-2.5412979776837266e-14,500.00000000007185,8.798747470591245e-13
-1.0550079933263124e-11,0.0,2.24132263349499e-13,4.214946552607987e-12,1.8157893192915962e-18,2.874528353734828e-12,1.0548842311917216e-11,1.3404181988731601e-12,1.0562731721808058e-14,-2.6378348509537254e-14,500.00000000007293,8.79070192659768e-13
-1.0556700974409574e-11,0.0,2.2418886155440112e-13,4.217584027381687e-12,1.8155649884421107e-18,2.876586206605342e-12,1.0555463286853918e-11,1.3409978207763455e-12,1.053400750869954e-14,-2.5716317225616507e-14,500.000000000074,8.796219405711598e-13
-1.0549228377511834e-11,0.0,2.241269016862606e-13,4.2146072607528346e-12,1.8152392873948934e-18,2.874261893604213e-12,1.05479907646814e-11,1.340345367148622e-12,1.056622393015968e-14,-2.646349471764649e-14,500.0000000000751,8.789992303901166e-13
-1.0550168355096134e-11,0.0,2.2411390879228385e-13,4.214988346680297e-12,1.813373578045981e-18,2.8745642242340863e-12,1.0548930732866017e-11,1.3404241224462115e-12,1.057964143967459e-14,-2.6369507298866567e-14,500.00000000007617,8.790775610721681e-13
-1.0549012854520051e-11,0.0,2.2410089226058713e-13,4.214526509041389e-12,1.8129580371454324e-18,2.8742107518534603e-12,1.0547775243844825e-11,1.3403157571879286e-12,1.0580583464854319e-14,-2.648504464609569e-14,500.00000000007725,8.789812703204021e-13
-1.0521314487799725e-11,0.0,2.2387778914085975e-13,4.203483674436511e-12,1.812431064233591e-18,2.8656034016424893e-12,1.0520077154105395e-11,1.3378802727940217e-12,1.0676376335627329e-14,-2.92545766391413e-14,500.00000000007833,8.766730961754496e-13
-1.0548225655122768e-11,0.0,2.2410217741594967e-13,4.214211733799898e-12,1.81197839418721e-18,2.873960023990766e-12,1.0546988052319456e-11,1.3402517098091316e-12,1.058085022447556e-14,-2.6563755926717165e-14,500.0000000000794,8.789156710266214e-13
-1.0548594241701583e-11,0.0,2.2411646552225425e-13,4.2143589188117964e-12,1.811543583408987e-18,2.8740628586692135e-12,1.0547356635212443e-11,1.3402960601425837e-12,1.0580197210540841e-14,-2.6526901323247568e-14,500.0000000000805,8.789463862677036e-13
-1.0548678833716234e-11,0.0,2.2411544630597563e-13,4.214392823299281e-12,1.8119849239865084e-18,2.8740905541089436e-12,1.0547441226381182e-11,1.3403022691903381e-12,1.0580376210512543e-14,-2.6518443052285353e-14,500.00000000008157,8.789534355317651e-13
-1.0548174548508257e-11,0.0,2.2412555458954583e-13,4.214186358407416e-12,1.813749439810977e-18,2.873928511716911e-12,1.0546936946216007e-11,1.3402578466905046e-12,1.056786877420655e-14,-2.6568866026001256e-14,500.00000000008265,8.789114121846672e-13
-1.0549296259887501e-11,0.0,2.2411827572585772e-13,4.214640363724437e-12,1.812853099617713e-18,2.874282307062719e-12,1.0548058646378248e-11,1.3403580566617183e-12,1.0581882595588412e-14,-2.6456707226778516e-14,500.00000000008373,8.790048871981873e-13
-1.0558376929896655e-11,0.0,2.2419106939199685e-13,4.2182592309961024e-12,1.8136187681196056e-18,2.8771068352337883e-12,1.055713922558161e-11,1.3411523957623141e-12,1.0546713096431463e-14,-2.554874011223446e-14,500.0000000000848,8.797616021318008e-13
-1.056034513116364e-11,0.0,2.2419782628662386e-13,4.219045496552525e-12,1.8144371693981702e-18,2.8777249789678138e-12,1.0559107407166779e-11,1.341320517584712e-12,1.0544062892105013e-14,-2.5351941635533493e-14,500.0000000000859,8.799256172638982e-13
-1.0559478617587367e-11,0.0,2.2420573538956042e-13,4.218693454858592e-12,1.8161327455447937e-18,2.8774515519910307e-12,1.0558240902255556e-11,1.3412419028675617e-12,1.0529747814620137e-14,-2.543858346160664e-14,500.00000000008697,8.798534085212963e-13
-1.0562037546306605e-11,0.0,2.2419643246454424e-13,4.219721825321861e-12,1.8156903833229804e-18,2.878263327632888e-12,1.0560799805385763e-11,1.3414584976889739e-12,1.0542403633531241e-14,-2.5182718737617185e-14,500.00000000008805,8.800666504488135e-13
-1.0560792202800244e-11,0.0,2.2420003713102112e-13,4.21921916111186e-12,1.81766155120753e-18,2.8778727621041154e-12,1.0559554474332713e-11,1.3413463990077444e-12,1.0530477873578826e-14,-2.5307239389611756e-14,500.00000000008913,8.799628728610594e-13
-1.0556343953228394e-11,0.0,2.2412636566081595e-13,4.21745664674483e-12,1.816919536725124e-18,2.876510477520327e-12,1.0555106269242914e-11,1.3409461692245027e-12,1.0574603318025661e-14,-2.575201541654081e-14,500.0000000000902,8.795921891035761e-13
-1.0553794166759525e-11,0.0,2.241291623626029e-13,4.216431337993322e-12,1.817672844376166e-18,2.8757090741558755e-12,1.0552556508271655e-11,1.340722263837447e-12,1.0560381310121173e-14,-2.6006966016056877e-14,500.0000000000913,8.793797090226379e-13
-1.0554973034878956e-11,0.0,2.241207898973856e-13,4.216908722474933e-12,1.8157146855778718e-18,2.876081219524436e-12,1.0553735364602521e-11,1.3408275029504973e-12,1.0575754860816719e-14,-2.5889092171533692e-14,500.00000000009237,8.794779470502101e-13
-1.0553498580486501e-11,0.0,2.2411675460585171e-13,4.216321560377835e-12,1.815290657467994e-18,2.875614084368162e-12,1.0552260924954464e-11,1.3407074760096725e-12,1.0582633182197224e-14,-2.603652139194275e-14,500.00000000009345,8.793550770795386e-13
-1.0553510543437733e-11,0.0,2.2412227420371846e-13,4.216323528630849e-12,1.8149765551941276e-18,2.8756169489618e-12,1.0552272887786066e-11,1.3407065796690491e-12,1.0575220341073434e-14,-2.6035325228410987e-14,500.00000000009453,8.793560739821722e-13
-1.0553442249611698e-11,0.0,2.2412585785670585e-13,4.2162957246117914e-12,1.8148492621561478e-18,2.875592533337161e-12,1.0552204594642963e-11,1.3407031912746303e-12,1.0573939388925772e-14,-2.6042153859789717e-14,500.0000000000956,8.793503828869136e-13
-1.0558714825623787e-11,0.0,2.2420072058745128e-13,4.2183885075016886e-12,1.816136038975964e-18,2.8772137776737557e-12,1.055747711792982e-11,1.3411747298279329e-12,1.0531238270911595e-14,-2.5514954256336995e-14,500.0000000000967,8.79789759827485e-13
-1.056029274758125e-11,0.0,2.2419637150701996e-13,4.219025146158545e-12,1.8145159621064938e-18,2.877708862215049e-12,1.0559055024108222e-11,1.3413162839434958e-12,1.0545649285372601e-14,-2.5357179417558657e-14,500.00000000009777,8.799212520090184e-13
-1.055994220306404e-11,0.0,2.241968554588601e-13,4.218885417414689e-12,1.8144334777563257e-18,2.8775965779522712e-12,1.055870448309642e-11,1.3412888394624177e-12,1.0546932603437761e-14,-2.5392230013328463e-14,500.00000000009885,8.79892040258035e-13
-1.0559402331819678e-11,0.0,2.2419223812892601e-13,4.218670068221717e-12,1.8143215557235712e-18,2.877429263474684e-12,1.0558164617250717e-11,1.341240804747033e-12,1.054850403846229e-14,-2.5446211199240607e-14,500.00000000009993,8.798470514375597e-13
-1.0550445970114922e-11,0.0,2.2410905591698347e-13,4.2151003131938756e-12,1.814118131593962e-18,2.8746554839627992e-12,1.0549208345108683e-11,1.3404448292310763e-12,1.058206674628454e-14,-2.6341748850722474e-14,500.000000000101,8.791006954257235e-13
-1.0546429930467425e-11,0.0,2.240874803711958e-13,4.213490052243541e-12,1.8155720078337304e-18,2.8734116261173e-12,1.0545192345621181e-11,1.3400784261262407e-12,1.0571905811194937e-14,-2.6743308639477842e-14,500.0000000001021,8.78766028801765e-13
-1.0517673232241926e-11,0.0,2.238393718260862e-13,4.202024264265645e-12,1.8154376229362127e-18,2.8644935345378885e-12,1.0516435934959787e-11,1.3375307297277567e-12,1.0668685512936518e-14,2.7224756719297445e-14,500.0000000001031,8.763696612466489e-13
-1.0518728621363444e-11,0.0,2.2381977643384572e-13,4.2024520827295716e-12,1.813692976630991e-18,2.864838086925253e-12,1.051749131352752e-11,1.3376139958043189e-12,1.0683598767761571e-14,-2.951313483852289e-14,500.0000000001042,8.764576094606266e-13
-1.05377372026217e-11,0.0,2.2399622587271038e-13,4.2100233446714315e-12,1.8152558494096916e-18,2.870733326114276e-12,1.0536499704701865e-11,1.339290018557156e-12,1.0599139483872219e-14,-2.7612485805000238e-14,500.0000000001053,8.780416420584887e-13
-1.0518554492412226e-11,0.0,2.2382363523398822e-13,4.202382906035856e-12,1.8134916007377016e-18,2.8647783141631125e-12,1.0517317186317575e-11,1.3376045918727434e-12,1.0684846636872334e-14,-2.953054581824525e-14,500.00000000010635,8.764430988597979e-13
-1.0518794943303529e-11,0.0,2.23831212046582e-13,4.202479176295937e-12,1.8133780612056144e-18,2.8648467311173435e-12,1.0517557634804392e-11,1.3376324451785937e-12,1.0685085756227558e-14,-2.9506503374048455e-14,500.00000000010743,8.764631362336992e-13
-1.0544240116695557e-11,0.0,2.24048996422888e-13,4.2126255894472444e-12,1.8132450662179028e-18,2.872737987943149e-12,1.0543002553747231e-11,1.339887601504096e-12,1.06020477935203e-14,-2.6962265928954053e-14,500.0000000001085,8.785835461456026e-13
