Deuterium exports,Deuterium inventory,Fixed plant power,Gross Electric,Imports,Net Electric,Reactor Thermal power,Recirc Power,Salt Heating,Tritium exports,Tritium inventory,Var plant power
-1.4507297511364546e-11,0.0,3.4062213250345735e-13,5.7952233134000164e-12,8.665537889287687e-18,3.864461222389025e-12,1.4505337966908453e-11,1.9307620910109917e-12,1.8100681098557167e-14,-2.935463814625509e-14,500.00000000004627,1.2087781639090377e-12
-1.456227834576185e-11,0.0,3.407033132585915e-13,5.817205144724091e-12,8.790540696644438e-18,3.881807241821694e-12,1.456031825150291e-11,1.9353979029023962e-12,1.807362185195639e-14,-2.3857159489655246e-14,500.00000000004775,1.2133598542919091e-12
-1.4524016588058314e-11,0.0,3.40700876935616e-13,5.8019096988102155e-12,8.633519465920323e-18,3.8696787219390535e-12,1.4522056876413126e-11,1.932230976871162e-12,1.809758006784633e-14,-2.7682914384882813e-14,500.0000000000492,1.2101714063677604e-12
-1.458591696048146e-11,0.0,3.4078561202121883e-13,5.826658878749992e-12,8.77714653251361e-18,3.889213068298465e-12,1.4583956629838737e-11,1.937445810451527e-12,1.8069365777141133e-14,-2.1493558039855968e-14,500.0000000000507,1.215329719153228e-12
-1.4563923886095995e-11,0.0,3.4080651716271093e-13,5.8178712033758045e-12,8.609321400546097e-18,3.882212314052666e-12,1.4561963775381815e-11,1.935658889323139e-12,1.809427737867056e-14,-2.369262355700371e-14,500.0000000000522,1.2134969812818179e-12
-1.4583043944092913e-11,0.0,3.4086575395072397e-13,5.8255187900209106e-12,8.603419991177732e-18,3.888208289240242e-12,1.4581083642180067e-11,1.9373105007806685e-12,1.8093329814999643e-14,-2.1780828075846394e-14,500.00000000005366,1.2150903035150055e-12
-1.4602301577855422e-11,0.0,3.4093341257422915e-13,5.833221335285269e-12,8.604646833110138e-18,3.8942395238808944e-12,1.4600341083368164e-11,1.938981811404374e-12,1.809219504952521e-14,-1.9855276531448664e-14,500.00000000005514,1.2166950902806802e-12
-1.4621010662831297e-11,0.0,3.409922876617512e-13,5.840704427887439e-12,8.60659774751475e-18,3.900105894341601e-12,1.4619049981255058e-11,1.940598533545838e-12,1.8090967279559164e-14,-1.798457383173807e-14,500.0000000000566,1.2182541651045881e-12
-1.4620613381903888e-11,0.0,3.4099980207028863e-13,5.840545534113631e-12,8.616993150138807e-18,3.899972547814124e-12,1.461865270430042e-11,1.940572986299508e-12,1.8091012037578326e-14,-1.8024297554432375e-14,500.0000000000581,1.2182210586917015e-12
-1.4611964738818438e-11,0.0,3.409768025387633e-13,5.837086484768662e-12,8.624758440497387e-18,3.8972562286954465e-12,1.4610004147700534e-11,1.9398302560732158e-12,1.809199439280185e-14,-1.8889066728854976e-14,500.0000000000596,1.2175003456417112e-12
-1.4637393819932324e-11,0.0,3.4096525396339914e-13,5.847248089360672e-12,8.781751081797891e-18,3.9053364343771015e-12,1.4635432974526153e-11,1.9419116549835704e-12,1.806587297638602e-14,-1.634643833456133e-14,500.00000000006105,1.219619414543846e-12
-1.4582741120764193e-11,0.0,3.408892474654638e-13,5.825398149310081e-12,8.643889793527657e-18,3.88808810738346e-12,1.458078082187955e-11,1.937310041926621e-12,1.809461247125569e-14,-2.1811107077695214e-14,500.0000000000625,1.2150650684899623e-12
-1.462174394857175e-11,0.0,3.4089757070619683e-13,5.840990006721099e-12,8.794566105235008e-18,3.900445432358445e-12,1.461978325966273e-11,1.940544574362655e-12,1.8070618517957962e-14,-1.791125332375499e-14,500.000000000064,1.2183152716385606e-12
-1.457357286519014e-11,0.0,3.408460525764845e-13,5.821732039195479e-12,8.667813693960899e-18,3.885226165177736e-12,1.4571612657987133e-11,1.9365058740177426e-12,1.809765310905764e-14,-2.272783178529786e-14,500.0000000000655,1.214301054832261e-12
-1.4611837934402096e-11,0.0,3.4087409803072155e-13,5.837027961611667e-12,8.799110089130068e-18,3.897331508285179e-12,1.4609877344552224e-11,1.9396964533264873e-12,1.8071463083141106e-14,-1.8901745775654416e-14,500.00000000006696,1.2174897787126852e-12
-1.4607047378492277e-11,0.0,3.4086705384075817e-13,5.835111909522642e-12,8.798821161294642e-18,3.895821311721063e-12,1.4605086836547485e-11,1.93929059780158e-12,1.807186074859208e-14,-1.9380748671048328e-14,500.00000000006844,1.2170905697122903e-12
-1.4601301480831526e-11,0.0,3.40850709886901e-13,5.832813727585443e-12,8.798420704228706e-18,3.894017888113159e-12,1.4599340996345136e-11,1.938795839472284e-12,1.8072266390015786e-14,-1.9955275232881297e-14,500.0000000000699,1.216611749695428e-12
-1.4597197066785336e-11,0.0,3.4083279130944487e-13,5.8311721783370475e-12,8.799570193382687e-18,3.892735762334741e-12,1.4595236623342678e-11,1.9384364160023065e-12,1.807279258103258e-14,-2.03656714893969e-14,500.0000000000714,1.2162697186118898e-12
-1.4592627348311034e-11,0.0,3.408048176237242e-13,5.8293446627205625e-12,8.803289141672659e-18,3.891316096219971e-12,1.4590666950565104e-11,1.938028566500591e-12,1.8073722829835796e-14,-2.0822593070426605e-14,500.0000000000729,1.215888912547092e-12
-1.4542673994004968e-11,0.0,3.4074060009353923e-13,5.809371518210158e-12,8.632790137930549e-18,3.875548861346821e-12,1.4540714095787587e-11,1.933822656863337e-12,1.809476862089288e-14,-2.581737901963047e-14,500.00000000007435,1.2117261746489656e-12
-1.458275179729774e-11,0.0,3.407591386027979e-13,5.825393770165905e-12,8.805126517845226e-18,3.888235709807319e-12,1.4580791498306333e-11,1.937158060358586e-12,1.8071850063654537e-14,-2.1810039541781065e-14,500.00000000007583,1.2150659581921943e-12
-1.4538177270661563e-11,0.0,3.4071058011782097e-13,5.807575370010487e-12,8.598806545555613e-18,3.874150816449926e-12,1.4536217417410966e-11,1.9334245535605616e-12,1.8101408491887558e-14,-2.626700189050882e-14,500.0000000000773,1.2113514514509137e-12
-1.4580332852959303e-11,0.0,3.407287245135164e-13,5.824424633005267e-12,8.77741739859606e-18,3.887502692628073e-12,1.4578372578157094e-11,1.9369219403771944e-12,1.806772085064762e-14,-2.205190736750354e-14,500.0000000000788,1.2148643815130911e-12
-1.453554977867771e-11,0.0,3.4064653696894135e-13,5.8065225938068774e-12,8.579683158449074e-18,3.873385749186569e-12,1.4533589951701769e-11,1.9331368446203083e-12,1.8096698176280216e-14,-2.652972218677151e-14,500.00000000008026,1.2111324959751473e-12
-1.4497571730495668e-11,0.0,3.405391111254112e-13,5.7913346685317505e-12,8.660440336653833e-18,3.861461786805375e-12,1.4495612283296411e-11,1.9298728817263752e-12,1.8104966826323968e-14,2.65163096101849e-14,500.0000000000817,1.2079676902747009e-12
-1.4475008959505193e-11,0.0,3.4043557619033146e-13,5.782309621150793e-12,8.710977984712742e-18,3.854420563407327e-12,1.447304973793139e-11,1.9278890577434655e-12,1.8104889892245598e-14,2.4260280699136468e-14,500.0000000000831,1.206087478160949e-12
-1.4457127046684612e-11,0.0,3.403298486964574e-13,5.77515497337758e-12,8.752893237384444e-18,3.848866930185932e-12,1.4455168003928148e-11,1.926288043191648e-12,1.809974733457239e-14,2.2472286116152274e-14,500.0000000000845,1.204597333660679e-12
-1.4428863441642663e-11,0.0,3.4020688354366383e-13,5.763850487731571e-12,8.703302527088813e-18,3.840038467303584e-12,1.4426904681519424e-11,1.9238120204279878e-12,1.8101966591099212e-14,1.9646236508503828e-14,500.00000000008595,1.2022420567932853e-12
-1.4410196852443539e-11,0.0,3.4016194756538163e-13,5.7563825213058174e-12,8.660353557391487e-18,3.834174668852582e-12,1.4408238278984326e-11,1.9222078524532353e-12,1.8098268139220523e-14,1.7779782919019353e-14,500.00000000008737,1.2006865232486937e-12
-1.4469731323889722e-11,0.0,3.4034704454165544e-13,5.7801869079341004e-12,8.852215729643219e-18,3.852856917464111e-12,1.4467772155091747e-11,1.927329990469989e-12,1.807415283741541e-14,2.373257519100046e-14,500.0000000000888,1.205647679590979e-12
-1.4485161612018416e-11,0.0,3.4042013037031336e-13,5.7863580881588575e-12,8.866244287465696e-18,3.857671465548769e-12,1.4483202288919103e-11,1.9286866226100886e-12,1.8071854663244032e-14,2.5275434272397737e-14,500.0000000000902,1.2069335240765918e-12
-1.4452617156916176e-11,0.0,3.403781417466721e-13,5.773350286506004e-12,8.704704119401143e-18,3.847391741715364e-12,1.445065815925816e-11,1.9259585447906402e-12,1.8097776272515612e-14,2.2021346747600143e-14,500.00000000009163,1.2042215132715133e-12
-1.4505313636429935e-11,0.0,3.40510490285891e-13,5.794418288630918e-12,8.869502453133157e-18,3.863963378807798e-12,1.4503354111812394e-11,1.93045490982312e-12,1.8070463386256987e-14,-2.955300381731013e-14,500.0000000000931,1.2086128426510327e-12
-1.4470180180944051e-11,0.0,3.405408076999894e-13,5.780374908450394e-12,8.710912861468226e-18,3.85279148862587e-12,1.446822100765755e-11,1.927583419824524e-12,1.8096414653133002e-14,2.3777455959055126e-14,500.00000000009453,1.2056850839714625e-12
-1.4487562374334893e-11,0.0,3.4083851821531674e-13,5.787328763338437e-12,8.719427101349513e-18,3.8579963759472125e-12,1.4485603027228196e-11,1.929332387391224e-12,1.8099170073618448e-14,2.551548409592396e-14,500.00000000009595,1.2071335856023495e-12
-1.4759771407968806e-11,0.0,3.41770791533519e-13,5.896191867437709e-12,8.868789289736369e-18,3.943294454086102e-12,1.4757809338798992e-11,1.952897413351607e-12,1.804806341823268e-14,-4.1100256709200195e-15,500.00000000009743,1.229817444899916e-12
-1.4740300006403445e-11,0.0,3.4193555817197244e-13,5.8884141330821805e-12,8.714059023029844e-18,3.9369462684374685e-12,1.4738338131945702e-11,1.9514678646447125e-12,1.8076348643992253e-14,-6.056951644180656e-15,500.0000000000989,1.2281948443288083e-12
-1.4777525424894003e-11,0.0,3.418658292156897e-13,5.903301863928358e-12,8.700913720848786e-18,3.948807661184468e-12,1.4775563178185797e-11,1.95449420274389e-12,1.80703285127779e-14,-2.3348192706333804e-15,500.0000000001004,1.231296931515483e-12
-1.4564408483904117e-11,0.0,3.410735821513762e-13,5.818056865945875e-12,8.837566638699187e-18,3.882112041031451e-12,1.456244836834401e-11,1.9359448249144243e-12,1.8072765234441528e-14,-2.3644169106713955e-14,500.00000000010186,1.2135373640286673e-12
-1.4558030486773624e-11,0.0,3.4081112036414167e-13,5.8155065285289825e-12,8.831593277611647e-18,3.880353460048849e-12,1.4556070434992848e-11,1.9351530684801334e-12,1.8074965033315124e-14,-2.4281898662496588e-14,500.00000000010334,1.2130058695827372e-12
-1.4562287309458537e-11,0.0,3.407215779814072e-13,5.8172089244269426e-12,8.821300966328356e-18,3.8817914986238685e-12,1.456032721510996e-11,1.935417425803074e-12,1.8074133062564268e-14,-2.3856263218586342e-14,500.0000000001048,1.2133606012591633e-12
-1.451873862807892e-11,0.0,3.4063982280491383e-13,5.799799604435973e-12,8.606331509332132e-18,3.868066695437943e-12,1.4516778969212803e-11,1.93173290899803e-12,1.8100391925443253e-14,-2.821065232584309e-14,500.0000000001063,1.2097315807677335e-12
-1.4526972280242065e-11,0.0,3.406364697833229e-13,5.803093088669727e-12,8.578387101898709e-18,3.8706772537091355e-12,1.452501253904025e-11,1.932415834960592e-12,1.8100540090642034e-14,-2.7387377678796712e-14,500.0000000001078,1.2104177115866875e-12
-1.4539824409402566e-11,0.0,3.406552497251474e-13,5.808233412769332e-12,8.536162219295914e-18,3.874729050857209e-12,1.4537864539680746e-11,1.9335043619121225e-12,1.8099287046973703e-14,-2.61023061347534e-14,500.00000000010925,1.2114887116400621e-12
-1.4543028293509724e-11,0.0,3.4066872706830663e-13,5.809515038311295e-12,8.477388987067265e-18,3.8757299884507105e-12,1.4541068391749383e-11,1.9337850498605853e-12,1.809950997989068e-14,-2.5781952966410587e-14,500.00000000011073,1.2117556993124485e-12
-1.4550618337292565e-11,0.0,3.406858520311055e-13,5.812550759196495e-12,8.433569102113162e-18,3.878116787754948e-12,1.4548658359632544e-11,1.934433971441547e-12,1.8098809274457078e-14,-2.502303207777321e-14,500.0000000001122,1.2123881966360453e-12
-1.455086905272441e-11,0.0,3.4070643029460097e-13,5.8126519582443135e-12,8.517985050845987e-18,3.8781741108536175e-12,1.454890907255726e-11,1.9344778473906963e-12,1.810121421638441e-14,-2.4997963292430897e-14,500.0000000001137,1.2124090893797715e-12
-1.458161281834392e-11,0.0,3.4076412086905014e-13,5.8249399138833186e-12,8.77427490714985e-18,3.887867230635128e-12,1.4579652530742186e-11,1.9370726832481906e-12,1.807640465068547e-14,-2.192392490852014e-14,500.00000000011516,1.2149710442285155e-12
-1.4530518044241541e-11,0.0,3.407951247257007e-13,5.80451223363834e-12,8.627130149635109e-18,3.8716400201680764e-12,1.4528558267582441e-11,1.9328722134702636e-12,1.810278627941997e-14,-2.7032840281863005e-14,500.00000000011664,1.2107131889652035e-12
-1.4525722920660878e-11,0.0,3.4107338277939355e-13,5.802594489748331e-12,8.694444466713203e-18,3.869842854276109e-12,1.4523763191952534e-11,1.9327516354722224e-12,1.8103539863511602e-14,-2.751229989409744e-14,500.0000000001181,1.2103135993293778e-12
-1.4787669151337708e-11,0.0,3.420731898253588e-13,5.907359253749415e-12,8.713122167192923e-18,3.951812546685388e-12,1.478570680319325e-11,1.9555467070640273e-12,1.807017013929148e-14,-1.3205582061380346e-15,500.0000000001196,1.2321422335994376e-12
-1.4830239562706667e-11,0.0,3.4241932018347157e-13,5.924376706558667e-12,8.886560822507263e-18,3.964964111010736e-12,1.482827678886235e-11,1.9594125955479313e-12,1.8042429459324602e-14,2.9360146609152282e-15,500.0000000001211,1.2356897324051959e-12
-1.4788205205535508e-11,0.0,3.4236836261803373e-13,5.907572965449779e-12,8.734662382620647e-18,3.951688277579162e-12,1.4786242852030563e-11,1.9558846878706163e-12,1.8068307416763068e-14,-1.2669586828953312e-15,500.00000000012255,1.23218690433588e-12
-1.479099196352747e-11,0.0,3.422697988618841e-13,5.908677794978745e-12,8.868340924813181e-18,3.952685397356252e-12,1.4789029582155223e-11,1.955992397622493e-12,1.8042353414400767e-14,-9.883135377305255e-16,500.00000000012403,1.2324191318462686e-12
-1.4725688602870934e-11,0.0,3.4178322996341975e-13,5.8825683055266476e-12,8.7271954291255e-18,3.932473859632214e-12,1.4723726874525763e-11,1.9500944458944344e-12,1.8072862887261668e-14,-7.517931273600386e-15,500.0000000001255,1.2269772395438136e-12
-1.4491779163168936e-11,0.0,3.408440575155917e-13,5.789005760073849e-12,8.853882733670685e-18,3.859341969224747e-12,1.4489819773894774e-11,1.9296637908491015e-12,1.8073638675672675e-14,2.593711659511516e-14,500.00000000012693,1.2074849811578977e-12
-1.4442810253381945e-11,0.0,3.4042616635067015e-13,5.769428303452085e-12,8.699811974402447e-18,3.84423702276063e-12,1.4440851353791983e-11,1.9251912806914547e-12,1.8099721358180173e-14,2.104076426903701e-14,500.00000000012835,1.2034042794826652e-12
-1.444749415385991e-11,0.0,3.40360329725847e-13,5.771301697989076e-12,8.71110741182773e-18,3.845786319414193e-12,1.444553520743141e-11,1.9255153785748834e-12,1.8099334729813038e-14,2.1509102794443445e-14,500.0000000001298,1.2037946006192841e-12
-1.4456837528047196e-11,0.0,3.4046644541790896e-13,5.775038942335528e-12,8.71272829423147e-18,3.848639020168887e-12,1.4454878488185891e-11,1.9263999221666418e-12,1.8099155899969124e-14,2.244333743708383e-14,500.0000000001312,1.2045732073488242e-12
-1.4526270152377518e-11,0.0,3.4086895215796694e-13,5.802809990057743e-12,8.703359412694348e-18,3.870226104568179e-12,1.4524310418196913e-11,1.9325838854895634e-12,1.8094618315247943e-14,-2.745758274192212e-14,500.0000000001327,1.2103592015164093e-12
-1.4747294099161962e-11,0.0,3.417064658541218e-13,5.891201139426972e-12,8.868884039542016e-18,3.939407433924526e-12,1.4745332154763988e-11,1.9517937055024465e-12,1.8048446584719706e-14,-5.357619302580124e-15,500.00000000013415,1.2287776795636655e-12
-1.4724474709324187e-11,0.0,3.4179937414902306e-13,5.882083648985832e-12,8.707589688834346e-18,3.932071857736218e-12,1.472251299311783e-11,1.950011791249614e-12,1.8075220840832412e-14,-7.639307275579438e-15,500.0000000001356,1.2268760827598192e-12
-1.4705965623942912e-11,0.0,3.4158567495771755e-13,5.874680474362069e-12,8.702734034401735e-18,3.926423776205802e-12,1.4704004092825558e-11,1.9482566981562667e-12,1.8076235296479815e-14,-9.490012215803804e-15,500.0000000001371,1.2253336744021299e-12
-1.44856741651712e-11,0.0,3.4079381837409345e-13,5.7865741162253e-12,8.691049961647513e-18,3.857442122603399e-12,1.4483714836946407e-11,1.9291319936219025e-12,1.810082533566909e-14,2.5326683949647957e-14,500.0000000001385,1.2069762364122006e-12
-1.4480687821249356e-11,0.0,3.405855081251505e-13,5.784578643115894e-12,8.685851038531937e-18,3.856072998684276e-12,1.4478728542887503e-11,1.928505644431618e-12,1.8098310899236614e-14,2.4828104406698086e-14,500.00000000013995,1.2065607119072918e-12
-1.4530798626419945e-11,0.0,3.406277844497051e-13,5.804612253287165e-12,8.841213557753355e-18,3.871916135584352e-12,1.4528838846955052e-11,1.9326961177028136e-12,1.8070649173581656e-14,-2.7004785150395734e-14,500.0000000001414,1.2107365705795876e-12
-1.4534420411738135e-11,0.0,3.4062750532562073e-13,5.806061006685475e-12,8.838148362704104e-18,3.873063214213187e-12,1.453246059605575e-11,1.932997792472287e-12,1.8070790642081295e-14,-2.664264645781694e-14,500.0000000001429,1.2110383830046457e-12
-1.4488850321377553e-11,0.0,3.405659510331818e-13,5.787843395488965e-12,8.673402736530456e-18,3.8586776724718785e-12,1.4486890961391515e-11,1.9291657230170872e-12,1.809774503467309e-14,2.5644264632914288e-14,500.0000000001443,1.2072409134492929e-12
-1.4539246474883018e-11,0.0,3.4062384698080896e-13,5.8079919557552106e-12,8.837542673174306e-18,3.8745942244684585e-12,1.4537286610940484e-11,1.933397731286752e-12,1.8072219894296952e-14,-2.6160093229492292e-14,500.0000000001458,1.211440550911707e-12
-1.4495734384422079e-11,0.0,3.4057360706641383e-13,5.790597119108133e-12,8.669815449289649e-18,3.860849742460063e-12,1.44937749555961e-11,1.9297473766480698e-12,1.8098076448708487e-14,2.6332595213430647e-14,500.0000000001472,1.2078145796330082e-12
-1.4499385312636996e-11,0.0,3.405791466174279e-13,5.792057324195275e-12,8.66350076565793e-18,3.8620005659555795e-12,1.4497425847302099e-11,1.9300567582396952e-12,1.8097677513819617e-14,-3.014577098569444e-14,500.0000000001487,1.2081188206085083e-12
-1.4506372565165482e-11,0.0,3.406101179268478e-13,5.7948521406583195e-12,8.652395734554355e-18,3.8641822948341835e-12,1.450441302995876e-11,1.930669845824136e-12,1.8097528567452145e-14,-2.944712259185501e-14,500.0000000001502,1.2087010858298966e-12
-1.451861616932916e-11,0.0,3.4066603870494945e-13,5.799748635214914e-12,8.635144484776173e-18,3.868004941981631e-12,1.451665651168762e-11,1.9317436932332835e-12,1.8095165054426353e-14,-2.822289685378626e-14,500.00000000015166,1.2097213759739682e-12
