1,2,3,4,5,6
0.000553315,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.016779366,0.0196206,0.018554313,0.0196206,0.018554313,0.015620962
0.055812183,0.088729767,0.074881598,0.088729767,0.074881598,0.059754729
0.108971845,0.10971934,0.102938727,0.10971934,0.102938727,0.09724504
0.13826007,0.125569363,0.112805466,0.125569363,0.112805466,0.116979146
0.194830925,0.193724898,0.183756682,0.193724898,0.183756682,0.172627333
0.231210846,0.209978071,0.198197974,0.209978071,0.198197974,0.190872465
0.25092996,0.204253858,0.207148458,0.204253858,0.207148458,0.205074456
0.232494836,0.192119705,0.182649074,0.192119705,0.182649074,0.172010374
0.203390903,0.162360325,0.152140198,0.162360325,0.152140198,0.163716233
0.152434039,0.124350953,0.116060018,0.124350953,0.116060018,0.11329288
0.116617624,0.08924552,0.090568222,0.08924552,0.090568222,0.096262731
0.087621926,0.095229265,0.087924802,0.095229265,0.087924802,0.080383773
0.031338929,0.039437093,0.035960195,0.039437093,0.035960195,0.035042513
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.027284323,0.02646538,0.029248407,0.02646538,0.029248407,0.030160242
0.087400167,0.111493708,0.112186213,0.111493708,0.112186213,0.095306611
0.206406583,0.223764893,0.22654039,0.223764893,0.22654039,0.220831555
0.343976387,0.35322651,0.348545602,0.35322651,0.348545602,0.346531455
0.563807238,0.56657526,0.562196544,0.56657526,0.562196544,0.558299282
0.726553566,0.756121498,0.686642996,0.756121498,0.686642996,0.740359104
0.789330227,0.795402375,0.765204751,0.795402375,0.765204751,0.810501188
0.817783998,0.8256,0.8256,0.8256,0.8256,0.8256
0.810110961,0.8256,0.8256,0.8256,0.8256,0.8256
0.686479805,0.680665205,0.681306325,0.680665205,0.681306325,0.679834866
0.421326405,0.395567053,0.396448557,0.395567053,0.396448557,0.398567837
0.218902194,0.212528881,0.212188763,0.212528881,0.212188763,0.213604968
0.073923064,0.069408544,0.069032771,0.069408544,0.069032771,0.070489597
0.000828355,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.020217286,0.030332685,0.029805543,0.030332685,0.029805543,0.025561517
0.063465061,0.094070245,0.101959644,0.094070245,0.101959644,0.061855002
0.138839184,0.167527557,0.119828339,0.167527557,0.119828339,0.121727724
0.364316361,0.406212389,0.403495656,0.406212389,0.403495656,0.400982799
0.602680239,0.654788048,0.656144174,0.654788048,0.656144174,0.653710961
0.795225394,0.8256,0.8256,0.8256,0.8256,0.8256
0.798087556,0.8256,0.8256,0.8256,0.8256,0.8256
0.81710239,0.8256,0.8256,0.8256,0.8256,0.8256
0.801831087,0.824835937,0.824071874,0.824835937,0.824071874,0.797003848
0.698547399,0.706851889,0.705632151,0.706851889,0.705632151,0.704208816
0.458087661,0.456872608,0.455890184,0.456872608,0.455890184,0.455741806
0.225644828,0.223394044,0.222614344,0.223394044,0.222614344,0.219696652
0.072068595,0.069567163,0.06908733,0.069567163,0.06908733,0.069299322
0.001939911,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.032030448,0.032399155,0.032549769,0.032399155,0.032549769,0.032312365
0.070402436,0.071125336,0.071228054,0.071125336,0.071228054,0.070716658
0.195034789,0.196419297,0.197147715,0.196419297,0.197147715,0.196315469
0.400969836,0.404580939,0.405726186,0.404580939,0.405726186,0.403596548
0.635172237,0.645753269,0.647252741,0.645753269,0.647252741,0.644420705
0.812598247,0.8256,0.8256,0.8256,0.8256,0.8256
0.80656699,0.8256,0.8256,0.8256,0.8256,0.8256
0.674752483,0.8256,0.8256,0.8256,0.8256,0.675687776
0.603975038,0.746542311,0.772894874,0.746542311,0.772894874,0.642032251
0.449906452,0.499069873,0.565090497,0.499069873,0.565090497,0.494894529
0.386286073,0.411928672,0.370998453,0.411928672,0.370998453,0.416039283
0.197374229,0.170336114,0.190243855,0.170336114,0.190243855,0.193597499
0.081122293,0.085471908,0.085182911,0.085471908,0.085182911,0.086064737
0.001441524,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.038237714,0.039143602,0.039617844,0.039143602,0.039617844,0.040108633
0.084143285,0.084225419,0.084873894,0.084225419,0.084873894,0.086117748
0.196897506,0.195370383,0.196398619,0.195370383,0.196398619,0.196746761
0.397446471,0.39841643,0.399785701,0.39841643,0.399785701,0.399001106
0.630542747,0.633912218,0.635329203,0.633912218,0.635329203,0.633685563
0.783827536,0.736961973,0.766507982,0.736961973,0.766507982,0.781280987
0.80326752,0.780677941,0.795651961,0.780677941,0.795651961,0.80313897
0.752389466,0.594257668,0.671371779,0.594257668,0.671371779,0.701944431
0.811318717,0.8256,0.8256,0.8256,0.8256,0.800607755
0.666967365,0.676995517,0.67775948,0.676995517,0.67775948,0.658148433
0.432312558,0.44021678,0.440155132,0.44021678,0.440155132,0.439845429
0.217756282,0.222131203,0.221911176,0.222131203,0.221911176,0.222520887
0.07508004,0.075913914,0.075682617,0.075913914,0.075682617,0.076419603
0.003146241,0.002594753,0.001729835,0.002594753,0.001729835,0.001297377
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.033984894,0.035391121,0.035355585,0.035391121,0.035355585,0.035188376
0.072994507,0.075628039,0.076007209,0.075628039,0.076007209,0.075432124
0.185557689,0.188113532,0.18876343,0.188113532,0.18876343,0.188291031
0.388783522,0.392504397,0.393880636,0.392504397,0.393880636,0.392236305
0.626647543,0.630720664,0.632252358,0.630720664,0.632252358,0.629879944
0.822972794,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.814897077,0.8256,0.8256,0.8256,0.8256,0.8256
0.813985965,0.8256,0.8256,0.8256,0.8256,0.8256
0.671510029,0.681466235,0.681369508,0.681466235,0.681369508,0.680014264
0.439664984,0.442058772,0.441881304,0.442058772,0.441881304,0.441727521
0.21992661,0.218980838,0.218616377,0.218980838,0.218616377,0.219373654
0.072280358,0.0710869,0.070841034,0.0710869,0.070841034,0.070987754
0.005090869,0.005152534,0.004892778,0.005152534,0.004892778,0.004507788
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.039100093,0.041168583,0.041088439,0.041168583,0.041088439,0.041057225
0.105337347,0.116258075,0.110495926,0.116258075,0.110495926,0.104567609
0.221009568,0.231336755,0.230438923,0.231336755,0.230438923,0.232043186
0.386911502,0.390365513,0.385517929,0.390365513,0.385517929,0.389296838
0.604030656,0.63355747,0.635104295,0.63355747,0.635104295,0.632172793
0.794968567,0.8256,0.8256,0.8256,0.8256,0.8256
0.778910868,0.8256,0.8256,0.8256,0.8256,0.8256
0.71011498,0.729881962,0.761787975,0.729881962,0.761787975,0.777740981
0.719023131,0.8256,0.8256,0.8256,0.8256,0.8256
0.558878274,0.675453324,0.6757288,0.675453324,0.6757288,0.663178771
0.345650464,0.439232289,0.439044356,0.439232289,0.439044356,0.427256408
0.190367385,0.218731845,0.218246593,0.218731845,0.218246593,0.219202114
0.058067291,0.072731855,0.072143658,0.072731855,0.072143658,0.072536795
0.003274775,0.005455847,0.00544596,0.005455847,0.00544596,0.005730856
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.036989849,0.037015785,0.033925597,0.037015785,0.033925597,0.03906714
0.082000438,0.07966979,0.093120711,0.07966979,0.093120711,0.087564174
0.192528106,0.19383875,0.20388241,0.19383875,0.20388241,0.195975257
0.386693521,0.392549432,0.393942777,0.392549432,0.393942777,0.391548188
0.621662635,0.633354967,0.635196648,0.633354967,0.635196648,0.631983148
0.81941109,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.689637385,0.690654835,0.6914788,0.690654835,0.6914788,0.6893611
0.448418684,0.44739535,0.447430813,0.44739535,0.447430813,0.446424049
0.219984186,0.218228526,0.217786489,0.218228526,0.217786489,0.217632008
0.067095536,0.065905328,0.065497237,0.065905328,0.065497237,0.065572475
0.006843867,0.006883447,0.006642245,0.006883447,0.006642245,0.006520058
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.02734052,0.027997099,0.027948115,0.027997099,0.027948115,0.027358292
0.059165582,0.059748316,0.059937596,0.059748316,0.059937596,0.058984339
0.181061486,0.182994909,0.183717529,0.182994909,0.183717529,0.182674876
0.388716354,0.392622803,0.393710813,0.392622803,0.393710813,0.392461744
0.631935139,0.635339957,0.636708242,0.635339957,0.636708242,0.634984688
0.823462059,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.693269143,0.691458418,0.691376344,0.691458418,0.691376344,0.689984677
0.450155798,0.447705225,0.447435626,0.447705225,0.447435626,0.446885415
0.220155925,0.217482872,0.217180117,0.217482872,0.217180117,0.217176465
0.066554965,0.065221836,0.065037356,0.065221836,0.065037356,0.064917633
0.007886155,0.007821219,0.007599525,0.007821219,0.007599525,0.007704249
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.030632307,0.03226738,0.032451148,0.03226738,0.032451148,0.03186043
0.062334157,0.065491472,0.065763258,0.065491472,0.065763258,0.064729118
0.175774729,0.179598438,0.180358298,0.179598438,0.180358298,0.178532347
0.375441542,0.379487272,0.380759756,0.379487272,0.380759756,0.378567432
0.606076193,0.607749301,0.610201087,0.607749301,0.610201087,0.608361688
0.801972319,0.802559015,0.805274449,0.802559015,0.805274449,0.803878336
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.824050703,0.8256,0.8256,0.8256,0.8256,0.8256
0.782051547,0.691284591,0.736056394,0.691284591,0.736056394,0.758442295
0.505130389,0.418491724,0.446372771,0.418491724,0.446372771,0.482062304
0.258199079,0.068208479,0.069567688,0.068208479,0.069567688,0.185629835
0.088157012,0.060012672,0.056730686,0.060012672,0.056730686,0.081057416
0.034304255,0.015668553,0.012265411,0.015668553,0.012265411,0.038456467
0.000591828,0,0,0,0,0.000375691
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.035170042,0.035382931,0.035526899,0.035382931,0.035526899,0.03609891
0.074603094,0.082899006,0.096980423,0.082899006,0.096980423,0.076454485
0.186879707,0.201738373,0.217291394,0.201738373,0.217291394,0.192124627
0.378800283,0.377307918,0.357206621,0.377307918,0.357206621,0.387292337
0.553412338,0.589225229,0.537994306,0.589225229,0.537994306,0.563865972
0.706440132,0.796618472,0.767636943,0.796618472,0.767636943,0.71189578
0.77558147,0.8256,0.8256,0.8256,0.8256,0.8256
0.769757017,0.8256,0.8256,0.8256,0.8256,0.8256
0.777430129,0.8256,0.8256,0.8256,0.8256,0.8256
0.665391885,0.681405847,0.681069971,0.681405847,0.681069971,0.681337892
0.445472755,0.43883345,0.438819162,0.43883345,0.438819162,0.439086728
0.214227847,0.213100263,0.212691489,0.213100263,0.212691489,0.213356286
0.066252858,0.064599585,0.064200903,0.064599585,0.064200903,0.064346171
0.009741937,0.009725407,0.00951529,0.009725407,0.00951529,0.009388445
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.027748728,0.027749327,0.02789253,0.027749327,0.02789253,0.027920712
0.056730937,0.057568171,0.057956234,0.057568171,0.057956234,0.057898847
0.179900951,0.183093828,0.184066931,0.183093828,0.184066931,0.183190099
0.390773941,0.395128202,0.396617538,0.395128202,0.396617538,0.395524256
0.635794362,0.639946827,0.642031612,0.639946827,0.642031612,0.64070093
0.821943868,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.70927799,0.709170199,0.71039515,0.709170199,0.71039515,0.710215678
0.459230844,0.460059099,0.460306913,0.460059099,0.460306913,0.460838234
0.228497184,0.226681673,0.226716452,0.226681673,0.226716452,0.227058108
0.072803359,0.07155947,0.071361429,0.07155947,0.071361429,0.071754965
0.011985208,0.01218872,0.01223823,0.01218872,0.01223823,0.012009495
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.035665401,0.034525204,0.034415034,0.034525204,0.034415034,0.035946273
0.068186611,0.06522699,0.065429548,0.06522699,0.065429548,0.066441941
0.190599695,0.192160801,0.192757286,0.192160801,0.192757286,0.192417269
0.395406246,0.403901644,0.405394622,0.403901644,0.405394622,0.396446521
0.636137727,0.649076014,0.650915628,0.649076014,0.650915628,0.635138314
0.824106966,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.823154864,0.8256,0.8256,0.8256,0.8256,0.8256
0.68948322,0.701529779,0.701337201,0.701529779,0.701337201,0.698628512
0.451563513,0.455624865,0.455105115,0.455624865,0.455105115,0.453396724
0.223816303,0.223721565,0.223165843,0.223721565,0.223165843,0.22287617
0.07265763,0.071035134,0.070745993,0.071035134,0.070745993,0.070840242
0.012553566,0.012734623,0.012526684,0.012734623,0.012526684,0.012435805
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.040138497,0.048248019,0.049772756,0.048248019,0.049772756,0.042847981
0.092079549,0.111750321,0.110624555,0.111750321,0.110624555,0.1013056
0.192146372,0.212076595,0.219795071,0.212076595,0.219795071,0.188528547
0.365900136,0.404164697,0.400609711,0.404164697,0.400609711,0.35714811
0.630180638,0.641935287,0.642820876,0.641935287,0.642820876,0.63884224
0.823501791,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.681402629,0.680023991,0.679369966,0.680023991,0.679369966,0.67629458
0.442492158,0.440375854,0.4398262,0.440375854,0.4398262,0.438241501
0.216710021,0.214656304,0.214140425,0.214656304,0.214140425,0.213790878
0.066665564,0.066556595,0.066061515,0.066556595,0.066061515,0.065620126
0.011721491,0.012148109,0.011953037,0.012148109,0.011953037,0.011769145
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.029730573,0.028508405,0.028453097,0.028508405,0.028453097,0.028387773
0.063581486,0.05699966,0.057091512,0.05699966,0.057091512,0.056839213
0.172964919,0.175004763,0.175584401,0.175004763,0.175584401,0.174403629
0.366543358,0.378464546,0.379215412,0.378464546,0.379215412,0.375847508
0.590484084,0.611372795,0.612281643,0.611372795,0.612281643,0.606833436
0.80168442,0.811851095,0.812382019,0.811851095,0.812382019,0.804709845
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256
0.783128812,0.8256,0.8256,0.8256,0.8256,0.811732334
0.79510696,0.8256,0.8256,0.8256,0.8256,0.792639899
0.560377088,0.651247884,0.650200062,0.651247884,0.650200062,0.574828924
0.404645601,0.421042104,0.420411601,0.421042104,0.420411601,0.418906145
0.213043694,0.209220444,0.208849151,0.209220444,0.208849151,0.209562136
0.075870833,0.069760434,0.06976391,0.069760434,0.06976391,0.071351106
0.013846831,0.013295854,0.013114482,0.013295854,0.013114482,0.013116398
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.042166154,0.041992257,0.044723852,0.041992257,0.044723852,0.046621922
0.088804971,0.086252026,0.102471389,0.086252026,0.102471389,0.104898308
0.211246416,0.196269935,0.208939341,0.196269935,0.208939341,0.201848544
0.378548474,0.390610651,0.38691499,0.390610651,0.38691499,0.377161466
0.471479368,0.488860743,0.476088084,0.488860743,0.476088084,0.497694353
0.567770532,0.709891194,0.735127615,0.709891194,0.735127615,0.648106969
0.573336301,0.632571204,0.574974197,0.632571204,0.574974197,0.606927636
0.567360992,0.673540426,0.701569793,0.673540426,0.701569793,0.631613208
0.523398132,0.739229396,0.718469321,0.739229396,0.718469321,0.576695345
0.324960712,0.382262015,0.359017713,0.382262015,0.359017713,0.369720685
0.242263854,0.297115495,0.302724493,0.297115495,0.302724493,0.292082694
0.145562945,0.206184344,0.203517162,0.206184344,0.203517162,0.174405769
0.070597946,0.085674507,0.085232986,0.085674507,0.085232986,0.08428361
0.006557956,0.009182636,0.008939652,0.009182636,0.008939652,0.008284929
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.039885962,0.0440961,0.042405231,0.0440961,0.042405231,0.038326818
0.075825107,0.05183997,0.049083403,0.05183997,0.049083403,0.0601463
0.162225195,0.179217235,0.188666171,0.179217235,0.188666171,0.162709764
0.300912722,0.234481403,0.223758799,0.234481403,0.223758799,0.308310732
0.366709473,0.385528363,0.388491355,0.385528363,0.388491355,0.365120479
0.344821509,0.32511673,0.341260497,0.32511673,0.341260497,0.296183368
0.31316865,0.257667402,0.270794014,0.257667402,0.270794014,0.204324072
0.450552127,0.120982229,0.107697461,0.120982229,0.107697461,0.355279769
0.459070911,0.330948059,0.422204295,0.330948059,0.422204295,0.508646143
0.361313398,0.494194557,0.540804685,0.494194557,0.540804685,0.410724356
0.217559685,0.346195371,0.354405731,0.346195371,0.354405731,0.215591115
0.151001502,0.165858643,0.134029891,0.165858643,0.134029891,0.137586093
0.080993188,0.073697218,0.059784718,0.073697218,0.059784718,0.078931682
0.011750069,0.007100579,0.004775829,0.007100579,0.004775829,0.009087457
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.043461492,0.044786344,0.04853694,0.044786344,0.04853694,0.046877773
0.094595306,0.086643312,0.100359949,0.086643312,0.100359949,0.095496057
0.202050259,0.20881165,0.215550488,0.20881165,0.215550488,0.212311556
0.363089303,0.352284401,0.335869696,0.352284401,0.335869696,0.361290363
0.585422249,0.587258785,0.588892456,0.587258785,0.588892456,0.586154819
0.775057169,0.777644741,0.778957466,0.777644741,0.778957466,0.776435808
0.807186542,0.8256,0.8256,0.8256,0.8256,0.8256
0.782141875,0.8256,0.8256,0.8256,0.8256,0.8256
0.736885209,0.735504549,0.757230183,0.735504549,0.757230183,0.72189588
0.526881269,0.481962707,0.524736386,0.481962707,0.524736386,0.504910478
0.343649432,0.351549602,0.31723011,0.351549602,0.31723011,0.333660779
0.2064337,0.209472194,0.209122988,0.209472194,0.209122988,0.207939072
0.081207711,0.082777754,0.079933402,0.082777754,0.079933402,0.080329918
0.014520001,0.015956483,0.015715424,0.015956483,0.015715424,0.015548114
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.022577805,0.019834636,0.022939671,0.019834636,0.022939671,0.017747679
0.118465642,0.117983887,0.116141856,0.117983887,0.116141856,0.126066701
0.191985139,0.178763279,0.200241276,0.178763279,0.200241276,0.189681789
0.306022465,0.391136893,0.392871911,0.391136893,0.392871911,0.37397613
0.373991648,0.420049734,0.399212291,0.420049734,0.399212291,0.45253212
0.308220844,0.367722114,0.380025535,0.367722114,0.380025535,0.29194573
0.363519898,0.425414453,0.448701097,0.425414453,0.448701097,0.404418588
0.248813759,0.203403523,0.19501027,0.203403523,0.19501027,0.233031303
0.25702192,0.271837696,0.250164972,0.271837696,0.250164972,0.273051335
0.163439809,0.155556194,0.165983051,0.155556194,0.165983051,0.151754432
0.181557522,0.267558541,0.242164631,0.267558541,0.242164631,0.180499361
0.147854419,0.182382326,0.187913434,0.182382326,0.187913434,0.193705026
0.048591887,0.072453033,0.062303004,0.072453033,0.062303004,0.04368034
0.004856535,0.0072649,0.005214704,0.0072649,0.005214704,0.003655478
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.031130773,0.030523182,0.038221499,0.030523182,0.038221499,0.030514462
0.048860012,0.060957294,0.070379473,0.060957294,0.070379473,0.055530711
0.146068419,0.171068991,0.172184427,0.171068991,0.172184427,0.158185548
0.199178784,0.186142798,0.169606935,0.186142798,0.169606935,0.161666673
0.310663422,0.224727905,0.198155242,0.224727905,0.198155242,0.249448005
0.408410429,0.362645772,0.373900321,0.362645772,0.373900321,0.361048203
0.509744876,0.609543104,0.484346063,0.609543104,0.484346063,0.47368536
0.648280348,0.779242674,0.746072936,0.779242674,0.746072936,0.717708586
0.695550894,0.824123112,0.822646223,0.824123112,0.822646223,0.772287021
0.483846324,0.570582874,0.594927828,0.570582874,0.594927828,0.469204064
0.34414087,0.152730816,0.218377637,0.152730816,0.218377637,0.28754751
0.218303976,0.201375308,0.205810534,0.201375308,0.205810534,0.209328901
0.080893309,0.085418626,0.087177182,0.085418626,0.087177182,0.078013056
0.017883506,0.018167336,0.018026447,0.018167336,0.018026447,0.0180235
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.033572386,0.033755292,0.033891366,0.033755292,0.033891366,0.033672116
0.060424172,0.065156229,0.065489736,0.065156229,0.065489736,0.065074958
0.208761925,0.239616991,0.22477834,0.239616991,0.22477834,0.217054714
0.386945522,0.40155068,0.402395641,0.40155068,0.402395641,0.401384894
0.615738975,0.637407907,0.638225006,0.637407907,0.638225006,0.636681733
0.78020368,0.8256,0.8256,0.8256,0.8256,0.8256
0.788514446,0.8256,0.8256,0.8256,0.8256,0.8256
0.787740954,0.8256,0.8256,0.8256,0.8256,0.81251124
0.730128291,0.8256,0.8256,0.8256,0.8256,0.780703085
0.539435554,0.570923232,0.605459811,0.570923232,0.605459811,0.555490394
0.401943267,0.441712679,0.440880536,0.441712679,0.440880536,0.420856893
0.215835439,0.221028391,0.220540105,0.221028391,0.220540105,0.218514794
0.075477974,0.076125463,0.078608141,0.076125463,0.078608141,0.076483741
0.016000118,0.01775429,0.017577432,0.01775429,0.017577432,0.017915855
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.044241714,0.047933748,0.034522883,0.047933748,0.034522883,0.04476716
0.081167313,0.109206911,0.106347044,0.109206911,0.106347044,0.08696453
0.202331301,0.233813001,0.219453051,0.233813001,0.219453051,0.211734957
0.38314682,0.393971128,0.394717057,0.393971128,0.394717057,0.389913638
0.477692199,0.305328448,0.386940258,0.305328448,0.386940258,0.44294442
0.471999998,0.705145947,0.714029599,0.705145947,0.714029599,0.478431178
0.583884662,0.619130008,0.598714291,0.619130008,0.598714291,0.629649047
0.479920413,0.564773202,0.550088973,0.564773202,0.550088973,0.539900458
0.440923946,0.491704743,0.430380267,0.491704743,0.430380267,0.458044607
0.368609481,0.502596976,0.425902418,0.502596976,0.425902418,0.417483017
0.286231873,0.341561147,0.351207557,0.341561147,0.351207557,0.300474691
0.194795809,0.191963176,0.196329243,0.191963176,0.196329243,0.193569896
0.069780683,0.071711532,0.07136143,0.071711532,0.07136143,0.065350022
0.015378082,0.017601525,0.017617592,0.017601525,0.017617592,0.013783176
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.034571635,0.033848175,0.034030302,0.033848175,0.034030302,0.03388114
0.06504293,0.063935233,0.064310817,0.063935233,0.064310817,0.064020991
0.180577456,0.181262456,0.181776195,0.181262456,0.181776195,0.18077329
0.383302005,0.384934334,0.385596874,0.384934334,0.385596874,0.383719691
0.593331916,0.616258587,0.617032393,0.616258587,0.617032393,0.613901098
0.706327125,0.811664877,0.813051388,0.811664877,0.813051388,0.777966311
0.576325881,0.684997616,0.685067656,0.684997616,0.685067656,0.649530587
0.504936508,0.356571038,0.341812519,0.356571038,0.341812519,0.49412431
0.474228577,0.61052004,0.654939293,0.61052004,0.654939293,0.542223721
0.247597857,0.363792608,0.372066444,0.363792608,0.372066444,0.290419045
0.119779936,0.06575022,0.049070147,0.06575022,0.049070147,0.086731206
0.060915685,0.058666735,0.050204646,0.058666735,0.050204646,0.048025291
0.042096334,0.006149752,0.011094498,0.006149752,0.011094498,0.026669673
