Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,2088,13681.256
,,,,,,,2089,13432.32
,,,,,,,2090,12815.726
,,,,,,,2091,12004.941
,,,,,,,2092,11058.952
,,,,,,,2093,10229.303
,,,,,,,2094,9682.797
,,,,,,,2095,9367.952
,,,,,,,2096,9257.211
,,,,,,,2097,9335.125
,,,,,,,2098,9704.64
,,,,,,,2099,10624.32
,,,,,,,2100,12042.255
,,,,,,,2101,13224.793
,,,,,,,2102,13951.815
,,,,,,,2103,14451.52
,,,,,,,2104,14770.78
,,,,,,,2105,15319.099999999999
,,,,,,,2106,15130.266
,,,,,,,2107,15451.894
,,,,,,,2108,14889.871
,,,,,,,2109,14302.16
,,,,,,,2110,13900.664
,,,,,,,2111,13534.964
,,,,,,,2112,13649.84
,,,,,,,2113,13948.335
,,,,,,,2114,13689.628
,,,,,,,2115,12899.577
,,,,,,,2116,11906.419
,,,,,,,2117,11039.518
,,,,,,,2118,10494.325
,,,,,,,2119,10240.003
,,,,,,,2120,10142.304
,,,,,,,2121,10216.312
,,,,,,,2122,10590.831
,,,,,,,2123,11479.324
,,,,,,,2124,12878.746
,,,,,,,2125,13910.938
,,,,,,,2126,14394.771999999999
,,,,,,,2127,14656.998
,,,,,,,2128,15051.987
,,,,,,,2129,15199.823000000002
,,,,,,,2130,15191.929
,,,,,,,2131,15001.529
,,,,,,,2132,14542.813
,,,,,,,2133,14027.73
,,,,,,,2134,13593.741
,,,,,,,2135,13450.142
,,,,,,,2136,13354.968
,,,,,,,2137,13621.223
,,,,,,,2138,13332.395
,,,,,,,2139,12523.454
,,,,,,,2140,11520.388
,,,,,,,2141,10626.27
,,,,,,,2142,10028.615
,,,,,,,2143,9709.078
,,,,,,,2144,9544.076
,,,,,,,2145,9529.814
,,,,,,,2146,9812.007
,,,,,,,2147,10604.408
,,,,,,,2148,11865.961
,,,,,,,2149,12849.109
,,,,,,,2150,13323.982
,,,,,,,2151,13443.609
,,,,,,,2152,13902.822
,,,,,,,2153,13908.892
,,,,,,,2154,13773.023
,,,,,,,2155,13717.485
,,,,,,,2156,13408.816
,,,,,,,2157,13371.552
,,,,,,,2158,13235.112
,,,,,,,2159,13525.776
,,,,,,,2160,13616.547
,,,,,,,2161,13603.845
,,,,,,,2162,13057.471
,,,,,,,2163,12207.517
,,,,,,,2164,11186.697
,,,,,,,2165,10317.57
,,,,,,,2166,9717.865
,,,,,,,2167,9354.984
,,,,,,,2168,9181.307
,,,,,,,2169,9164.159
,,,,,,,2170,9436.305
,,,,,,,2171,10210.543
,,,,,,,2172,11543.546
,,,,,,,2173,12749.916
,,,,,,,2174,13463.483
,,,,,,,2175,13905.367
,,,,,,,2176,14127.279
,,,,,,,2177,14376.973000000002
,,,,,,,2178,14165.536
,,,,,,,2179,13930.528
,,,,,,,2180,13984.043000000001
,,,,,,,2181,13794.737
,,,,,,,2182,13806.576
,,,,,,,2183,14070.396
,,,,,,,2184,14015.041000000001
,,,,,,,2185,14114.048
,,,,,,,2186,13816.807
,,,,,,,2187,13187.279
,,,,,,,2188,12258.401
,,,,,,,2189,11412.956
,,,,,,,2190,10809.345
,,,,,,,2191,10495.537
,,,,,,,2192,10362.404
,,,,,,,2193,10417.225
,,,,,,,2194,10748.686
,,,,,,,2195,11524.014
,,,,,,,2196,12721.33
,,,,,,,2197,13711.182
,,,,,,,2198,14437.494999999999
,,,,,,,2199,15269.901999999998
,,,,,,,2200,15415.572
,,,,,,,2201,15769.577999999998
,,,,,,,2202,15054.939000000002
,,,,,,,2203,15322.211
,,,,,,,2204,14473.788000000002
,,,,,,,2205,14200.203
,,,,,,,2206,14277.889000000001
,,,,,,,2207,14251.205
,,,,,,,2208,14172.552999999998
,,,,,,,2209,14244.735
,,,,,,,2210,14030.028
,,,,,,,2211,13504.755
,,,,,,,2212,12645.153
,,,,,,,2213,11813.976
,,,,,,,2214,11184.181
,,,,,,,2215,10833.751
,,,,,,,2216,10658.742
,,,,,,,2217,10639.932
,,,,,,,2218,10785.641
,,,,,,,2219,11182.541
,,,,,,,2220,11791.399
,,,,,,,2221,12565.264
,,,,,,,2222,13220.764
,,,,,,,2223,13834.807
,,,,,,,2224,14162.799
,,,,,,,2225,14315.380999999998
,,,,,,,2226,14146.26
,,,,,,,2227,13810.177
,,,,,,,2228,13459.661
,,,,,,,2229,13209.202
,,,,,,,2230,12815.464
,,,,,,,2231,12688.632
,,,,,,,2232,12630.448
,,,,,,,2233,13008.785
,,,,,,,2234,12970.389
,,,,,,,2235,12526.577
,,,,,,,2236,11824.776
,,,,,,,2237,11117.541
,,,,,,,2238,10579.756
,,,,,,,2239,10233.78
,,,,,,,2240,10085.801
,,,,,,,2241,10084.006
,,,,,,,2242,10193.06
,,,,,,,2243,10485.011
,,,,,,,2244,10967.585
,,,,,,,2245,11679.692
,,,,,,,2246,12616.877
,,,,,,,2247,13400.826
,,,,,,,2248,14007.547000000002
,,,,,,,2249,14126.676
,,,,,,,2250,13951.802
,,,,,,,2251,13665.209
,,,,,,,2252,13115.016
,,,,,,,2253,12508.562
,,,,,,,2254,12160.6
,,,,,,,2255,11889.038
,,,,,,,2256,11803.729
,,,,,,,2257,12284.722
,,,,,,,2258,12322.695
,,,,,,,2259,11721.802
,,,,,,,2260,10903.359
,,,,,,,2261,10117.462
,,,,,,,2262,9619.828
,,,,,,,2263,9347.136
,,,,,,,2264,9274.876
,,,,,,,2265,9345.822
,,,,,,,2266,9695.847
,,,,,,,2267,10543.819
,,,,,,,2268,11914.57
,,,,,,,2269,13019.444
,,,,,,,2270,13588.127
,,,,,,,2271,14181.173
,,,,,,,2272,14583.921
,,,,,,,2273,14684.944
,,,,,,,2274,14439.076000000001
,,,,,,,2275,14366.169
,,,,,,,2276,14014.812
,,,,,,,2277,13730.569
,,,,,,,2278,13438.014
,,,,,,,2279,13526.596
,,,,,,,2280,13485.326
,,,,,,,2281,13610.211
,,,,,,,2282,13298.974
,,,,,,,2283,12438.616
,,,,,,,2284,11413.579
,,,,,,,2285,10518.861
,,,,,,,2286,9917.519
,,,,,,,2287,9598.581
,,,,,,,2288,9442.556
,,,,,,,2289,9491.086
,,,,,,,2290,9802.247
,,,,,,,2291,10633.556
,,,,,,,2292,11990.241
,,,,,,,2293,13049.009
,,,,,,,2294,13561.611
,,,,,,,2295,13784.752
,,,,,,,2296,14434.728
,,,,,,,2297,14550.066
,,,,,,,2298,14501.486999999997
,,,,,,,2299,14256.165
,,,,,,,2300,14043.393
,,,,,,,2301,13473.451
,,,,,,,2302,13322.333
,,,,,,,2303,13268.599
,,,,,,,2304,13090.155
,,,,,,,2305,13266.822
,,,,,,,2306,12998.913
,,,,,,,2307,12155.388
,,,,,,,2308,11136.725
,,,,,,,2309,10236.839
,,,,,,,2310,9661.62
,,,,,,,2311,9368.283
,,,,,,,2312,9243.122
,,,,,,,2313,9279.955
,,,,,,,2314,9614.656
,,,,,,,2315,10478.644
,,,,,,,2316,11761.927
,,,,,,,2317,12856.229
,,,,,,,2318,13418.208
,,,,,,,2319,13807.205
,,,,,,,2320,14332.165
,,,,,,,2321,14383.803
,,,,,,,2322,14169.106000000002
,,,,,,,2323,14058.926000000001
,,,,,,,2324,13769.518
,,,,,,,2325,13369.042
,,,,,,,2326,13333.147
,,,,,,,2327,13244.326
,,,,,,,2328,13072.564
,,,,,,,2329,13167.953
,,,,,,,2330,12945.11
,,,,,,,2331,12095.32
,,,,,,,2332,11057.595
,,,,,,,2333,10150.605
,,,,,,,2334,9578.063
,,,,,,,2335,9250.712
,,,,,,,2336,9096.832
,,,,,,,2337,9088.365
,,,,,,,2338,9368.906
,,,,,,,2339,10172.836
,,,,,,,2340,11447.914
,,,,,,,2341,12587.424
,,,,,,,2342,13214.061
,,,,,,,2343,13834.16
,,,,,,,2344,14376.103
,,,,,,,2345,14509.218000000003
,,,,,,,2346,14662.13
,,,,,,,2347,14615.633
,,,,,,,2348,14182.153
,,,,,,,2349,13720.032
,,,,,,,2350,13485.737
,,,,,,,2351,13240.422
,,,,,,,2352,12923.888
,,,,,,,2353,12996.267
,,,,,,,2354,12835.082
,,,,,,,2355,12023.791
,,,,,,,2356,11003.665
,,,,,,,2357,10108.023
,,,,,,,2358,9514.287
,,,,,,,2359,9163.239
,,,,,,,2360,8994.338
,,,,,,,2361,9003.232
,,,,,,,2362,9299.493
,,,,,,,2363,10108.305
,,,,,,,2364,11381.124
,,,,,,,2365,12518.99
,,,,,,,2366,13055.244
,,,,,,,2367,13919.294
,,,,,,,2368,13893.601
,,,,,,,2369,14272.507000000001
,,,,,,,2370,14291.961000000001
,,,,,,,2371,14434.677
,,,,,,,2372,14247.741999999998
,,,,,,,2373,13661.695
,,,,,,,2374,13188.443
,,,,,,,2375,12824.951
,,,,,,,2376,12507.333
,,,,,,,2377,12573.996
,,,,,,,2378,12388.487
,,,,,,,2379,11707.803
,,,,,,,2380,10831.657
,,,,,,,2381,9996.56
,,,,,,,2382,9382.015
,,,,,,,2383,9018.627
,,,,,,,2384,8812.921
,,,,,,,2385,8740.025
,,,,,,,2386,8832.774
,,,,,,,2387,9168.269
,,,,,,,2388,9733.999
,,,,,,,2389,10591.467
,,,,,,,2390,11733.21
,,,,,,,2391,12358.586
,,,,,,,2392,13309.099
,,,,,,,2393,13482.051
,,,,,,,2394,13280.26
,,,,,,,2395,13152.644
,,,,,,,2396,13260.297
,,,,,,,2397,12729.135
,,,,,,,2398,12471.972
,,,,,,,2399,12328.492
,,,,,,,2400,12066.378
,,,,,,,2401,12139.954
,,,,,,,2402,11996.247
,,,,,,,2403,11350.967
,,,,,,,2404,10584.056
,,,,,,,2405,9814.257
,,,,,,,2406,9235.76
,,,,,,,2407,8847.781
,,,,,,,2408,8636.784
,,,,,,,2409,8550.388
,,,,,,,2410,8555.616
,,,,,,,2411,8739.131
,,,,,,,2412,9084.516
,,,,,,,2413,9718.624
,,,,,,,2414,10585.714
,,,,,,,2415,11263.105
,,,,,,,2416,12008.8
,,,,,,,2417,12307.702
,,,,,,,2418,12738.788
,,,,,,,2419,12462.987
,,,,,,,2420,12359.764
,,,,,,,2421,12469.835
,,,,,,,2422,12503.839
,,,,,,,2423,12636.413
,,,,,,,2424,12682.623
,,,,,,,2425,12769.899
,,,,,,,2426,12453.643
,,,,,,,2427,11667.425
,,,,,,,2428,10751.838
,,,,,,,2429,9934.651
,,,,,,,2430,9402.618
,,,,,,,2431,9101.035
,,,,,,,2432,8960.766
,,,,,,,2433,8980.153
,,,,,,,2434,9297.166
,,,,,,,2435,10124.895
,,,,,,,2436,11392.697
,,,,,,,2437,12615.958
,,,,,,,2438,13121.943
,,,,,,,2439,13207.426
,,,,,,,2440,13573.194
,,,,,,,2441,13815.537
,,,,,,,2442,14123.556999999999
,,,,,,,2443,13976.436
,,,,,,,2444,13845.113
,,,,,,,2445,13573.55
,,,,,,,2446,13787.069
,,,,,,,2447,13820.3
,,,,,,,2448,13644.042
,,,,,,,2449,13622.673
,,,,,,,2450,13321.034
,,,,,,,2451,12502.551
,,,,,,,2452,11488.322
,,,,,,,2453,10601.716
,,,,,,,2454,10039.235
,,,,,,,2455,9708.756
,,,,,,,2456,9541.92
,,,,,,,2457,9555.211
,,,,,,,2458,9842.977
,,,,,,,2459,10636.453
,,,,,,,2460,11879.048
,,,,,,,2461,12940.31
,,,,,,,2462,13585.717
,,,,,,,2463,13705.876
,,,,,,,2464,13807.547
,,,,,,,2465,14092.189000000002
,,,,,,,2466,13967.148999999998
,,,,,,,2467,14520.038
,,,,,,,2468,14134.915
,,,,,,,2469,13652.347
,,,,,,,2470,13394.746
,,,,,,,2471,13342.783
,,,,,,,2472,13125.504
,,,,,,,2473,13074.073
,,,,,,,2474,12879.539
,,,,,,,2475,12090.887
,,,,,,,2476,11086.352
,,,,,,,2477,10217.007
,,,,,,,2478,9627.881
,,,,,,,2479,9317.591
,,,,,,,2480,9150.356
,,,,,,,2481,9148.84
,,,,,,,2482,9442.746
,,,,,,,2483,10221.139
,,,,,,,2484,11423.938
,,,,,,,2485,12519.767
,,,,,,,2486,13204.817
,,,,,,,2487,13681.364
,,,,,,,2488,14159.092
,,,,,,,2489,14646.26
,,,,,,,2490,14730.840999999999
,,,,,,,2491,14489.543000000001
,,,,,,,2492,14021.515999999998
,,,,,,,2493,13722.036
,,,,,,,2494,13363.215
,,,,,,,2495,13204.468
,,,,,,,2496,12911.731
,,,,,,,2497,12940.74
,,,,,,,2498,12798.775
,,,,,,,2499,12028.95
,,,,,,,2500,11036.672
,,,,,,,2501,10148.211
,,,,,,,2502,9564.035
,,,,,,,2503,9235.449
,,,,,,,2504,9084.639
,,,,,,,2505,9095.94
,,,,,,,2506,9373.307
,,,,,,,2507,10149.752
,,,,,,,2508,11386.146
,,,,,,,2509,12562.783
,,,,,,,2510,13148.684
,,,,,,,2511,13477.157
,,,,,,,2512,13933.661
,,,,,,,2513,14002.801999999998
,,,,,,,2514,14032.026999999998
,,,,,,,2515,13878.362
,,,,,,,2516,13873.707
,,,,,,,2517,14431.04
,,,,,,,2518,14071.215000000002
,,,,,,,2519,13985.978
,,,,,,,2520,13873.084
,,,,,,,2521,13761.145
,,,,,,,2522,13362.207
,,,,,,,2523,12559.035
,,,,,,,2524,11624.769
,,,,,,,2525,10788.956
,,,,,,,2526,10208.203
,,,,,,,2527,9884.393
,,,,,,,2528,9736.266
,,,,,,,2529,9758.252
,,,,,,,2530,10045.495
,,,,,,,2531,10792.354
,,,,,,,2532,12062.294
,,,,,,,2533,13272.344
,,,,,,,2534,14041.495999999997
,,,,,,,2535,14706.516
,,,,,,,2536,14954.837
,,,,,,,2537,15078.887999999999
,,,,,,,2538,15240.458999999999
,,,,,,,2539,15023.145999999999
,,,,,,,2540,14905.643
,,,,,,,2541,14722.287
,,,,,,,2542,14688.237
,,,,,,,2543,14728.774
,,,,,,,2544,14355.87
,,,,,,,2545,14210.228000000001
,,,,,,,2546,13886.463
,,,,,,,2547,13144.844
,,,,,,,2548,12216.983
,,,,,,,2549,11350.867
,,,,,,,2550,10718.827
,,,,,,,2551,10323.342
,,,,,,,2552,10110.201
,,,,,,,2553,10015.692
,,,,,,,2554,10114.656
,,,,,,,2555,10450.3
,,,,,,,2556,11007.737
,,,,,,,2557,11744.19
,,,,,,,2558,12575.659
,,,,,,,2559,13287.552
,,,,,,,2560,13281.019
,,,,,,,2561,13787.134
,,,,,,,2562,13959.632
,,,,,,,2563,13665.328
,,,,,,,2564,13433.778
,,,,,,,2565,13032.545
,,,,,,,2566,12832.987
,,,,,,,2567,12919.435
,,,,,,,2568,12897.73
,,,,,,,2569,12884.805
,,,,,,,2570,12713.132
,,,,,,,2571,12094.493
,,,,,,,2572,11368.089
,,,,,,,2573,10609.68
,,,,,,,2574,10042.786
,,,,,,,2575,9678.072
,,,,,,,2576,9496.118
,,,,,,,2577,9424.179
,,,,,,,2578,9499.398
,,,,,,,2579,9739.88
,,,,,,,2580,10126.956
,,,,,,,2581,10777.737
,,,,,,,2582,11744.959
,,,,,,,2583,12403.75
,,,,,,,2584,13118.614
,,,,,,,2585,13172.393
,,,,,,,2586,12707.586
,,,,,,,2587,12791.887
,,,,,,,2588,12273.223
,,,,,,,2589,12047.46
,,,,,,,2590,12146.399
,,,,,,,2591,12377.062
,,,,,,,2592,12341.677
,,,,,,,2593,12412.494
,,,,,,,2594,12347.922
,,,,,,,2595,11689.908
,,,,,,,2596,10829.454
,,,,,,,2597,10071.817
,,,,,,,2598,9537.612
,,,,,,,2599,9261.546
,,,,,,,2600,9161.897
,,,,,,,2601,9210.041
,,,,,,,2602,9538.095
,,,,,,,2603,10307.273
,,,,,,,2604,11421.543
,,,,,,,2605,12480.237
,,,,,,,2606,13229.761
,,,,,,,2607,13908.267
,,,,,,,2608,14443.312
,,,,,,,2609,14633.321
,,,,,,,2610,13801.847
,,,,,,,2611,13982.377
,,,,,,,2612,13730.629
,,,,,,,2613,13380.658
,,,,,,,2614,13249.864
,,,,,,,2615,13072.328
,,,,,,,2616,12937.811
,,,,,,,2617,12900.09
,,,,,,,2618,12738.94
,,,,,,,2619,11942.47
,,,,,,,2620,10985.701
,,,,,,,2621,10134.577
,,,,,,,2622,9564.352
,,,,,,,2623,9236.552
,,,,,,,2624,9113.096
,,,,,,,2625,9148.327
,,,,,,,2626,9460.369
,,,,,,,2627,10265.513
,,,,,,,2628,11403.434
,,,,,,,2629,12520.59
,,,,,,,2630,13269.365
,,,,,,,2631,13888.009
,,,,,,,2632,14367.713
,,,,,,,2633,14506.189
,,,,,,,2634,14173.176
,,,,,,,2635,14059.376
,,,,,,,2636,13914.079
,,,,,,,2637,13333.166
,,,,,,,2638,13403.327
,,,,,,,2639,13321.315
,,,,,,,2640,12992.403
,,,,,,,2641,12933.65
,,,,,,,2642,12800.081
,,,,,,,2643,12002.505
,,,,,,,2644,11003.593
,,,,,,,2645,10117.179
,,,,,,,2646,9502.843
,,,,,,,2647,9166.387
,,,,,,,2648,8996.375
,,,,,,,2649,8998.748
,,,,,,,2650,9276.131
,,,,,,,2651,10024.668
,,,,,,,2652,11105.466
,,,,,,,2653,12302.063
,,,,,,,2654,13205.109
,,,,,,,2655,13729.003
,,,,,,,2656,14474.548
,,,,,,,2657,14538.343000000003
,,,,,,,2658,14067.224
,,,,,,,2659,14050.859
,,,,,,,2660,13858.529
,,,,,,,2661,13492.147
,,,,,,,2662,13589.699
,,,,,,,2663,13662.287
,,,,,,,2664,13523.52
,,,,,,,2665,13295.8
,,,,,,,2666,13017.711
,,,,,,,2667,12281.783
,,,,,,,2668,11376.626
,,,,,,,2669,10620.285
,,,,,,,2670,10111.927
,,,,,,,2671,9843.657
,,,,,,,2672,9758.788
,,,,,,,2673,9825.703
,,,,,,,2674,10184.692
,,,,,,,2675,11024.946
,,,,,,,2676,12272.721
,,,,,,,2677,13461.732
,,,,,,,2678,14292.698
,,,,,,,2679,15016.582
,,,,,,,2680,15325.606000000002
,,,,,,,2681,15417.060000000001
,,,,,,,2682,15409.559
,,,,,,,2683,15290.255
,,,,,,,2684,14875.679
,,,,,,,2685,14715.473
,,,,,,,2686,14394.251
,,,,,,,2687,14217.451999999997
,,,,,,,2688,13964.761999999999
,,,,,,,2689,13990.059999999998
,,,,,,,2690,13894.56
,,,,,,,2691,13201.466
,,,,,,,2692,12190.514
,,,,,,,2693,11291.825
,,,,,,,2694,10706.079
,,,,,,,2695,10375.374
,,,,,,,2696,10230.686
,,,,,,,2697,10247.788
,,,,,,,2698,10564.344
,,,,,,,2699,11313.214
,,,,,,,2700,12441.665
,,,,,,,2701,13470.615
,,,,,,,2702,14184.919999999998
,,,,,,,2703,14711.833000000002
,,,,,,,2704,15074.206
,,,,,,,2705,15391.267
,,,,,,,2706,15363.633
,,,,,,,2707,15030.651
,,,,,,,2708,14464.981
,,,,,,,2709,13920.985
,,,,,,,2710,13417.386
,,,,,,,2711,13021.168
,,,,,,,2712,12708.35
,,,,,,,2713,12648.967
,,,,,,,2714,12684.313
,,,,,,,2715,12104.676
,,,,,,,2716,11269.486
,,,,,,,2717,10460.399
,,,,,,,2718,9878.998
,,,,,,,2719,9514.326
,,,,,,,2720,9345.346
,,,,,,,2721,9309.148
,,,,,,,2722,9413.857
,,,,,,,2723,9750.356
,,,,,,,2724,10311.731
,,,,,,,2725,11082.778
,,,,,,,2726,12004.265
,,,,,,,2727,12789.974
,,,,,,,2728,13300.988
,,,,,,,2729,13498.107
,,,,,,,2730,13486.904
,,,,,,,2731,13361.372
,,,,,,,2732,12738.186
,,,,,,,2733,12577.28
,,,,,,,2734,12160.427
,,,,,,,2735,11895.457
,,,,,,,2736,11627.906
,,,,,,,2737,11698.823
,,,,,,,2738,11741.951
,,,,,,,2739,11207.398
,,,,,,,2740,10459.907
,,,,,,,2741,9734.067
,,,,,,,2742,9188.566
,,,,,,,2743,8830.068
,,,,,,,2744,8642.939
,,,,,,,2745,8575.31
,,,,,,,2746,8628.047
,,,,,,,2747,8819.75
,,,,,,,2748,9179.905
,,,,,,,2749,9826.269
,,,,,,,2750,10760.031
,,,,,,,2751,11544.065
,,,,,,,2752,12041.96
,,,,,,,2753,12500.066
,,,,,,,2754,12321.854
,,,,,,,2755,12323.786
,,,,,,,2756,12262.595
,,,,,,,2757,12268.888
,,,,,,,2758,12551.68
,,,,,,,2759,12726.05
,,,,,,,2760,12696.714
,,,,,,,2761,12451.498
,,,,,,,2762,12341.658
,,,,,,,2763,11649.491
,,,,,,,2764,10736.494
,,,,,,,2765,9941.978
,,,,,,,2766,9395.269
,,,,,,,2767,9125.01
,,,,,,,2768,9027.572
,,,,,,,2769,9105.883
,,,,,,,2770,9460.695
,,,,,,,2771,10322.651
,,,,,,,2772,11639.705
,,,,,,,2773,12834.824
,,,,,,,2774,13630.065
,,,,,,,2775,14280.575
,,,,,,,2776,14682.739
,,,,,,,2777,14860.047999999999
,,,,,,,2778,14949.326
,,,,,,,2779,14718.805
,,,,,,,2780,14347.287
,,,,,,,2781,13923.454
,,,,,,,2782,13531.964
,,,,,,,2783,13398.112
,,,,,,,2784,13151.725
,,,,,,,2785,13090.989
,,,,,,,2786,13100.648
,,,,,,,2787,12344.87
,,,,,,,2788,11325.345
,,,,,,,2789,10465.48
,,,,,,,2790,9900.721
,,,,,,,2791,9612.106
,,,,,,,2792,9506.899
,,,,,,,2793,9543.033
,,,,,,,2794,9849.144
,,,,,,,2795,10608.86
,,,,,,,2796,11893.856
,,,,,,,2797,13038.834
,,,,,,,2798,13586.652
,,,,,,,2799,13854.354
,,,,,,,2800,14046.132000000001
,,,,,,,2801,14062.944
,,,,,,,2802,14552.891000000001
,,,,,,,2803,14715.092
,,,,,,,2804,14371.787
,,,,,,,2805,13908.911
,,,,,,,2806,13484.142
,,,,,,,2807,13248.891
,,,,,,,2808,13014.846
,,,,,,,2809,12903.225
,,,,,,,2810,12901.49
,,,,,,,2811,12127.266
,,,,,,,2812,11079.435
,,,,,,,2813,10175.379
,,,,,,,2814,9569.24
,,,,,,,2815,9222.449
,,,,,,,2816,9045.346
,,,,,,,2817,9024.526
,,,,,,,2818,9277.336
,,,,,,,2819,10025.239
,,,,,,,2820,11222.376
,,,,,,,2821,12319.394
,,,,,,,2822,13070.087
,,,,,,,2823,13347.102
,,,,,,,2824,14093.217
,,,,,,,2825,14479.697
,,,,,,,2826,14518.217
,,,,,,,2827,14480.914
,,,,,,,2828,14261.716
,,,,,,,2829,13554.29
,,,,,,,2830,13191.99
,,,,,,,2831,13258.145
,,,,,,,2832,13193.132
,,,,,,,2833,13217.349
,,,,,,,2834,12901.867
,,,,,,,2835,12053.887
,,,,,,,2836,11056.18
,,,,,,,2837,10174.007
,,,,,,,2838,9531.69
,,,,,,,2839,9174.111
,,,,,,,2840,8984.609
,,,,,,,2841,8958.791
,,,,,,,2842,9188.938
,,,,,,,2843,9918.366
,,,,,,,2844,11120.855
,,,,,,,2845,12174.22
,,,,,,,2846,12787.925
,,,,,,,2847,13349.085
,,,,,,,2848,13626.923
,,,,,,,2849,13859.456
,,,,,,,2850,13801.937
,,,,,,,2851,13676.807
,,,,,,,2852,13501.075
,,,,,,,2853,13543.865
,,,,,,,2854,14102.932000000003
,,,,,,,2855,14538.745
,,,,,,,2856,13985.651
,,,,,,,2857,13546.347
,,,,,,,2858,13089.827
,,,,,,,2859,12270.35
,,,,,,,2860,11295.203
,,,,,,,2861,10376.379
,,,,,,,2862,9739.969
,,,,,,,2863,9360.32
,,,,,,,2864,9175.576
,,,,,,,2865,9125.497
,,,,,,,2866,9345.925
,,,,,,,2867,10055.483
,,,,,,,2868,11237.45
,,,,,,,2869,12428.711
,,,,,,,2870,13160.852
,,,,,,,2871,13464.818
,,,,,,,2872,13392.804
,,,,,,,2873,13811.499
,,,,,,,2874,14086.419
,,,,,,,2875,13852.044
,,,,,,,2876,13405.321
,,,,,,,2877,13660.096
,,,,,,,2878,13007.172
,,,,,,,2879,13037.929
,,,,,,,2880,12744.148
,,,,,,,2881,12583.935
,,,,,,,2882,12545.897
,,,,,,,2883,11968.523
,,,,,,,2884,11129.253
,,,,,,,2885,10310.613
,,,,,,,2886,9731.34
,,,,,,,2887,9350.4
,,,,,,,2888,9187.499
,,,,,,,2889,9144.262
,,,,,,,2890,9257.301
,,,,,,,2891,9590.486
,,,,,,,2892,10134.805
,,,,,,,2893,11088.26
,,,,,,,2894,12193.832
,,,,,,,2895,12960.445
,,,,,,,2896,13305.185
,,,,,,,2897,13329.853
,,,,,,,2898,13282.455
,,,,,,,2899,13100.416
,,,,,,,2900,12747.354
,,,,,,,2901,12375.684
,,,,,,,2902,12061.357
,,,,,,,2903,11848.966
,,,,,,,2904,11761.991
,,,,,,,2905,11731.166
,,,,,,,2906,11933.732
,,,,,,,2907,11457.922
,,,,,,,2908,10745.114
,,,,,,,2909,9987.003
,,,,,,,2910,9421.183
,,,,,,,2911,9046.593
,,,,,,,2912,8846.219
,,,,,,,2913,8777.21
,,,,,,,2914,8801.758
,,,,,,,2915,8991.565
,,,,,,,2916,9364.97
,,,,,,,2917,10133.01
,,,,,,,2918,11067.465
,,,,,,,2919,11961.116
,,,,,,,2920,12684.541
,,,,,,,2921,12908.127
,,,,,,,2922,12788.753
,,,,,,,2923,12526.716
,,,,,,,2924,12292.765
,,,,,,,2925,12104.422
,,,,,,,2926,12344.901
,,,,,,,2927,12478.713
,,,,,,,2928,12404.703
,,,,,,,2929,12323.455
,,,,,,,2930,12272.355
,,,,,,,2931,11531.646
,,,,,,,2932,10573.817
,,,,,,,2933,9709.627
,,,,,,,2934,9144.509
,,,,,,,2935,8818.805
,,,,,,,2936,8652.047
,,,,,,,2937,8639.806
,,,,,,,2938,8901.054
,,,,,,,2939,9637.09
,,,,,,,2940,10895.201
,,,,,,,2941,12141.618
,,,,,,,2942,12848.985
,,,,,,,2943,13412.686
,,,,,,,2944,14040.673
,,,,,,,2945,14264.669000000002
,,,,,,,2946,14237.584
,,,,,,,2947,13695.558
,,,,,,,2948,13417.821
,,,,,,,2949,13000.092
,,,,,,,2950,12999.844
,,,,,,,2951,13171.651
,,,,,,,2952,13116.563
,,,,,,,2953,13065.32
,,,,,,,2954,12824.148
,,,,,,,2955,11987.214
,,,,,,,2956,10938.258
,,,,,,,2957,10023.366
,,,,,,,2958,9437.263
,,,,,,,2959,9103.404
,,,,,,,2960,8937.727
,,,,,,,2961,8934.921
,,,,,,,2962,9171.875
,,,,,,,2963,9923.965
,,,,,,,2964,11235.779
,,,,,,,2965,12458.864
,,,,,,,2966,13169.606
,,,,,,,2967,13546.322
,,,,,,,2968,13589.12
,,,,,,,2969,13841.732
,,,,,,,2970,13753.403
,,,,,,,2971,13872.257
,,,,,,,2972,13727.004
,,,,,,,2973,13513.26
,,,,,,,2974,13485.725
,,,,,,,2975,13550.026
,,,,,,,2976,13355.254
,,,,,,,2977,13187.821
,,,,,,,2978,13007.663
,,,,,,,2979,12187.393
,,,,,,,2980,11127.108
,,,,,,,2981,10211.058
,,,,,,,2982,9578.907
,,,,,,,2983,9211.623
,,,,,,,2984,9049.454
,,,,,,,2985,9031.258
,,,,,,,2986,9302.442
,,,,,,,2987,10054.962
,,,,,,,2988,11318.307
,,,,,,,2989,12535.594
,,,,,,,2990,13200.703
,,,,,,,2991,13581.997
,,,,,,,2992,13830.729
,,,,,,,2993,13964.836
,,,,,,,2994,14021.84
,,,,,,,2995,13932.391
,,,,,,,2996,13726.113
,,,,,,,2997,13615.101
,,,,,,,2998,13668.211
,,,,,,,2999,13897.538
,,,,,,,3000,13715.773
,,,,,,,3001,13466.065
,,,,,,,3002,13141.887
,,,,,,,3003,12319.635
,,,,,,,3004,11297.773
