1,2,3,4,5,6,7,8
-5.3957040823087e-16,-6.502619199980636e-5,-8.200446413368786e-5,-2.5119908474287024e-5,-4.0775090060446616e-14,-5.4337863050094935e-17,-0.0,-3.11477254944394e-14
-5.445664380959349e-16,-6.563605455097026e-5,-8.282885778342797e-5,-2.5356092960542244e-5,-4.114348499522542e-14,-5.4846517203853517e-17,-0.0,-3.143947607978654e-14
-5.495580747134387e-16,-6.624590775723192e-5,-8.365306382466065e-5,-2.5590954735613112e-5,-4.1511859800419356e-14,-5.535491554754062e-17,-0.0,-3.173102776109595e-14
-5.545488634962373e-16,-6.685368878464978e-5,-8.447723196863603e-5,-2.5825455802559596e-5,-4.187972112349087e-14,-5.586313343745496e-17,-0.0,-3.2022429570890815e-14
-5.59517730285444e-16,-6.746095485985027e-5,-8.530097496596546e-5,-2.605966418240946e-5,-4.224752399637762e-14,-5.637123310923764e-17,-0.0,-3.2313740911292767e-14
-5.64483632931234e-16,-6.806698571654679e-5,-8.612347399783293e-5,-2.629344740626695e-5,-4.2615082161933505e-14,-5.687855055509078e-17,-0.0,-3.260460275762696e-14
-5.694418011498187e-16,-6.867260923803602e-5,-8.694590767343822e-5,-2.6527194046429053e-5,-4.2982546944628754e-14,-5.738582570379996e-17,-0.0,-3.289513841766769e-14
-5.743869229823785e-16,-6.927818894974413e-5,-8.776765846584534e-5,-2.676084320508693e-5,-4.3349870711918843e-14,-5.789249847240535e-17,-0.0,-3.318548739044354e-14
-5.793313080784938e-16,-6.988201937210566e-5,-8.858937819151638e-5,-2.699447409223155e-5,-4.3716013302579825e-14,-5.839877087934432e-17,-0.0,-3.3475788316854105e-14
-5.842701628111172e-16,-7.048482407052716e-5,-8.941080676631707e-5,-2.722781532301697e-5,-4.408160990049747e-14,-5.890504233925668e-17,-0.0,-3.3765669752452066e-14
-5.89196561055032e-16,-7.108750472977354e-5,-9.023199449009093e-5,-2.7461033058899453e-5,-4.4447105140705636e-14,-5.94110900435206e-17,-0.0,-3.4055525209824007e-14
-5.9410493889543e-16,-7.168967780722054e-5,-9.105287631400005e-5,-2.7693966526182782e-5,-4.481205617849583e-14,-5.991622807507115e-17,-0.0,-3.434512576463762e-14
-5.990117983312035e-16,-7.228946804525189e-5,-9.187318481124657e-5,-2.7926892388958627e-5,-4.517602371986819e-14,-6.042059962733954e-17,-0.0,-3.463452063007461e-14
-6.03913279022955e-16,-7.288914835160548e-5,-9.269342677637725e-5,-2.8158774856318096e-5,-4.553994721052661e-14,-6.092454453426119e-17,-0.0,-3.4923681701563794e-14
-6.08812970387219e-16,-7.348847862445268e-5,-9.35136646320712e-5,-2.838985673130232e-5,-4.590357379309565e-14,-6.142710258941906e-17,-0.0,-3.5211587504132814e-14
-6.137076484702165e-16,-7.408766448121126e-5,-9.433293173418529e-5,-2.86202189458857e-5,-4.6266708709194966e-14,-6.19290928174929e-17,-0.0,-3.549930242908042e-14
-6.185970652923398e-16,-7.468582328837743e-5,-9.5151008475706e-5,-2.885031119396949e-5,-4.662982102968021e-14,-6.242982081944971e-17,-0.0,-3.578680270767323e-14
-6.234824740455079e-16,-7.528198245600513e-5,-9.596861649900822e-5,-2.9080271246338754e-5,-4.6992847427696454e-14,-6.292845499830136e-17,-0.0,-3.607275660248973e-14
-6.283649587492015e-16,-7.587776397663112e-5,-9.678566377677258e-5,-2.9309754119789364e-5,-4.735571310877754e-14,-6.342699069814948e-17,-0.0,-3.63582793710516e-14
-6.332445807203078e-16,-7.647340325803765e-5,-9.760217651296819e-5,-2.9539218885947053e-5,-4.7718555344409905e-14,-6.392525464056542e-17,-0.0,-3.6643802046429e-14
-6.381061434358695e-16,-7.706820181459279e-5,-9.841685798270401e-5,-2.9768590204236744e-5,-4.8079339410157e-14,-6.442349161574981e-17,-0.0,-3.692919720538521e-14
