1,2,3,4,5,6,7,8
-8.870818762882757e-26,-1.479091464387401e-14,-7.360485866077006e-15,-5.176837060464548e-15,-7.199181597381303e-15,-1.3331485051104104e-15,NaN,-1.7955993716812545e-23
-9.044879730145475e-26,-1.5087729920455088e-14,-7.513358356474706e-15,-5.276477667767735e-15,-7.335082443149674e-15,-1.359405084481932e-15,NaN,-1.8310166327590083e-23
-9.21852874664144e-26,-1.5383413025879488e-14,-7.665933514472249e-15,-5.376022079076277e-15,-7.47066962635111e-15,-1.3856402862367997e-15,NaN,-1.866420535785871e-23
-9.391010142518401e-26,-1.5679000160484524e-14,-7.81848332106262e-15,-5.475533444258271e-15,-7.605588360266481e-15,-1.4118340505767443e-15,NaN,-1.9017013230499567e-23
-9.563421791130411e-26,-1.5974405713782955e-14,-7.970823169014227e-15,-5.574788024281058e-15,-7.739815173460339e-15,-1.4376112605351888e-15,NaN,-1.9364209301106766e-23
-9.735627813349139e-26,-1.6269082819107386e-14,-8.122394732362409e-15,-5.673604048657409e-15,-7.873880814063698e-15,-1.4633453508680115e-15,NaN,-1.9711010245956684e-23
-9.90653696823492e-26,-1.6563566289471417e-14,-8.273801762207776e-15,-5.772089074362125e-15,-8.007684086358103e-15,-1.4890683297737159e-15,NaN,-2.005738442444163e-23
-1.0076908482704989e-25,-1.68559257145464e-14,-8.42489434772165e-15,-5.870443885278821e-15,-8.140921350218785e-15,-1.5147278715274387e-15,NaN,-2.0403034059229164e-23
-1.0245961748959451e-25,-1.7147273541298216e-14,-8.575899863211268e-15,-5.968546378898188e-15,-8.273849024443695e-15,-1.540348868542756e-15,NaN,-2.0748599228617127e-23
-1.0414869472657043e-25,-1.7436933860530022e-14,-8.726890234431785e-15,-6.066498132675744e-15,-8.406695641070524e-15,-1.5657221899872502e-15,NaN,-2.1091275938735643e-23
-1.0583285407148016e-25,-1.772492733558981e-14,-8.877879449326814e-15,-6.163983283218578e-15,-8.538202007678571e-15,-1.591075817748e-15,NaN,-2.143269452511199e-23
