1,2,3,4,5,6,7,8
1.2373123877551898e-25,0.0,5.3312797801505364e-14,3.4163158166610064e-15,8.581254663064167e-15,3.494099832225984e-26,NaN,3.119715134508397e-25
1.254274609349015e-25,0.0,5.407063742742674e-14,3.493974353327886e-15,8.69140046205124e-15,3.5419929077696414e-26,NaN,3.1627682761728628e-25
1.271240929036935e-25,0.0,5.483110853307039e-14,3.572244750784629e-15,8.80257325679325e-15,3.5904121438705717e-26,NaN,3.2060849341481215e-25
1.2882505527304883e-25,0.0,5.559581143195947e-14,3.6508606297544704e-15,8.913856859773275e-15,3.638870102940447e-26,NaN,3.24948882019919e-25
1.3053143819514638e-25,0.0,5.6364883673606936e-14,3.731044341176477e-15,9.027504272485092e-15,3.687474583709749e-26,NaN,3.2936593550158096e-25
1.3224693203898688e-25,0.0,5.714196401541304e-14,3.8116841231824255e-15,9.141200080692455e-15,3.7361064037957617e-26,NaN,3.3379501886267333e-25
1.3397067338228901e-25,0.0,5.792377694531484e-14,3.892854382039871e-15,9.258520583148406e-15,3.784792677608235e-26,NaN,3.382258974945756e-25
1.3569475831254435e-25,0.0,5.872672185983113e-14,3.974610508697436e-15,9.377555611442928e-15,3.833788793834551e-26,NaN,3.4266304097511515e-25
1.374248581827249e-25,0.0,5.953053783088871e-14,4.059216037439828e-15,9.497631723050682e-15,3.883354608432264e-26,NaN,3.4711838412077434e-25
1.391779383078766e-25,0.0,6.033657191749792e-14,4.145032219536169e-15,9.618073237704572e-15,3.9333240924879553e-26,NaN,3.5160553995282644e-25
1.409540848893885e-25,0.0,6.115818139829025e-14,4.2335900144055225e-15,9.738889715458224e-15,3.983412315277473e-26,NaN,3.560943341441434e-25
1.427394198725994e-25,0.0,6.198934805220443e-14,4.32249663402053e-15,9.859787553287226e-15,4.033604615035264e-26,NaN,3.605937914537205e-25
1.4452585520769002e-25,0.0,6.282602935709768e-14,4.4114762559435505e-15,9.98233817342653e-15,4.0838960279835316e-26,NaN,3.6509992165350275e-25
1.463147707700303e-25,0.0,6.366643833119932e-14,4.501727078087758e-15,1.0105178748121696e-14,4.1343087156663344e-26,NaN,3.696122074704509e-25
1.4811245523799363e-25,0.0,6.450945599448309e-14,4.593454292352097e-15,1.022831162484996e-14,4.1852714408268627e-26,NaN,3.7415151098442696e-25
1.4992185491401298e-25,0.0,6.535753823352768e-14,4.686039934726563e-15,1.035254573905274e-14,4.2363460682436776e-26,NaN,3.7870905230760047e-25
1.5173252927560097e-25,0.0,6.620820201971746e-14,4.779335018391264e-15,1.0477816559425466e-14,4.2875179980055554e-26,NaN,3.833064022621146e-25
1.5354798090777903e-25,0.0,6.706073644778054e-14,4.8728413010387266e-15,1.0605189321097578e-14,4.3387909696293554e-26,NaN,3.8792811271036004e-25
1.5537043616755471e-25,0.0,6.791416350569348e-14,4.966365086379832e-15,1.0733537450584466e-14,4.390499018656623e-26,NaN,3.9257134182130286e-25
1.5721482861016972e-25,0.0,6.877117188077085e-14,5.060053424390366e-15,1.086193185768652e-14,4.4423190362797063e-26,NaN,3.972578688267438e-25
1.5908468512101e-25,0.0,6.963186940347052e-14,5.154311602257743e-15,1.0991288798241253e-14,4.494363807307504e-26,NaN,4.0195661152533915e-25
1.6095737494524037e-25,0.0,7.049436871810788e-14,5.248742833506744e-15,1.112176339931975e-14,4.5471211462191737e-26,NaN,4.0669645136799612e-25
